"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,0,0,15400,12423000,"2023-04-27T00:00:00",5100,79.36667,78,79.5,80.2,78.2,80.2,,,,0,0,0,0,0,51600,"PAT",404770017,5100
1,75,0,0,24056,12423000,"2023-04-26T00:00:00",13800,78,78.1,78.1,78.1,77.5,78.1,0,0,0,0,0,36,0,0,36750,"PAT",1075719936,13800
1,72,12300,960979566,34319,12423000,"2023-04-25T00:00:00",19000,78.1,78,78.2,78.5,78,78.1,0,0,0,0,0,54,0,0,46400,"PAT",1484439980,19000
1,128,10000,779954200,46981,12435300,"2023-04-24T00:00:00",37100,78,78.5,78,78.2,77.6,78.2,0,0,0,0,0,67,0,0,60800,"PAT",2893630082,37100
1,114,0,0,48148,12445300,"2023-04-21T00:00:00",19200,78.5,78.9,78.6,80,78,80,0,0,0,0,0,51,0,0,46700,"PAT",1507359936,19200
1,117,3200,252469440,38003,12445300,"2023-04-20T00:00:00",18200,78.9,79.7,79,79.5,78.5,79.5,0,0,0,0,0,58,0,0,38300,"PAT",1435919940,18200
1,76,200,15941038,31236,12448000,"2023-04-19T00:00:00",21200,79.7,79.1,79.5,80,79.4,79.5,0,0,0,0,0,65,0,0,50802,"PAT",1689750028,21200
1,114,0,0,26873,12448200,"2023-04-18T00:00:00",7900,79.1,79.5,79.3,79.3,79,79.3,0,0,0,0,0,44,0,0,27200,"PAT",625169976,7900
1,133,500,39768815,36237,12448200,"2023-04-17T00:00:00",19400,79.5,80.1,79.2,80.1,79,80,0,0,0,0,0,70,500,39768815,52100,"PAT",1543030022,19400
1,176,400,32040608,71228,12448700,"2023-04-14T00:00:00",39400,80.1,80.9,79.9,81,79.8,81,0,0,0,0,0,75,0,0,78700,"PAT",3155999888,39400
1,99,0,0,50045,12449100,"2023-04-13T00:00:00",25100,80.9,80.7,80.6,81.8,80.6,80.8,0,0,0,0,0,90,0,0,64703,"PAT",2030209986,25100
1,149,800,64539168,55730,12449100,"2023-04-12T00:00:00",26500,80.7,80,80.8,81,80,80,0,0,0,0,0,86,0,0,71700,"PAT",2137859940,26500
1,137,2000,160020800,64361,12449900,"2023-04-11T00:00:00",42300,80,80.3,80,80.2,79.9,80,0,0,0,0,0,72,0,0,67200,"PAT",3384439920,42300
1,236,0,0,93935,12451900,"2023-04-10T00:00:00",70600,80.3,82.3,80.2,82.6,79.5,82.6,0,0,0,0,0,94,0,0,126776,"PAT",5666869968,70600
1,161,2000,164541580,85294,12451900,"2023-04-07T00:00:00",58200,82.3,83,82.4,84.9,81.8,84.9,0,0,0,0,0,134,0,0,139900,"PAT",4788159978,58200
1.1289156627,154,400,37481252,55831,12453900,"2023-04-06T00:00:00",44700,93.7,93.4,93,94.3,93,93.9,0,0,0,0,0,162,0,0,115190,"PAT",4188529911,44700
1.1289156627,190,18300,1709461926,85284,12454300,"2023-04-05T00:00:00",73400,93.4,93.3,93.9,94.5,92.5,93.9,0,0,0,0,0,151,0,0,135400,"PAT",6856530348,73400
1.1289156627,157,4400,410592864,81983,12472600,"2023-04-04T00:00:00",63400,93.3,93.3,93.9,95,92.5,95,0,0,0,0,0,130,0,0,137600,"PAT",5916269904,63400
1.1289156627,264,0,0,129701,12477000,"2023-04-03T00:00:00",113100,93.3,91.5,92.9,95.2,91.6,92,0,0,0,0,0,162,0,0,179700,"PAT",10547409678,113100
