"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,0,0,60300,0,"2023-06-13T00:00:00",51900,8.10212,8,8.1,8.3,7.8,7.8,,,,0,0,0,0,0,93000,"SMT",420500028,51900
1,22,0,0,6180,0,"2023-06-12T00:00:00",200,8,7.8,8,8,8,8,0,0,0,0,0,20,0,0,6461,"SMT",1600000,200
1,27,0,0,8000,0,"2023-06-09T00:00:00",2700,7.87407,8.1,7.8,8,7.8,7.9,0,0,0,0,0,28,0,0,10165,"SMT",21259989,2700
1,32,0,0,9810,0,"2023-06-08T00:00:00",3700,8.02703,8,8.1,8.1,7.9,7.9,0,0,0,0,0,31,10,80270.3,18175,"SMT",29700011,3700
1,36,0,0,9707,0,"2023-06-07T00:00:00",1900,7.86842,7.8,8,8,7.8,7.8,0,0,0,0,0,32,55,432763.1,19431,"SMT",14949998,1900
1,35,0,0,12304,0,"2023-06-06T00:00:00",3800,7.8052600000000005,8,7.8,8,7.8,7.8,0,0,0,0,0,28,0,0,10786,"SMT",29659988,3800
1,30,0,0,10700,0,"2023-06-05T00:00:00",700,7.71429,7.8,8,8,7.6,7.6,0,0,0,0,0,20,0,0,9766,"SMT",5400003,700
1,48,0,0,10650,0,"2023-06-02T00:00:00",4500,7.80444,8.1,7.8,7.9,7.7,7.9,0,0,0,0,0,25,0,0,17465,"SMT",35119980,4500
1,56,0,0,18720,0,"2023-06-01T00:00:00",7900,7.86962,8.4,8.1,8.3,7.7,8.3,0,0,0,0,0,37,0,0,37486,"SMT",62169998,7900
1,29,0,0,9900,0,"2023-05-31T00:00:00",3100,8.27742,7.9,8.4,8.5,8,8.3,0,0,0,0,0,35,0,0,31334,"SMT",25660002,3100
1,27,0,0,7900,0,"2023-05-30T00:00:00",2000,7.925,7.9,7.9,8.4,7.9,8.4,0,0,0,0,0,22,0,0,19701,"SMT",15850000,2000
