"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,0,0,0,4000000,"2023-01-11T00:00:00",76900,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,"CPOW2205",769000,76900
1,0,0,0,0,4000000,"2023-01-10T00:00:00",645900,0.011300000000000001,0.01,0.01,0.04,0.01,0.01,0,0,0,0,0,0,0,0,0,"CPOW2205",7298670,645900
1,0,0,0,0,4000000,"2023-01-09T00:00:00",293800,0.010119999999999999,0.04,0.01,0.08,0.01,0.08,0,0,0,0,0,0,0,0,0,"CPOW2205",2973256,293800
1,0,0,0,0,4000000,"2023-01-06T00:00:00",646800,0.03846,0.5,0.04,0.18,0.01,0.01,811000,0,811000,0,0,0,0,0,0,"CPOW2205",24875928,646800
1,0,0,0,0,4000000,"2023-01-05T00:00:00",1101800,0.015189999999999999,0.01,0.5,0.5,0.01,0.02,5000000,0,5000000,0,0,0,0,0,0,"CPOW2205",16736342,1101800
1,0,0,0,0,4000000,"2023-01-04T00:00:00",305200,0.01002,0.01,0.01,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,"CPOW2205",3058104,305200
1,0,0,0,0,4000000,"2023-01-03T00:00:00",198000,0.01019,0.01,0.01,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,"CPOW2205",2017620,198000
1,0,0,0,0,4000000,"2022-12-30T00:00:00",178400,0.010039999999999999,0.02,0.01,0.02,0.01,0.02,0,0,0,0,0,0,0,0,0,"CPOW2205",1791136,178400
1,0,0,0,0,4000000,"2022-12-29T00:00:00",175300,0.010960000000000001,0.02,0.02,0.02,0.01,0.02,29000,0,29000,0,0,0,0,0,0,"CPOW2205",1921288,175300
1,0,0,0,0,4000000,"2022-12-28T00:00:00",107400,0.025929999999999998,0.04,0.02,0.04,0.02,0.03,36000,0,36000,0,0,0,0,0,0,"CPOW2205",2784882,107400
1,0,0,0,0,4000000,"2022-12-27T00:00:00",54700,0.03885,0.04,0.04,0.05,0.03,0.05,181000,0,181000,0,0,0,0,0,0,"CPOW2205",2125095,54700
1,0,0,0,0,4000000,"2022-12-26T00:00:00",66600,0.05291,0.05,0.04,0.14,0.04,0.14,343000,0,343000,0,0,0,0,0,0,"CPOW2205",3523806,66600
1,0,0,0,0,4000000,"2022-12-23T00:00:00",362200,0.05871,0.05,0.05,0.08,0.02,0.04,14000,0,14000,0,0,0,0,0,0,"CPOW2205",21264762,362200
1,0,0,0,0,4000000,"2022-12-22T00:00:00",75900,0.04344,0.05,0.05,0.06,0.03,0.06,16000,0,16000,0,0,0,0,0,0,"CPOW2205",3297096,75900
1,0,0,0,0,4000000,"2022-12-21T00:00:00",7400,0.06338,0.07,0.05,0.08,0.04,0.08,14000,0,14000,0,0,0,0,0,0,"CPOW2205",469012,7400
1,0,0,0,0,4000000,"2022-12-20T00:00:00",86200,0.05916,0.08,0.07,0.08,0.05,0.07,27000,0,27000,0,0,0,0,0,0,"CPOW2205",5099592,86200
1,0,0,0,0,4000000,"2022-12-19T00:00:00",35800,0.08936,0.08,0.08,0.12,0.08,0.12,10000,0,10000,0,0,0,0,0,0,"CPOW2205",3199088,35800
1,0,0,0,0,4000000,"2022-12-16T00:00:00",173000,0.08975,0.09,0.08,0.1,0.07,0.07,17000,0,17000,0,0,0,0,0,0,"CPOW2205",15526750,173000
1,0,0,0,0,4000000,"2022-12-15T00:00:00",113500,0.10191,0.13,0.09,0.13,0.09,0.13,13000,0,13000,0,0,0,0,0,0,"CPOW2205",11566785,113500
1,0,0,0,0,4000000,"2022-12-14T00:00:00",88600,0.15297999999999998,0.16,0.13,0.18,0.12,0.18,10000,0,10000,0,0,0,0,0,0,"CPOW2205",13554028,88600
1,0,0,0,0,4000000,"2022-12-13T00:00:00",30800,0.14351,0.15,0.16,0.16,0.14,0.15,-10000,0,-10000,0,0,0,0,0,0,"CPOW2205",4420108,30800
1,0,0,0,0,4000000,"2022-12-12T00:00:00",90400,0.14368,0.14,0.15,0.16,0.13,0.15,8000,0,8000,0,0,0,0,0,0,"CPOW2205",12988672,90400
1,0,0,0,0,4000000,"2022-12-09T00:00:00",19700,0.16050999999999999,0.16,0.14,0.18,0.14,0.18,20000,0,20000,0,0,0,0,0,0,"CPOW2205",3162047,19700
1,0,0,0,0,4000000,"2022-12-08T00:00:00",189500,0.1926,0.14,0.16,0.2,0.16,0.18,833000,0,833000,0,0,0,0,0,0,"CPOW2205",36497700,189500
1,0,0,0,0,4000000,"2022-12-07T00:00:00",59300,0.15427000000000002,0.17,0.14,0.17,0.13,0.15,0,0,0,0,0,0,0,0,0,"CPOW2205",9148211,59300
1,0,0,0,0,4000000,"2022-12-06T00:00:00",177100,0.17765,0.19,0.17,0.21,0.16,0.19,-5000,0,-5000,0,0,0,0,0,0,"CPOW2205",31461815,177100
1,0,0,0,0,4000000,"2022-12-05T00:00:00",71800,0.20975,0.21,0.19,0.24,0.18,0.21,9000,0,9000,0,0,0,0,0,0,"CPOW2205",15060050,71800
1,0,0,0,0,4000000,"2022-12-02T00:00:00",194000,0.18936,0.2,0.21,0.22,0.15,0.15,597000,0,597000,0,0,0,0,0,0,"CPOW2205",36735840,194000
1,0,0,0,0,4000000,"2022-12-01T00:00:00",266400,0.20675,0.18,0.2,0.23,0.17,0.21,11300000,0,11300000,0,0,0,0,0,0,"CPOW2205",55078200,266400
1,0,0,0,0,4000000,"2022-11-30T00:00:00",357500,0.18033000000000002,0.17,0.18,0.2,0.14,0.15,36722000,0,36722000,0,0,0,0,0,0,"CPOW2205",64467975,357500
