"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,0,0,"2022-12-21T00:00:00",0,21.5,21.5,21.5,21.5,21.5,21.5,,,,0,0,0,0,0,15100,"MED",0
1,0,0,0,10000,0,"2022-12-20T00:00:00",5300,21.5,23,21.5,21.5,21.5,21.5,0,0,0,0,0,0,0,0,21000,"MED",113950000
1,1,0,0,100,0,"2022-12-19T00:00:00",0,23,23,23,23,23,23,0,0,0,0,0,8,0,0,20800,"MED",0
1,2,0,0,11000,0,"2022-12-16T00:00:00",0,23,23,23,23,23,23,0,0,0,0,0,13,0,0,37725,"MED",0
1,1,0,0,300,0,"2022-12-15T00:00:00",0,23,23,23,23,23,23,0,0,0,0,0,4,0,0,19900,"MED",0
1,1,0,0,50,0,"2022-12-14T00:00:00",0,23,23,23,23,23,23,0,0,0,0,0,5,0,0,11500,"MED",0
1,1,0,0,5000,0,"2022-12-13T00:00:00",0,23,23,23,23,23,23,0,0,0,0,0,9,0,0,21750,"MED",0
1,0,0,0,0,0,"2022-12-12T00:00:00",0,23,23,23,23,23,23,0,0,0,0,0,11,0,0,11725,"MED",0
1,0,0,0,0,0,"2022-12-09T00:00:00",0,23,23,23,23,23,23,0,0,0,0,0,8,0,0,9800,"MED",0
1,1,0,0,100,0,"2022-12-08T00:00:00",100,23,21,23,23,23,23,0,0,0,0,0,4,0,0,1500,"MED",2300000
1,2,0,0,5400,0,"2022-12-07T00:00:00",200,21,21.5,21,21,21,21,0,0,0,0,0,6,0,0,7500,"MED",4200000
1,2,0,0,600,0,"2022-12-06T00:00:00",0,21.5,21.5,21.5,21.5,21.5,21.5,0,0,0,0,0,4,0,0,6800,"MED",0
1,3,0,0,5900,0,"2022-12-05T00:00:00",0,21.5,21.5,21.5,21.5,21.5,21.5,0,0,0,0,0,6,0,0,12100,"MED",0
1,4,0,0,6700,0,"2022-12-02T00:00:00",400,21.5,21.5,21.5,21.5,21.5,21.5,0,0,0,0,0,6,0,0,15200,"MED",8600000
1,4,0,0,2101,0,"2022-12-01T00:00:00",0,21.5,21.5,21.5,21.5,21.5,21.5,0,0,0,0,0,6,0,0,16826,"MED",0
1,2,0,0,3400,0,"2022-11-30T00:00:00",1500,21.5,22,21.5,21.5,21.5,21.5,0,0,0,0,0,10,0,0,12449,"MED",32250000
1,2,0,0,900,0,"2022-11-29T00:00:00",0,22,22,22,22,22,22,0,0,0,0,0,9,0,0,5000,"MED",0
1,4,0,0,5970,0,"2022-11-28T00:00:00",2300,21.32609,22.3,22,22,21,21,0,0,0,0,0,12,0,0,9801,"MED",49050007
1,1,0,0,100,0,"2022-11-25T00:00:00",0,22.3,22.3,22.3,22.3,22.3,22.3,0,0,0,0,0,7,0,0,4501,"MED",0
1,7,0,0,10301,0,"2022-11-24T00:00:00",7400,21.510810000000003,22.9,22.3,22.3,21.5,21.5,-517500,0,-517500,0,0,17,0,0,26725,"MED",159179994
1,0,0,0,0,0,"2022-11-23T00:00:00",0,22.9,22.9,22.9,22.9,22.9,22.9,0,0,0,0,0,11,0,0,4900,"MED",0
1,0,0,0,0,0,"2022-11-22T00:00:00",0,22.9,22.9,22.9,22.9,22.9,22.9,0,0,0,0,0,12,0,0,10801,"MED",0
1,3,0,0,1400,0,"2022-11-21T00:00:00",1400,19.59286,21.4,22.9,22.9,19.3,19.4,0,0,0,0,0,10,0,0,5300,"MED",27430004
