"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,0,0,157200,32547180,"2023-06-13T00:00:00",61900,11.072700000000001,11,11.2,11.2,11,11,,,,0,0,0,0,0,155500,"VNB",685400130,61900
1,109,0,0,167999,32547180,"2023-06-12T00:00:00",83000,11,11,11,11.3,10.8,10.8,0,0,0,0,0,87,0,0,207700,"VNB",917019690,83000
1,109,0,0,363879,32547180,"2023-06-09T00:00:00",292800,11,11.3,11,11.3,10.7,11.3,0,0,0,0,0,196,0,0,430912,"VNB",3225139296,292800
1,74,0,0,189500,32547180,"2023-06-08T00:00:00",120900,11.3,11.3,11.3,11.4,11.2,11.2,0,0,0,0,0,107,0,0,259612,"VNB",1363580322,120900
1,86,0,0,258300,32547180,"2023-06-07T00:00:00",117500,11.3,11,11.3,11.5,11.1,11.3,0,0,0,0,0,130,0,0,255821,"VNB",1329749850,117500
1,88,0,0,219867,32547180,"2023-06-06T00:00:00",158000,11,11,11.1,11.4,10.8,10.8,0,0,0,0,0,117,0,0,346921,"VNB",1742349740,158000
1,64,0,0,186100,32547180,"2023-06-05T00:00:00",63300,11,11.1,11,11.2,10.9,10.9,0,0,0,0,0,109,0,0,186200,"VNB",697669812,63300
1,75,0,0,247870,32547180,"2023-06-02T00:00:00",113700,11.1,10.9,11.1,11.3,10.7,10.7,0,0,0,0,0,112,0,0,201918,"VNB",1258460025,113700
1,98,0,0,238294,32547180,"2023-06-01T00:00:00",110000,10.9,11,11,11.1,10.6,10.6,0,0,0,0,0,100,0,0,252000,"VNB",1200280400,110000
1,138,0,0,366352,32547180,"2023-05-31T00:00:00",200100,11,11.1,11,11.3,10.9,11,0,0,0,0,0,105,0,0,329111,"VNB",2206150524,200100
1,155,0,0,321304,32547180,"2023-05-30T00:00:00",170500,11.1,11.4,11.1,11.5,10.8,11.3,0,0,0,0,0,128,0,0,340200,"VNB",1887109345,170500
1,83,0,0,221650,32547180,"2023-05-29T00:00:00",122200,11.4,11.2,11.4,11.6,11.3,11.4,0,0,0,0,0,138,0,0,273403,"VNB",1393220530,122200
