"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,55700,89999800,"2023-01-18T00:00:00",17100,15.791229999999999,15.7,16,16.1,15.7,15.7,,,,0,0,0,0,0,40600,"PGB",270030033
1,39,0,0,33005,89999800,"2023-01-17T00:00:00",8700,15.7,15.7,15.7,15.8,15.7,15.8,0,0,0,0,0,36,0,0,34072,"PGB",137000031
1,47,0,0,25253,89999800,"2023-01-16T00:00:00",3100,15.7,15.8,15.7,15.8,15.5,15.5,0,0,0,0,0,44,0,0,21152,"PGB",48610015
1,36,0,0,34201,89999800,"2023-01-13T00:00:00",11700,15.8,15.8,15.8,16.4,15.7,16.4,0,0,0,0,0,45,0,0,51311,"PGB",184830048
1,29,0,0,14851,89999800,"2023-01-12T00:00:00",5000,15.8,16,15.8,16,15.8,16,0,0,0,0,0,36,0,0,56754,"PGB",79020000
1,33,0,0,32500,89999800,"2023-01-11T00:00:00",3200,16,15.6,16,16.5,15.8,16.5,0,0,0,0,0,45,0,0,58979,"PGB",51200000
1,40,0,0,40747,89999800,"2023-01-10T00:00:00",4900,15.6,15.7,16.1,16.5,15.5,16.5,0,0,0,0,0,37,0,0,39604,"PGB",76619977
1,54,0,0,54205,89999800,"2023-01-09T00:00:00",33400,15.7,16.2,15.5,16.3,15.5,16.3,0,0,0,0,0,53,0,0,46218,"PGB",525709988
1,52,0,0,87702,89999800,"2023-01-06T00:00:00",26800,16.2,16.3,16.3,16.4,16,16.3,0,0,0,0,0,55,0,0,52590,"PGB",434389944
1,27,0,0,35100,89999800,"2023-01-05T00:00:00",18100,16.3,16.3,16.3,16.3,16.3,16.3,0,0,0,0,0,44,0,0,38190,"PGB",295030000
