"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,0,14999800,"2023-02-07T00:00:00",206100,0.23417,0.22,0.22,0.24,0.2,0.2,,,,0,0,0,0,0,0,"CFPT2209",48262437
1,0,0,0,0,14999800,"2023-02-06T00:00:00",275200,0.16366999999999998,0.24,0.22,0.22,0.14,0.18,-4001000,0,-4001000,0,0,0,0,0,0,"CFPT2209",45041984
1,0,0,0,0,14999800,"2023-02-03T00:00:00",139200,0.23458,0.25,0.24,0.26,0.21,0.26,-4040000,0,-4040000,0,0,0,0,0,0,"CFPT2209",32653536
1,0,0,0,0,14999800,"2023-02-02T00:00:00",70400,0.26652,0.28,0.25,0.27,0.24,0.27,-2829000,0,-2829000,0,0,0,0,0,0,"CFPT2209",18763008
1,0,0,0,0,14999800,"2023-02-01T00:00:00",365000,0.29128,0.33,0.28,0.37,0.25,0.37,19334000,0,19334000,0,0,0,0,0,0,"CFPT2209",106317200
1,0,0,0,0,14999800,"2023-01-31T00:00:00",327600,0.32719,0.37,0.33,0.37,0.21,0.21,-6149000,0,-6149000,0,0,0,0,0,0,"CFPT2209",107187444
1,0,0,0,0,14985100,"2023-01-30T00:00:00",116000,0.38327999999999995,0.44,0.37,0.4,0.36,0.4,11603000,0,11603000,0,0,0,0,0,0,"CFPT2209",44460480
1,0,0,0,0,14985100,"2023-01-27T00:00:00",111500,0.46015,0.43,0.44,0.47,0.43,0.45,-4410000,0,-4410000,0,0,0,0,0,0,"CFPT2209",51306725
1,0,0,0,0,14985100,"2023-01-19T00:00:00",117200,0.42094,0.41,0.43,0.44,0.41,0.42,27712000,0,27712000,0,0,0,14700,6187818,0,"CFPT2209",49334168
1,0,0,0,0,14985100,"2023-01-18T00:00:00",118900,0.41054,0.36,0.41,0.42,0.39,0.4,1062000,0,1062000,0,0,0,0,0,0,"CFPT2209",48813206
1,0,0,0,0,14985100,"2023-01-17T00:00:00",93100,0.36871,0.34,0.36,0.37,0.35,0.36,2914000,0,2914000,0,0,0,0,0,0,"CFPT2209",34326901
1,0,0,0,0,14985100,"2023-01-16T00:00:00",226300,0.32909,0.37,0.34,0.37,0.3,0.36,-26082000,0,-26082000,0,0,0,0,0,0,"CFPT2209",74473067
1,0,0,0,0,14985100,"2023-01-13T00:00:00",91700,0.39514,0.39,0.37,0.41,0.37,0.4,3453000,0,3453000,0,0,0,0,0,0,"CFPT2209",36234338
1,0,0,0,0,14985100,"2023-01-12T00:00:00",107900,0.39199,0.41,0.39,0.41,0.35,0.41,10188000,0,10188000,0,0,0,0,0,0,"CFPT2209",42295721
1,0,0,0,0,14985100,"2023-01-11T00:00:00",112800,0.42447,0.4,0.41,0.43,0.4,0.4,-10200000,0,-10200000,0,0,0,0,0,0,"CFPT2209",47880216
1,0,14700,6078891,0,14999800,"2023-01-10T00:00:00",98300,0.41352999999999995,0.37,0.4,0.43,0.38,0.39,-5705000,0,-5705000,0,0,0,0,0,0,"CFPT2209",40649999
1,0,0,0,0,14999800,"2023-01-09T00:00:00",97300,0.37727999999999995,0.38,0.37,0.41,0.35,0.41,-4660000,0,-4660000,0,0,0,0,0,0,"CFPT2209",36709344
1,0,0,0,0,14999800,"2023-01-06T00:00:00",84000,0.4154,0.44,0.38,0.42,0.38,0.42,5346000,0,5346000,0,0,0,0,0,0,"CFPT2209",34893600
1,0,0,0,0,14999800,"2023-01-05T00:00:00",179800,0.40191000000000004,0.38,0.44,0.44,0.4,0.4,10885000,0,10885000,0,0,0,0,0,0,"CFPT2209",72263418
1,0,0,0,0,14999800,"2023-01-04T00:00:00",56500,0.38606999999999997,0.38,0.38,0.42,0.37,0.4,9084000,0,9084000,0,0,0,0,0,0,"CFPT2209",21812955
1,0,0,0,0,14999800,"2023-01-03T00:00:00",188400,0.32856,0.25,0.38,0.38,0.29,0.29,26131000,0,26131000,0,0,0,0,0,0,"CFPT2209",61900704
1,0,0,0,0,14999800,"2022-12-30T00:00:00",415100,0.27026,0.31,0.25,0.3,0.2,0.2,-60156000,0,-60156000,0,0,0,0,0,0,"CFPT2209",112184926
1,0,0,0,0,14999800,"2022-12-29T00:00:00",24400,0.28152,0.31,0.31,0.31,0.28,0.28,454000,0,454000,0,0,0,0,0,0,"CFPT2209",6869088
1,0,0,0,0,14999800,"2022-12-28T00:00:00",112000,0.26559,0.3,0.31,0.31,0.26,0.3,117000,0,117000,0,0,0,0,0,0,"CFPT2209",29746080
1,0,0,0,0,14999800,"2022-12-27T00:00:00",177200,0.29235,0.32,0.3,0.33,0.28,0.31,-19493000,0,-19493000,0,0,0,0,0,0,"CFPT2209",51804420
1,0,0,0,0,14999800,"2022-12-26T00:00:00",134100,0.32611,0.36,0.32,0.35,0.32,0.35,-66000,0,-66000,0,0,0,0,0,0,"CFPT2209",43731351
1,0,0,0,0,14999800,"2022-12-23T00:00:00",123000,0.31161,0.32,0.36,0.36,0.3,0.33,9244000,0,9244000,0,0,0,0,0,0,"CFPT2209",38328030
1,0,0,0,0,14999800,"2022-12-22T00:00:00",70000,0.31204000000000004,0.32,0.32,0.34,0.31,0.34,431000,0,431000,0,0,0,0,0,0,"CFPT2209",21842800
1,0,0,0,0,14999800,"2022-12-21T00:00:00",111000,0.29172000000000003,0.32,0.32,0.35,0.29,0.34,-742000,0,-742000,0,0,0,0,0,0,"CFPT2209",32380920
1,0,0,0,0,14999800,"2022-12-20T00:00:00",119200,0.31055,0.35,0.32,0.35,0.3,0.35,-8259000,0,-8259000,0,0,0,0,0,0,"CFPT2209",37017560
1,0,0,0,0,14999800,"2022-12-19T00:00:00",119100,0.3783,0.37,0.36,0.38,0.35,0.38,2920000,0,2920000,0,0,0,0,0,0,"CFPT2209",45055530
1,0,0,0,0,14999800,"2022-12-16T00:00:00",17800,0.37567,0.38,0.37,0.39,0.35,0.37,6154000,0,6154000,0,0,0,0,0,0,"CFPT2209",6686926
1,0,0,0,0,14999800,"2022-12-15T00:00:00",119400,0.35982,0.34,0.38,0.39,0.34,0.36,5929000,0,5929000,0,0,0,0,0,0,"CFPT2209",42962508
1,0,0,0,0,14999800,"2022-12-14T00:00:00",14200,0.36106,0.36,0.34,0.38,0.34,0.38,-350000,0,-350000,0,0,0,0,0,0,"CFPT2209",5127052
1,0,0,0,0,14999800,"2022-12-13T00:00:00",47800,0.33366,0.38,0.36,0.37,0.32,0.36,-5255000,0,-5255000,0,0,0,0,0,0,"CFPT2209",15948948
1,0,0,0,0,14999800,"2022-12-12T00:00:00",96600,0.38935000000000003,0.4,0.38,0.41,0.36,0.41,-4518000,0,-4518000,0,0,0,0,0,0,"CFPT2209",37611210
1,0,0,0,0,14999800,"2022-12-09T00:00:00",141100,0.38661,0.39,0.4,0.41,0.36,0.38,6327000,0,6327000,0,0,0,0,0,0,"CFPT2209",54550671
1,0,0,0,0,14999800,"2022-12-08T00:00:00",118400,0.42144,0.35,0.39,0.43,0.34,0.38,658000,0,658000,0,0,0,0,0,0,"CFPT2209",49898496
