┌─────────┬───────────────┬─────────┬─────────┬──────────┬──────────────┬──────────────┬───────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │      val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
│   10    │ 1675848840000 │ 807700  │ 1452600 │   1300   │ 10617853200  │ 18419304300  │      7076000      │ 2261600  │ 29044233500  │ '2023-02-08T09:34:00.000Z' │ 522886120500  │ 35119800  │  644900  │  7801451100  │ -1516900  │ -42281989600  │
│   11    │ 1675848960000 │ 1104000 │ 1095900 │  10600   │ 12914113000  │ 17012365800  │     694274000     │ 2210500  │ 30620752800  │ '2023-02-08T09:36:00.000Z' │ 553506873300  │ 37330300  │  -8100   │  4098252800  │ -1525000  │ -38183736800  │
│   12    │ 1675849080000 │ 1251100 │ 902700  │   5000   │ 18412545300  │ 18046696000  │     34500000      │ 2158800  │ 36493741300  │ '2023-02-08T09:38:00.000Z' │ 590000614600  │ 39489100  │ -348400  │  -365849300  │ -1873400  │ -38549586100  │
│   13    │ 1675849200000 │ 991100  │ 918700  │   900    │ 14243760700  │ 14086707400  │     75970000      │ 1910700  │ 28406438100  │ '2023-02-08T09:40:00.000Z' │ 618407052700  │ 41399800  │  -72400  │  -157053300  │ -1945800  │ -38706639400  │
│   14    │ 1675849320000 │ 977900  │ 1213400 │   1000   │ 13844409300  │ 19095013700  │     10050000      │ 2192300  │ 32949473000  │ '2023-02-08T09:42:00.000Z' │ 651356525700  │ 43592100  │  235500  │  5250604400  │ -1710300  │ -33456035000  │
│   15    │ 1675849440000 │ 1125200 │ 806800  │   900    │ 13926898700  │ 13683399500  │      3849200      │ 1932900  │ 27614147400  │ '2023-02-08T09:44:00.000Z' │ 678970673100  │ 45525000  │ -318400  │  -243499200  │ -2028700  │ -33699534200  │
│   16    │ 1675849560000 │ 1079600 │ 777700  │   1700   │ 16922295700  │ 11356812600  │      610000       │ 1859000  │ 28279718300  │ '2023-02-08T09:46:00.000Z' │ 707250391400  │ 47384000  │ -301900  │ -5565483100  │ -2330600  │ -39265017300  │
│   17    │ 1675849680000 │ 1449700 │ 818500  │   300    │ 25503952600  │ 13143770500  │      4322000      │ 2268500  │ 38652045100  │ '2023-02-08T09:48:00.000Z' │ 745902436500  │ 49652500  │ -631200  │ -12360182100 │ -2961800  │ -51625199400  │
│   18    │ 1675849800000 │ 1241300 │ 670100  │   2800   │ 20469271200  │ 10033280600  │     21310000      │ 1914200  │ 30523861800  │ '2023-02-08T09:50:00.000Z' │ 776426298300  │ 51566700  │ -571200  │ -10435990600 │ -3533000  │ -62061190000  │
│   19    │ 1675849920000 │ 1024200 │ 1095100 │   100    │ 16518287900  │ 21413199400  │      919000       │ 2119400  │ 37932406300  │ '2023-02-08T09:52:00.000Z' │ 814358704600  │ 53686100  │  70900   │  4894911500  │ -3462100  │ -57166278500  │
│   20    │ 1675850040000 │ 795000  │ 1341300 │   3400   │ 12923204200  │ 20876195300  │     225381000     │ 2139700  │ 34024780500  │ '2023-02-08T09:54:00.000Z' │ 848383485100  │ 55825800  │  546300  │  7952991100  │ -2915800  │ -49213287400  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │      val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   21    │ 1675850160000 │ 724800  │ 1937100 │   9200   │ 11656792000  │ 32215936000  │     225852000     │ 2671100  │ 44098580000  │ '2023-02-08T09:56:00.000Z' │ 892482065100  │ 58496900  │ 1212300  │ 20559144000  │ -1703500  │ -28654143400  │
│   22    │ 1675850280000 │ 1096500 │ 1601500 │  11600   │ 13172855800  │ 21373030000  │     157655500     │ 2709600  │ 34703541300  │ '2023-02-08T09:58:00.000Z' │ 927185606400  │ 61206500  │  505000  │  8200174200  │ -1198500  │ -20453969200  │
│   23    │ 1675850400000 │ 572500  │ 1607100 │    0     │  8519715800  │ 25537219100  │         0         │ 2179600  │ 34056934900  │ '2023-02-08T10:00:00.000Z' │ 961242541300  │ 63386100  │ 1034600  │ 17017503300  │  -163900  │  -3436465900  │
│   24    │ 1675850520000 │ 508700  │ 1478200 │   3400   │  7082776800  │ 21252242400  │     34170000      │ 1990300  │ 28369189200  │ '2023-02-08T10:02:00.000Z' │ 989611730500  │ 65376400  │  969500  │ 14169465600  │  805600   │  10732999700  │
│   25    │ 1675850640000 │ 1130500 │ 941400  │    0     │ 15370732200  │ 15509190200  │         0         │ 2071900  │ 30879922400  │ '2023-02-08T10:04:00.000Z' │ 1020491652900 │ 67448300  │ -189100  │  138458000   │  616500   │  10871457700  │
│   26    │ 1675850760000 │ 752100  │ 858400  │   400    │ 12348871900  │ 11017259400  │ 7240000.000000001 │ 1610900  │ 23373371300  │ '2023-02-08T10:06:00.000Z' │ 1043865024200 │ 69059200  │  106300  │ -1331612500  │  722800   │  9539845200   │
│   27    │ 1675850880000 │ 773600  │ 802000  │   1500   │ 13216553100  │ 10838755500  │     121025000     │ 1577100  │ 24176333600  │ '2023-02-08T10:08:00.000Z' │ 1068041357800 │ 70636300  │  28400   │ -2377797600  │  751200   │  7162047600   │
│   28    │ 1675851000000 │ 1077200 │ 743900  │   600    │ 18299418800  │ 11650414800  │     27907600      │ 1821700  │ 29977741200  │ '2023-02-08T10:10:00.000Z' │ 1098019099000 │ 72458000  │ -333300  │ -6649004000  │  417900   │   513043600   │
│   29    │ 1675851120000 │ 1219900 │ 685900  │   7400   │ 19401627600  │ 11841213700  │     54199000      │ 1913200  │ 31297040300  │ '2023-02-08T10:12:00.000Z' │ 1129316139300 │ 74371200  │ -534000  │ -7560413900  │  -116100  │  -7047370300  │
│   30    │ 1675851240000 │ 1281700 │ 610600  │  43200   │ 18678027100  │ 11099582200  │    1109355000     │ 1935500  │ 30886964300  │ '2023-02-08T10:14:00.000Z' │ 1160203103600 │ 76306700  │ -671100  │ -7578444900  │  -787200  │ -14625815200  │
│   31    │ 1675851360000 │ 1516000 │ 730400  │   1200   │ 28239248300  │ 13521560000  │      8760000      │ 2247600  │ 41769568300  │ '2023-02-08T10:16:00.000Z' │ 1201972671900 │ 78554300  │ -785600  │ -14717688300 │ -1572800  │ -29343503500  │
│   32    │ 1675851480000 │ 951800  │ 1295700 │   500    │ 15383088000  │ 26493601100  │     21200000      │ 2248000  │ 41897889100  │ '2023-02-08T10:18:00.000Z' │ 1243870561000 │ 80802300  │  343900  │ 11110513100  │ -1228900  │ -18232990400  │
│   33    │ 1675851600000 │ 779300  │ 1092600 │   2500   │ 12875890700  │ 18832771200  │     21050000      │ 1874400  │ 31729711900  │ '2023-02-08T10:20:00.000Z' │ 1275600272900 │ 82676700  │  313300  │  5956880500  │  -915600  │ -12276109900  │
│   34    │ 1675851720000 │ 756100  │ 1415500 │   6000   │  9496667500  │ 28189284900  │     142200000     │ 2177600  │ 37828152400  │ '2023-02-08T10:22:00.000Z' │ 1313428425300 │ 84854300  │  659400  │ 18692617400  │  -256200  │  6416507500   │
│   35    │ 1675851840000 │ 618500  │ 1686800 │   1800   │ 10700597700  │ 29068570500  │     35385000      │ 2307100  │ 39804553200  │ '2023-02-08T10:24:00.000Z' │ 1353232978500 │ 87161400  │ 1068300  │ 18367972800  │  812100   │  24784480300  │
│   36    │ 1675851960000 │ 498800  │ 2141900 │   100    │  8498123800  │ 36286645800  │      433000       │ 2640800  │ 44785202600  │ '2023-02-08T10:26:00.000Z' │ 1398018181100 │ 89802200  │ 1643100  │ 27788522000  │  2455200  │  52573002300  │
│   37    │ 1675852080000 │ 569900  │ 1715700 │   1400   │  8732340800  │ 31175715400  │     16126000      │ 2287000  │ 39924182200  │ '2023-02-08T10:28:00.000Z' │ 1437942363300 │ 92089200  │ 1145800  │ 22443374600  │  3601000  │  75016376900  │
│   38    │ 1675852200000 │ 547400  │ 1386600 │   8300   │ 10220504400  │ 25166444700  │     279080000     │ 1942300  │ 35666029100  │ '2023-02-08T10:30:00.000Z' │ 1473608392400 │ 94031500  │  839200  │ 14945940300  │  4440200  │  89962317200  │
│   39    │ 1675852320000 │ 1107600 │ 896600  │    0     │ 19349842800  │ 17315141400  │         0         │ 2004200  │ 36664984200  │ '2023-02-08T10:32:00.000Z' │ 1510273376600 │ 96035700  │ -211000  │ -2034701400  │  4229200  │  87927615800  │
│   40    │ 1675852440000 │ 1553700 │ 759600  │    0     │ 24344989400  │ 15476106400  │         0         │ 2313300  │ 39821095800  │ '2023-02-08T10:34:00.000Z' │ 1550094472400 │ 98349000  │ -794100  │ -8868883000  │  3435100  │  79058732800  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │      val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   41    │ 1675852560000 │ 1140000 │ 717400  │  10600   │ 18708654500  │ 11016934400  │     196464000     │ 1868000  │ 29922052900  │ '2023-02-08T10:36:00.000Z' │ 1580016525300 │ 100217000 │ -422600  │ -7691720100  │  3012500  │  71367012700  │
│   42    │ 1675852680000 │ 985800  │ 674400  │   2000   │ 17265388800  │ 12417420900  │     62803000      │ 1662200  │ 29745612700  │ '2023-02-08T10:38:00.000Z' │ 1609762138000 │ 101879200 │ -311400  │ -4847967900  │  2701100  │  66519044800  │
│   43    │ 1675852800000 │ 1410700 │ 519000  │    0     │ 27473158200  │  9834432600  │         0         │ 1929700  │ 37307590800  │ '2023-02-08T10:40:00.000Z' │ 1647069728800 │ 103808900 │ -891700  │ -17638725600 │  1809400  │  48880319200  │
│   44    │ 1675852920000 │ 1565900 │ 1068600 │   6100   │ 27113906200  │ 23202031600  │     174530000     │ 2640600  │ 50490467800  │ '2023-02-08T10:42:00.000Z' │ 1697560196600 │ 106449500 │ -497300  │ -3911874600  │  1312100  │  44968444600  │
│   45    │ 1675853040000 │ 695200  │ 979200  │   1300   │ 10491633900  │ 23272602200  │     26315000      │ 1675700  │ 33790551100  │ '2023-02-08T10:44:00.000Z' │ 1731350747700 │ 108125200 │  284000  │ 12780968300  │  1596100  │  57749412900  │
│   46    │ 1675853160000 │ 1058100 │ 1228100 │   100    │ 17616229200  │ 18933788600  │      861000       │ 2286300  │ 36550878800  │ '2023-02-08T10:46:00.000Z' │ 1767901626500 │ 110411500 │  170000  │  1317559400  │  1766100  │  59066972300  │
│   47    │ 1675853280000 │ 1312700 │ 714900  │    0     │ 15904140600  │ 14303457900  │         0         │ 2027600  │ 30207598500  │ '2023-02-08T10:48:00.000Z' │ 1798109225000 │ 112439100 │ -597800  │ -1600682700  │  1168300  │  57466289600  │
│   48    │ 1675853400000 │ 959500  │ 656800  │   5900   │ 12479328400  │ 11225093500  │     221196000     │ 1622200  │ 23925617900  │ '2023-02-08T10:50:00.000Z' │ 1822034842900 │ 114061300 │ -302700  │ -1254234900  │  865600   │  56212054700  │
│   49    │ 1675853520000 │ 1333500 │ 595000  │   3900   │ 20031096400  │  9063160100  │     50849000      │ 1932400  │ 29145105500  │ '2023-02-08T10:52:00.000Z' │ 1851179948400 │ 115993700 │ -738500  │ -10967936300 │  127100   │  45244118400  │
│   50    │ 1675853640000 │ 2925300 │ 618800  │   600    │ 45618572400  │  8459329100  │     21450000      │ 3544700  │ 54099351500  │ '2023-02-08T10:54:00.000Z' │ 1905279299900 │ 119538400 │ -2306500 │ -37159243300 │ -2179400  │  8084875100   │
│   51    │ 1675853760000 │ 2722000 │ 495400  │  48300   │ 38699478100  │  8308093200  │     437856000     │ 3265700  │ 47445427300  │ '2023-02-08T10:56:00.000Z' │ 1952724727200 │ 122804100 │ -2226600 │ -30391384900 │ -4406000  │ -22306509800  │
│   52    │ 1675853880000 │ 2388200 │ 736300  │  12700   │ 35767162500  │ 10662313700  │ 62494600.00000001 │ 3137200  │ 46491970800  │ '2023-02-08T10:58:00.000Z' │ 1999216698000 │ 125941300 │ -1651900 │ -25104848800 │ -6057900  │ -47411358600  │
│   53    │ 1675854000000 │ 3185500 │ 576600  │  10700   │ 42396256000  │ 10380035100  │     43420000      │ 3772800  │ 52819711100  │ '2023-02-08T11:00:00.000Z' │ 2052036409100 │ 129714100 │ -2608900 │ -32016220900 │ -8666800  │ -79427579500  │
│   54    │ 1675854120000 │ 2838100 │ 494300  │   900    │ 38448660500  │  9206129600  │     11482500      │ 3333300  │ 47666272600  │ '2023-02-08T11:02:00.000Z' │ 2099702681700 │ 133047400 │ -2343800 │ -29242530900 │ -11010600 │ -108670110400 │
│   55    │ 1675854240000 │ 2789500 │ 891300  │   1500   │ 37422127300  │ 16225368400  │     16909000      │ 3682300  │ 53664404700  │ '2023-02-08T11:04:00.000Z' │ 2153367086400 │ 136729700 │ -1898200 │ -21196758900 │ -12908800 │ -129866869300 │
│   56    │ 1675854360000 │ 1797700 │ 980200  │   8500   │ 24196835300  │ 18999823200  │     61645000      │ 2786400  │ 43258303500  │ '2023-02-08T11:06:00.000Z' │ 2196625389900 │ 139516100 │ -817500  │ -5197012100  │ -13726300 │ -135063881400 │
│   57    │ 1675854480000 │ 976000  │ 1337400 │   4100   │ 15292988300  │ 25960712800  │     98745000      │ 2317500  │ 41352446100  │ '2023-02-08T11:08:00.000Z' │ 2237977836000 │ 141833600 │  361400  │ 10667724500  │ -13364900 │ -124396156900 │
│   58    │ 1675854600000 │ 1132400 │ 635500  │   300    │ 18927503700  │  8004437000  │      9645000      │ 1768200  │ 26941585700  │ '2023-02-08T11:10:00.000Z' │ 2264919421700 │ 143601800 │ -496900  │ -10923066700 │ -13861800 │ -135319223600 │
│   59    │ 1675854720000 │ 1371800 │ 698200  │   1700   │ 17029163500  │  7743991200  │     20363000      │ 2071700  │ 24793517700  │ '2023-02-08T11:12:00.000Z' │ 2289712939400 │ 145673500 │ -673600  │ -9285172300  │ -14535400 │ -144604395900 │
│   60    │ 1675854840000 │ 1725600 │ 596200  │   2800   │ 26229164100  │  8959741100  │     30120000      │ 2324600  │ 35219025200  │ '2023-02-08T11:14:00.000Z' │ 2324931964600 │ 147998100 │ -1129400 │ -17269423000 │ -15664800 │ -161873818900 │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │      val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   61    │ 1675854960000 │ 2224600 │ 669500  │  45100   │ 36725917000  │ 10849652700  │     558915000     │ 2939200  │ 48134484700  │ '2023-02-08T11:16:00.000Z' │ 2373066449300 │ 150937300 │ -1555100 │ -25876264300 │ -17219900 │ -187750083200 │
│   62    │ 1675855080000 │ 3092000 │ 792400  │  35800   │ 46564132300  │ 12645393100  │     511777600     │ 3920200  │ 59721303000  │ '2023-02-08T11:18:00.000Z' │ 2432787752300 │ 154857500 │ -2299600 │ -33918739200 │ -19519500 │ -221668822400 │
│   63    │ 1675855200000 │ 4382000 │ 729300  │   7700   │ 60294014800  │  9319850600  │     106077600     │ 5119000  │ 69719943000  │ '2023-02-08T11:20:00.000Z' │ 2502507695300 │ 159976500 │ -3652700 │ -50974164200 │ -23172200 │ -272642986600 │
│   64    │ 1675855320000 │ 4812100 │ 779300  │   1500   │ 70714352700  │ 13143207000  │     33215000      │ 5592900  │ 83890774700  │ '2023-02-08T11:22:00.000Z' │ 2586398470000 │ 165569400 │ -4032800 │ -57571145700 │ -27205000 │ -330214132300 │
│   65    │ 1675855440000 │ 3346700 │ 1263800 │  14900   │ 52624191800  │ 22130822700  │     291022500     │ 4625400  │ 75046037000  │ '2023-02-08T11:24:00.000Z' │ 2661444507000 │ 170194800 │ -2082900 │ -30493369100 │ -29287900 │ -360707501400 │
│   66    │ 1675855560000 │ 2483100 │ 1338600 │   5200   │ 38559437200  │ 21588199500  │ 54269999.99999999 │ 3826900  │ 60201906700  │ '2023-02-08T11:26:00.000Z' │ 2721646413700 │ 174021700 │ -1144500 │ -16971237700 │ -30432400 │ -377678739100 │
│   67    │ 1675855680000 │ 1946600 │ 1434600 │   2100   │ 25900686800  │ 20344039100  │     189928000     │ 3383300  │ 46434653900  │ '2023-02-08T11:28:00.000Z' │ 2768081067600 │ 177405000 │ -512000  │ -5556647700  │ -30944400 │ -383235386800 │
│   68    │ 1675855800000 │    0    │  1100   │    0     │      0       │   15515000   │         0         │   1100   │   15515000   │ '2023-02-08T11:30:00.000Z' │ 2768096582600 │ 177406100 │   1100   │   15515000   │ -30943300 │ -383219871800 │
│   69    │ 1675861200000 │ 6665300 │ 4371900 │  505800  │ 97984653700  │ 68391181100  │    7907249400     │ 11543000 │ 174283084200 │ '2023-02-08T13:00:00.000Z' │ 2942379666800 │ 188949100 │ -2293400 │ -29593472600 │ -33236700 │ -412813344400 │
│   70    │ 1675861320000 │ 1594800 │ 1794600 │   3700   │ 22432865700  │ 24119331500  │     38236000      │ 3393100  │ 46590433200  │ '2023-02-08T13:02:00.000Z' │ 2988970100000 │ 192342200 │  199800  │  1686465800  │ -33036900 │ -411126878600 │
│   71    │ 1675861440000 │ 1666900 │ 1964500 │   2600   │ 24240096700  │ 35171361300  │     47197000      │ 3634000  │ 59458655000  │ '2023-02-08T13:04:00.000Z' │ 3048428755000 │ 195976200 │  297600  │ 10931264600  │ -32739300 │ -400195614000 │
│   72    │ 1675861560000 │ 1238900 │ 1716300 │   6100   │ 18457270100  │ 26560264200  │     105919000     │ 2961300  │ 45123453300  │ '2023-02-08T13:06:00.000Z' │ 3093552208300 │ 198937500 │  477400  │  8102994100  │ -32261900 │ -392092619900 │
│   73    │ 1675861680000 │ 1638300 │ 1465700 │   1600   │ 28990215000  │ 22817322600  │     69190500      │ 3105600  │ 51876728100  │ '2023-02-08T13:08:00.000Z' │ 3145428936400 │ 202043100 │ -172600  │ -6172892400  │ -32434500 │ -398265512300 │
│   74    │ 1675861800000 │ 4638100 │ 950600  │   4100   │ 77774634600  │ 13878625300  │     30682000      │ 5592800  │ 91683941900  │ '2023-02-08T13:10:00.000Z' │ 3237112878300 │ 207635900 │ -3687500 │ -63896009300 │ -36122000 │ -462161521600 │
│   75    │ 1675861920000 │ 7138200 │ 1404700 │  21300   │ 104998094000 │ 21405906400  │     155396700     │ 8564200  │ 126559397100 │ '2023-02-08T13:12:00.000Z' │ 3363672275400 │ 216200100 │ -5733500 │ -83592187600 │ -41855500 │ -545753709200 │
│   76    │ 1675862040000 │ 4625600 │ 2192700 │  17700   │ 67178826600  │ 39255446000  │     273840000     │ 6836000  │ 106708112600 │ '2023-02-08T13:14:00.000Z' │ 3470380388000 │ 223036100 │ -2432900 │ -27923380600 │ -44288400 │ -573677089800 │
│   77    │ 1675862160000 │ 3621700 │ 2210800 │  23200   │ 44454262300  │ 34110082500  │     65101600      │ 5855700  │ 78629446400  │ '2023-02-08T13:16:00.000Z' │ 3549009834400 │ 228891800 │ -1410900 │ -10344179800 │ -45699300 │ -584021269600 │
│   78    │ 1675862280000 │ 1768200 │ 2155000 │  29000   │ 28286656400  │ 35518192800  │     251266000     │ 3952200  │ 64056115200  │ '2023-02-08T13:18:00.000Z' │ 3613065949600 │ 232844000 │  386800  │  7231536400  │ -45312500 │ -576789733200 │
│   79    │ 1675862400000 │ 1572100 │ 2252800 │  119700  │ 27013087700  │ 38293523000  │    1525640000     │ 3944600  │ 66832250700  │ '2023-02-08T13:20:00.000Z' │ 3679898200300 │ 236788600 │  680700  │ 11280435300  │ -44631800 │ -565509297900 │
│   80    │ 1675862520000 │ 966000  │ 3219700 │   5800   │ 18323176200  │ 60550198400  │     189510000     │ 4191500  │ 79062884600  │ '2023-02-08T13:22:00.000Z' │ 3758961084900 │ 240980100 │ 2253700  │ 42227022200  │ -42378100 │ -523282275700 │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │      val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   81    │ 1675862640000 │ 868000  │ 2925200 │   1800   │ 13482518400  │ 41578542500  │     17859000      │ 3795000  │ 55078919900  │ '2023-02-08T13:24:00.000Z' │ 3814040004800 │ 244775100 │ 2057200  │ 28096024100  │ -40320900 │ -495186251600 │
│   82    │ 1675862760000 │ 1062100 │ 3730200 │  19000   │ 13447111400  │ 62665529600  │     271814000     │ 4811300  │ 76384455000  │ '2023-02-08T13:26:00.000Z' │ 3890424459800 │ 249586400 │ 2668100  │ 49218418200  │ -37652800 │ -445967833400 │
│   83    │ 1675862880000 │ 1860100 │ 2637600 │   300    │ 24035819100  │ 39330516900  │     12070000      │ 4498000  │ 63378406000  │ '2023-02-08T13:28:00.000Z' │ 3953802865800 │ 254084400 │  777500  │ 15294697800  │ -36875300 │ -430673135600 │
│   84    │ 1675863000000 │ 2128800 │ 2168500 │  23800   │ 35246404200  │ 37359977000  │     294798000     │ 4321100  │ 72901179200  │ '2023-02-08T13:30:00.000Z' │ 4026704045000 │ 258405500 │  39700   │  2113572800  │ -36835600 │ -428559562800 │
│   85    │ 1675863120000 │ 1305800 │ 3043900 │   4400   │ 22747771400  │ 54208445500  │     66140000      │ 4354100  │ 77022356900  │ '2023-02-08T13:32:00.000Z' │ 4103726401900 │ 262759600 │ 1738100  │ 31460674100  │ -35097500 │ -397098888700 │
│   86    │ 1675863240000 │ 1161600 │ 3065400 │   9000   │ 18558395000  │ 51435193600  │     150870000     │ 4236000  │ 70144458600  │ '2023-02-08T13:34:00.000Z' │ 4173870860500 │ 266995600 │ 1903800  │ 32876798600  │ -33193700 │ -364222090100 │
│   87    │ 1675863360000 │ 1041400 │ 5928400 │   4500   │ 17221300500  │ 99249834900  │     76821000      │ 6974300  │ 116547956400 │ '2023-02-08T13:36:00.000Z' │ 4290418816900 │ 273969900 │ 4887000  │ 82028534400  │ -28306700 │ -282193555700 │
│   88    │ 1675863480000 │ 2012000 │ 6492000 │  22800   │ 38766794100  │ 112734663300 │     409845000     │ 8526800  │ 151911302400 │ '2023-02-08T13:38:00.000Z' │ 4442330119300 │ 282496700 │ 4480000  │ 73967869200  │ -23826700 │ -208225686500 │
│   89    │ 1675863600000 │ 3768000 │ 3383000 │  13500   │ 57113119000  │ 51344984900  │     199307500     │ 7164500  │ 108657411400 │ '2023-02-08T13:40:00.000Z' │ 4550987530700 │ 289661200 │ -385000  │ -5768134100  │ -24211700 │ -213993820600 │
│   90    │ 1675863720000 │ 3916600 │ 1282000 │  19000   │ 61455551500  │ 19441847800  │     514048000     │ 5217600  │ 81411447300  │ '2023-02-08T13:42:00.000Z' │ 4632398978000 │ 294878800 │ -2634600 │ -42013703700 │ -26846300 │ -256007524300 │
