┌─────────┬──────┬──────┬──────┬──────┬──────┬──────────┬───────────┬─────────┬───────────┬───────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬──────────┬─────┬────────┬─────┬─────┬────────┬────────────┬───────────┬───────────────┬───────┬───────────┬─────┐
│ (index) │  c   │  h   │  l   │  o   │  bu  │  val_bu  │ total_vol │ sum_vol │    val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │    sb    │ abu │  asd   │ auk │ rbu │ bu-sd  │ bu-sd_val  │ acum_busd │ acum_busd_val │  sd   │  val_sd   │ rsd │
├─────────┼──────┼──────┼──────┼──────┼──────┼──────────┼───────────┼─────────┼───────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼──────────┼─────┼────────┼─────┼─────┼────────┼────────────┼───────────┼───────────────┼───────┼───────────┼─────┤
│    0    │ 7200 │ 7200 │ 7200 │ 7200 │ 5200 │ 37440000 │   5200    │  5200   │ 37440000  │ 37440000  │ 1676278800000 │ '2023-02-13T09:00:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 400 │ 4061.5 │  0  │ 13  │  5200  │  37440000  │   5200    │   37440000    │       │           │     │
│    1    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   10200   │  5000   │ 36500000  │ 73940000  │ 1676278920000 │ '2023-02-13T09:02:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -5000  │ -36500000  │    200    │    940000     │ 5000  │ 36500000  │ 1.2 │
│    2    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   13000   │  2800   │ 20440000  │ 94380000  │ 1676279040000 │ '2023-02-13T09:04:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -2800  │ -20440000  │   -2600   │   -19500000   │ 2800  │ 20440000  │ 0.7 │
│    3    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   14500   │  1500   │ 10950000  │ 105330000 │ 1676279160000 │ '2023-02-13T09:06:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -1500  │ -10950000  │   -4100   │   -30450000   │ 1500  │ 10950000  │ 0.4 │
│    4    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   15500   │  1000   │  7300000  │ 112630000 │ 1676279640000 │ '2023-02-13T09:14:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -1000  │  -7300000  │   -5100   │   -37750000   │ 1000  │  7300000  │ 0.2 │
│    5    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   17000   │  1500   │ 10950000  │ 123580000 │ 1676280000000 │ '2023-02-13T09:20:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -1500  │ -10950000  │   -6600   │   -48700000   │ 1500  │ 10950000  │ 0.4 │
│    6    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   18000   │  1000   │  7300000  │ 130880000 │ 1676280720000 │ '2023-02-13T09:32:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -1000  │  -7300000  │   -7600   │   -56000000   │ 1000  │  7300000  │ 0.2 │
│    7    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   44800   │  26800  │ 195640000 │ 326520000 │ 1676280840000 │ '2023-02-13T09:34:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -26800 │ -195640000 │  -34400   │  -251640000   │ 26800 │ 195640000 │ 6.6 │
│    8    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   47400   │  2600   │ 18980000  │ 345500000 │ 1676281560000 │ '2023-02-13T09:46:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -2600  │ -18980000  │  -37000   │  -270620000   │ 2600  │ 18980000  │ 0.6 │
│    9    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   52400   │  5000   │ 36500000  │ 382000000 │ 1676282400000 │ '2023-02-13T10:00:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -5000  │ -36500000  │  -42000   │  -307120000   │ 5000  │ 36500000  │ 1.2 │
│   10    │ 7300 │ 7300 │ 7300 │ 7300 │      │          │   57400   │  5000   │ 36500000  │ 418500000 │ 1676283480000 │ '2023-02-13T10:18:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 4061.5 │  0  │     │ -5000  │ -36500000  │  -47000   │  -343620000   │ 5000  │ 36500000  │ 1.2 │
