┌─────────┬──────┬──────┬──────┬──────┬────────┬───────────┬───────────┬─────────┬───────────┬───────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬────┬────────┬─────┬─────┬──────┬────────┬───────────┬────────────┬────────────┬───────────┬───────────────┬─────────────┬─────────────┬───────┐
│ (index) │  c   │  h   │  l   │  o   │   bu   │  val_bu   │ total_vol │ sum_vol │    val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu  │ bu-sd  │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
│    9    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  4300  │ 11997000  │  160000   │  4300   │ 11997000  │ 446400000 │ 1672048800000 │ '2022-12-26T10:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.9  │  4300  │ 11997000  │ 14073088.2 │     0      │  160000   │   446400000   │  446400000  │      0      │  0.9  │
│   10    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  500   │  1395000  │  160500   │   500   │  1395000  │ 447795000 │ 1672049100000 │ '2022-12-26T10:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.1  │  500   │  1395000  │ 14073088.2 │     0      │  160500   │   447795000   │  447795000  │      0      │  0.1  │
│   11    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  1200  │  3348000  │  161700   │  1200   │  3348000  │ 451143000 │ 1672049400000 │ '2022-12-26T10:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.2  │  1200  │  3348000  │ 14073088.2 │     0      │  161700   │   451143000   │  451143000  │      0      │  0.2  │
│   12    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  400   │  1116000  │  162100   │   400   │  1116000  │ 452259000 │ 1672049700000 │ '2022-12-26T10:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.1  │  400   │  1116000  │ 14073088.2 │     0      │  162100   │   452259000   │  452259000  │      0      │  0.1  │
│   13    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  400   │  1116000  │  162500   │   400   │  1116000  │ 453375000 │ 1672050000000 │ '2022-12-26T10:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.1  │  400   │  1116000  │ 14073088.2 │     0      │  162500   │   453375000   │  453375000  │      0      │  0.1  │
│   14    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  1100  │  3069000  │  163600   │  1100   │  3069000  │ 456444000 │ 1672050300000 │ '2022-12-26T10:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.2  │  1100  │  3069000  │ 14073088.2 │     0      │  163600   │   456444000   │  456444000  │      0      │  0.2  │
│   15    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  2400  │  6696000  │  166000   │  2400   │  6696000  │ 463140000 │ 1672050900000 │ '2022-12-26T10:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.5  │  2400  │  6696000  │ 14073088.2 │     0      │  166000   │   463140000   │  463140000  │      0      │  0.5  │
│   16    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  200   │  558000   │  166200   │   200   │  558000   │ 463698000 │ 1672051200000 │ '2022-12-26T10:40:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  200   │  558000   │ 14073088.2 │     0      │  166200   │   463698000   │  463698000  │      0      │   0   │
│   17    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  200   │  558000   │  166400   │   200   │  558000   │ 464256000 │ 1672051500000 │ '2022-12-26T10:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  200   │  558000   │ 14073088.2 │     0      │  166400   │   464256000   │  464256000  │      0      │   0   │
│   18    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  100   │  279000   │  166500   │   100   │  279000   │ 464535000 │ 1672051800000 │ '2022-12-26T10:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  100   │  279000   │ 14073088.2 │     0      │  166500   │   464535000   │  464535000  │      0      │   0   │
│   19    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  300   │  837000   │  166800   │   300   │  837000   │ 465372000 │ 1672052100000 │ '2022-12-26T10:55:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.1  │  300   │  837000   │ 14073088.2 │     0      │  166800   │   465372000   │  465372000  │      0      │  0.1  │
│   20    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  100   │  279000   │  166900   │   100   │  279000   │ 465651000 │ 1672052400000 │ '2022-12-26T11:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  100   │  279000   │ 14073088.2 │     0      │  166900   │   465651000   │  465651000  │      0      │   0   │
├─────────┼──────┼──────┼──────┼──────┼────────┼───────────┼───────────┼─────────┼───────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼──────┼────────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c   │  h   │  l   │  o   │   bu   │  val_bu   │ total_vol │ sum_vol │    val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu  │ bu-sd  │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼────────┼───────────┼───────────┼─────────┼───────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼──────┼────────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   21    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  100   │  279000   │  167000   │   100   │  279000   │ 465930000 │ 1672053000000 │ '2022-12-26T11:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  100   │  279000   │ 14073088.2 │     0      │  167000   │   465930000   │  465930000  │      0      │   0   │
│   22    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  1000  │  2790000  │  168000   │  1000   │  2790000  │ 468720000 │ 1672053600000 │ '2022-12-26T11:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.2  │  1000  │  2790000  │ 14073088.2 │     0      │  168000   │   468720000   │  468720000  │      0      │  0.2  │
│   23    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  600   │  1674000  │  168600   │   600   │  1674000  │ 470394000 │ 1672059600000 │ '2022-12-26T13:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.1  │  600   │  1674000  │ 14073088.2 │     0      │  168600   │   470394000   │  470394000  │      0      │  0.1  │
│   24    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  100   │  279000   │  168700   │   100   │  279000   │ 470673000 │ 1672059900000 │ '2022-12-26T13:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  100   │  279000   │ 14073088.2 │     0      │  168700   │   470673000   │  470673000  │      0      │   0   │
│   25    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  300   │  837000   │  169000   │   300   │  837000   │ 471510000 │ 1672060500000 │ '2022-12-26T13:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.1  │  300   │  837000   │ 14073088.2 │     0      │  169000   │   471510000   │  471510000  │      0      │  0.1  │
│   26    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  100   │  279000   │  169100   │   100   │  279000   │ 471789000 │ 1672060800000 │ '2022-12-26T13:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  100   │  279000   │ 14073088.2 │     0      │  169100   │   471789000   │  471789000  │      0      │   0   │
│   27    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  400   │  1116000  │  169500   │   400   │  1116000  │ 472905000 │ 1672061700000 │ '2022-12-26T13:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.1  │  400   │  1116000  │ 14073088.2 │     0      │  169500   │   472905000   │  472905000  │      0      │  0.1  │
│   28    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  100   │  279000   │  169600   │   100   │  279000   │ 473184000 │ 1672062900000 │ '2022-12-26T13:55:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  100   │  279000   │ 14073088.2 │     0      │  169600   │   473184000   │  473184000  │      0      │   0   │
│   29    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  500   │  1395000  │  170100   │   500   │  1395000  │ 474579000 │ 1672063200000 │ '2022-12-26T14:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.1  │  500   │  1395000  │ 14073088.2 │     0      │  170100   │   474579000   │  474579000  │      0      │  0.1  │
│   30    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  1000  │  2790000  │  171100   │  1000   │  2790000  │ 477369000 │ 1672063500000 │ '2022-12-26T14:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │ 0.2  │  1000  │  2790000  │ 14073088.2 │     0      │  171100   │   477369000   │  477369000  │      0      │  0.2  │
│   31    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  100   │  279000   │  171200   │   100   │  279000   │ 477648000 │ 1672063800000 │ '2022-12-26T14:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  100   │  279000   │ 14073088.2 │     0      │  171200   │   477648000   │  477648000  │      0      │   0   │
│   32    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  100   │  279000   │  171300   │   100   │  279000   │ 477927000 │ 1672064100000 │ '2022-12-26T14:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  100   │  279000   │ 14073088.2 │     0      │  171300   │   477927000   │  477927000  │      0      │   0   │
│   33    │ 2.79 │ 2.79 │ 2.79 │ 2.79 │  200   │  558000   │  171500   │   200   │  558000   │ 478485000 │ 1672065900000 │ '2022-12-26T14:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5044.1 │  0  │  0  │  0   │  200   │  558000   │ 14073088.2 │     0      │  171500   │   478485000   │  478485000  │      0      │   0   │
└─────────┴──────┴──────┴──────┴──────┴────────┴───────────┴───────────┴─────────┴───────────┴───────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴────┴────────┴─────┴─────┴──────┴────────┴───────────┴────────────┴────────────┴───────────┴───────────────┴─────────────┴─────────────┴───────┘

