"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
100,1190000,1190000,0,1190000,100,0,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0,100,100,1190000,"2022-12-30T09:06:00.000Z",1672391160000,0,100,100,0,1190000,1190000,0,0
600,7140000,7140000,0,7140000,600,0,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0,500,500,5950000,"2022-12-30T09:08:00.000Z",1672391280000,0,500,600,0,5950000,5950000,0,0
-82500,2364001300,19724165800,17360164500,60508989300,1307400,1389900,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.4,1306800,-83100,2356861300,"2022-12-30T09:14:00.000Z",1672391640000,1389900,4479300,4479900,1782600,60501849300,19717025800,17360164500,23424659000
345600,9014951200,41257188000,32242236800,97346159800,2643500,2297900,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,4,1336100,428100,6650949900,"2022-12-30T09:16:00.000Z",1672391760000,908000,2263100,6743000,19000,36837170500,21533022200,14882072300,422076000
404500,16250456800,61304862200,45054405400,130455251200,3636100,3231600,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,4.3,992600,58900,7235505600,"2022-12-30T09:18:00.000Z",1672391880000,933700,1932500,8675500,6200,33109091400,20047674200,12812168600,249248600
68100,13513696400,72961080200,59447383800,156827861600,4304800,4236700,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.6,668700,-336400,-2736760400,"2022-12-30T09:20:00.000Z",1672392000000,1005100,1701100,10376600,27300,26372610400,11656218000,14392978400,323414000
37100,18716167800,91501339700,72785171900,188937401200,5244700,5207600,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,3.1,939900,-31000,5202471400,"2022-12-30T09:22:00.000Z",1672392120000,970900,1923200,12299800,12400,32109539600,18540259500,13337788100,231492000
586400,22841340600,109730123500,86888782900,221403352400,6681400,6095000,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,2.5,1436700,549300,4125172800,"2022-12-30T09:24:00.000Z",1672392240000,887400,2346300,14646100,22200,32465951200,18228783800,14103611000,133556400
346600,21241208300,124185248400,102944040100,251983583500,7540900,7194300,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1,859500,-239800,-1600132300,"2022-12-30T09:26:00.000Z",1672392360000,1099300,1962800,16608900,4000,30580231100,14455124900,16055257200,69849000
87900,19012180000,137369267600,118357087600,280581895200,8310100,8222200,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.3,769200,-258700,-2229028300,"2022-12-30T09:28:00.000Z",1672392480000,1027900,1797200,18406100,100,28598311700,13184019200,15413047500,1245000
-111500,20994260300,149896579500,128902319200,303776749700,9028600,9140100,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.2,718500,-199400,1982080300,"2022-12-30T09:30:00.000Z",1672392600000,917900,1644700,20050800,8300,23194854500,12527311900,10545231600,122311000
-387200,18000721900,159084181000,141083459100,325164198100,9585600,9972800,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.8,557000,-275700,-2993538400,"2022-12-30T09:32:00.000Z",1672392720000,832700,1391200,21442000,1500,21387448400,9187601500,12181139900,18707000
-621700,19702503900,172364461200,152661957300,350337020500,10149600,10771300,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1,564000,-234500,1701782000,"2022-12-30T09:34:00.000Z",1672392840000,798500,1380800,22822800,18300,25172822400,13280280200,11578498200,314044000
-417700,24780863100,185462891700,160682028600,371486378500,11026100,11443800,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,3,876500,204000,5078359200,"2022-12-30T09:36:00.000Z",1672392960000,672500,1551900,24374700,2900,21149358000,13098430500,8020071300,30856200
-239900,30347340400,200222900100,169875559700,395484842000,11754300,11994200,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,3.3,728200,177800,5566477300,"2022-12-30T09:38:00.000Z",1672393080000,550400,1281900,25656600,3300,23998463500,14760008400,9193531100,44924000
-54900,35577456000,213331715700,177754259700,416531481600,12453100,12508000,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,3.1,698800,185000,5230115600,"2022-12-30T09:40:00.000Z",1672393200000,513800,1218400,26875000,5800,21046639600,13108815600,7878700000,59124000
-561800,33230601700,223122901600,189892299900,438743402700,13074800,13636600,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.4,621700,-506900,-2346854300,"2022-12-30T09:42:00.000Z",1672393320000,1128600,1763000,28638000,12700,22211921100,9791185900,12138040200,282695000
-1159300,28399342400,232563433700,204164091300,463257356200,13595500,14754800,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,2.9,520700,-597500,-4831259300,"2022-12-30T09:44:00.000Z",1672393440000,1118200,1668500,30306500,29600,24513953500,9440532100,14271791400,801630000
-1771600,21870661500,238725614100,216854952600,482163692500,13933900,15705500,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,3.9,338400,-612300,-6528680900,"2022-12-30T09:46:00.000Z",1672393560000,950700,1293400,31599900,4300,18906336300,6162180400,12690861300,53294600
-2123500,21131751000,246384180300,225252429300,498224265400,14416900,16540400,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0.4,483000,-351900,-738910500,"2022-12-30T09:48:00.000Z",1672393680000,834900,1318400,32918300,500,16060572900,7658566200,8397476700,4530000
-2819900,11138247000,254889799600,243751552600,525627442000,14976000,17795900,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,6,559100,-696400,-9993504000,"2022-12-30T09:50:00.000Z",1672393800000,1255500,1843700,34762000,29100,27403176600,8505619300,18499123300,398434000
-3051400,12427079000,270913799300,258486720300,556422963400,15758400,18809800,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0.8,782400,-231500,1288832000,"2022-12-30T09:52:00.000Z",1672393920000,1013900,1798800,36560800,2500,30795521400,16023999700,14735167700,36354000
-3240600,10006371400,281478700400,271472329000,580261515200,16354100,19594700,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.4,595700,-189200,-2420707600,"2022-12-30T09:54:00.000Z",1672394040000,784900,1389200,37950000,8600,23838551800,10564901100,12985608700,288042000
-3148000,11825669700,290790664400,278964994700,597217494900,16913700,20061700,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.1,559600,92600,1819298300,"2022-12-30T09:56:00.000Z",1672394160000,467000,1032600,38982600,6000,16955979700,9311964000,7492665700,151350000
-3055700,12632034700,298074488400,285442453700,611026773900,17352600,20408300,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0.5,438900,92300,806365000,"2022-12-30T09:58:00.000Z",1672394280000,346600,790600,39773200,5100,13809279000,7283824000,6477459000,47996000
-3189300,13333023900,306028407000,292695383100,626282113900,17670100,20859400,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0.4,317500,-133600,700989200,"2022-12-30T10:00:00.000Z",1672394400000,451100,773100,40546300,4500,15255340000,7953918600,7252929400,48492000
-3436900,14017465900,319905868100,305888402200,653789634100,18269900,21706800,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0.4,599800,-247600,684442000,"2022-12-30T10:02:00.000Z",1672394520000,847400,1467500,42013800,20300,27507520200,13877461100,13193019100,437040000
-4208900,4367867300,326691408200,322323540900,677057667900,18690900,22899800,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,5.8,421000,-772000,-9649598600,"2022-12-30T10:04:00.000Z",1672394640000,1193000,1617300,43631100,3300,23268033800,6785540100,16435138700,47355000
-5316200,-9531470800,332192484700,341723955500,702458294600,19029000,24345200,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,8.3,338100,-1107300,-13899338100,"2022-12-30T10:06:00.000Z",1672394760000,1445400,1809400,45440500,25900,25400626700,5501076500,19400414600,499135600
-6004800,-16710771300,338640038000,355350809300,722558439700,19416000,25420800,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,4.3,387000,-688600,-7179300500,"2022-12-30T10:08:00.000Z",1672394880000,1075600,1466600,46907100,4000,20100145100,6447553300,13626853800,25738000
-6444800,-21047277000,343805152300,364852429300,737374835000,19736700,26181500,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,2.6,320700,-440000,-4336505700,"2022-12-30T10:10:00.000Z",1672395000000,760700,1090600,47997700,9200,14816395300,5165114300,9501620000,149661000
-6782200,-25575269700,350794986100,376370255800,755891132300,20202200,26984400,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,2.7,465500,-337400,-4527992700,"2022-12-30T10:12:00.000Z",1672395120000,802900,1269800,49267500,1400,18516297300,6989833800,11517826500,8637000
-6889800,-26415946100,356441799400,382857745500,768025435300,20522500,27412300,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0.5,320300,-107600,-840676400,"2022-12-30T10:14:00.000Z",1672395240000,427900,748200,50015700,0,12134303000,5646813300,6487489700,0
-6745500,-25300182200,365941424000,391241606200,785910110600,21193700,27939200,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0.7,671200,144300,1115763900,"2022-12-30T10:16:00.000Z",1672395360000,526900,1198200,51213900,100,17884675300,9499624600,8383860700,1190000
-6858800,-27194494500,371746421900,398940916400,799604454700,21581900,28440700,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,1.1,388200,-113300,-1894312300,"2022-12-30T10:18:00.000Z",1672395480000,501500,902900,52116800,13200,13694344100,5804997900,7699310200,190036000
-6552100,-21481085200,384318572800,405799658000,819076018200,22415400,28967500,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,3.4,833500,306700,5713409300,"2022-12-30T10:20:00.000Z",1672395600000,526800,1363600,53480400,3300,19471563500,12572150900,6858741600,40671000
-6468800,-20597359900,391949778600,412547138500,833459996500,22892100,29360900,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,0.5,476700,83300,883725300,"2022-12-30T10:22:00.000Z",1672395720000,393400,870700,54351100,600,14383978300,7631205800,6747480500,5292000
-5599400,-8877633600,411855152900,420732786500,861629864800,24132000,29731400,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,7,1239900,869400,11719726300,"2022-12-30T10:24:00.000Z",1672395840000,370500,1614500,55965600,4100,28169868300,19905374300,8185648000,78846000
-5155100,-5592422900,421441216500,427033639400,877516781300,24860400,30015500,17491649400.8,15821771361.7,38466331934.4,2545778.1,1131509.4,1079153.9,52355.5,1669878039.1,2,728400,444300,3285210700,"2022-12-30T10:26:00.000Z",1672395960000,284100,1012500,56978100,0,15886916500,9586063600,6300852900,0
