"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-57300,-2314129200,40942445400,43256574600,130126693800,2738100,2795400,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,0.3,2738100,-57300,-2314129200,"2023-01-18T09:14:00.000Z",1674033240000,2795400,9267400,9267400,3733900,130126693800,40942445400,43256574600,45927673800
952000,12018019500,87892200700,75874181200,210600222700,5945400,4993400,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,2.1,3207300,1009300,14332148700,"2023-01-18T09:16:00.000Z",1674033360000,2198000,5460100,14727500,54800,80473528900,46949755300,32617606600,906167000
1560000,21043959000,137788537300,116744578300,301548742200,9205800,7645800,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,1.3,3260400,608000,9025939500,"2023-01-18T09:18:00.000Z",1674033480000,2652400,5928400,20655900,15600,90948519500,49896336600,40870397100,181785800
1099100,17688471200,174499137200,156810666000,378609989800,11575600,10476500,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,0.5,2369800,-460900,-3355487800,"2023-01-18T09:20:00.000Z",1674033600000,2830700,5224900,25880800,24400,77061247600,36710599900,40066087700,284560000
983700,15038218100,212510799100,197472581000,457616416700,14017600,13033900,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,0.4,2442000,-115400,-2650253100,"2023-01-18T09:22:00.000Z",1674033720000,2557400,5049000,30929800,49600,79006426900,38011661900,40661915000,332850000
1171600,26131481500,260507253900,234375772400,542921951900,16495900,15324300,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,1.6,2478300,187900,11093263400,"2023-01-18T09:24:00.000Z",1674033840000,2290400,4777200,35707000,8500,85305535200,47996454800,36903191400,405889000
837500,28163989000,302045528900,273881539900,624307893900,18802900,17965400,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,0.3,2307000,-334100,2032507500,"2023-01-18T09:26:00.000Z",1674033960000,2641100,4966600,40673600,18500,81385942000,41538275000,39505767500,341899500
-1558600,-3321682100,332091969200,335413651300,715980857600,20288600,21847200,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,4.5,1485700,-2396100,-31485671100,"2023-01-18T09:28:00.000Z",1674034080000,3881800,5374000,46047600,6500,91672963700,30046440300,61532111400,94412000
-4104800,-29802967400,363982332700,393785300100,806717814900,22056100,26160900,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,3.8,1767500,-2546200,-26481285300,"2023-01-18T09:30:00.000Z",1674034200000,4313700,6112000,52159600,30800,90736957300,31890363500,58371648800,474945000
-4080700,-26532349800,399487235000,426019584800,874641573900,23910700,27991400,38558703137.1,31593825832.8,74708620223.3,4570781,2334956.9,1984157.8,350799.1,6964877304.3,0.5,1854600,24100,3270617600,"2023-01-18T09:32:00.000Z",1674034320000,1830500,3696400,55856000,11300,67923759000,35504902300,32234284700,184572000
