┌─────────┬───────────────┬──────────┬─────────┬──────────┬──────────────┬──────────────┬──────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬───────────┬───────────────┬────────────┬────────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────┬────────────┬────────────────┬───────┐
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │  avg_busd  │  avg_busd_val  │ rbusd │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼────────────┼────────────────┼───────┤
│    0    │ 1675761240000 │ 2106800  │ 1848200 │ 1252200  │ 26964232700  │ 25864269700  │ 19354678800  │ 5207200  │ 72183181200  │ '2023-02-07T09:14:00.000Z' │  72183181200  │  5207200  │  -258600  │  -1099963000  │  -258600   │  -1099963000   │  25864269700  │  26964232700  │  1848200  │  2106800  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.1  │
│    1    │ 1675761360000 │  967800  │ 1446900 │  38000   │ 15949657000  │ 21547277200  │  712489000   │ 2452700  │ 38209423200  │ '2023-02-07T09:16:00.000Z' │ 110392604400  │  7659900  │  479100   │  5597620200   │   220500   │   4497657200   │  47411546900  │  42913889700  │  3295100  │  3074600  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.4  │
│    2    │ 1675761480000 │ 1039400  │ 1640900 │  12200   │ 17697035000  │ 23778877800  │  239555000   │ 2692500  │ 41715467800  │ '2023-02-07T09:18:00.000Z' │ 152108072200  │ 10352400  │  601500   │  6081842800   │   822000   │  10579500000   │  71190424700  │  60610924700  │  4936000  │  4114000  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.4  │
│    3    │ 1675761600000 │ 1051400  │ 1583900 │   1400   │ 13965148500  │ 20897585100  │   23917000   │ 2636700  │ 34886650600  │ '2023-02-07T09:20:00.000Z' │ 186994722800  │ 12989100  │  532500   │  6932436600   │  1354500   │  17511936600   │  92088009800  │  74576073200  │  6519900  │  5165400  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.5  │
│    4    │ 1675761720000 │ 1349500  │ 2205700 │  12300   │ 18240431900  │ 31029283200  │  564958000   │ 3567500  │ 49834673100  │ '2023-02-07T09:22:00.000Z' │ 236829395900  │ 16556600  │  856200   │  12788851300  │  2210700   │  30300787900   │ 123117293000  │  92816505100  │  8725600  │  6514900  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.9  │
│    5    │ 1675761840000 │ 1390700  │ 1496400 │  23100   │ 20233065100  │ 25165190100  │  429154000   │ 2910200  │ 45827409200  │ '2023-02-07T09:24:00.000Z' │ 282656805100  │ 19466800  │  105700   │  4932125000   │  2316400   │  35232912900   │ 148282483100  │ 113049570200  │ 10222000  │  7905600  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.4  │
│    6    │ 1675761960000 │ 2115400  │ 935700  │   8200   │ 26719090500  │ 14772312100  │  134925000   │ 3059300  │ 41626327600  │ '2023-02-07T09:26:00.000Z' │ 324283132700  │ 22526100  │ -1179700  │ -11946778400  │  1136700   │  23286134500   │ 163054795200  │ 139768660700  │ 11157700  │ 10021000  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.9  │
│    7    │ 1675762080000 │ 1602700  │ 866800  │   9200   │ 25186700500  │ 16239192700  │  545073400   │ 2478700  │ 41970966600  │ '2023-02-07T09:28:00.000Z' │ 366254099300  │ 25004800  │  -735900  │  -8947507800  │   400800   │  14338626700   │ 179293987900  │ 164955361200  │ 12024500  │ 11623700  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.6  │
│    8    │ 1675762200000 │ 1539500  │ 799600  │  19000   │ 23820162200  │ 17070776800  │  563133000   │ 2358100  │ 41454072000  │ '2023-02-07T09:30:00.000Z' │ 407708171300  │ 27362900  │  -739900  │  -6749385400  │  -339100   │   7589241300   │ 196364764700  │ 188775523400  │ 12824100  │ 13163200  │ 30053403365.5 │ 43971613720.7 │ 77493920170.7 │ 4839149.1 │ 1787242.2 │ 2847647.4 │ -1060405.2 │ -13918210355.2 │  0.5  │
