┌─────────┬─────┬─────┬─────┬─────┬───────┬───────────────────┬───────────┬─────────┬───────────────────┬───────────────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬──────────┬───────┬────────┬─────┬──────┬────────┬────────────────────┬───────────┬────────────────────┬──────┬─────────┬─────┐
│ (index) │  c  │  h  │  l  │  o  │  sd   │      val_sd       │ total_vol │ sum_vol │        val        │     acum_val      │   datetime    │            date            │ pbu │ psd │ puk │    bs    │    sb    │  abu  │  asd   │ auk │ rsd  │ bu-sd  │     bu-sd_val      │ acum_busd │   acum_busd_val    │  bu  │ val_bu  │ rbu │
├─────────┼─────┼─────┼─────┼─────┼───────┼───────────────────┼───────────┼─────────┼───────────────────┼───────────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼──────────┼───────┼────────┼─────┼──────┼────────┼────────────────────┼───────────┼────────────────────┼──────┼─────────┼─────┤
│    0    │ 4.4 │ 4.4 │ 4.4 │ 4.4 │  200  │ 880000.0000000001 │    200    │   200   │ 880000.0000000001 │ 880000.0000000001 │ 1675847880000 │ '2023-02-08T09:18:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 772.7 │ 3654.5 │  0  │ 0.1  │  -200  │ -880000.0000000001 │   -200    │ -880000.0000000001 │      │         │     │
│    1    │ 4.5 │ 4.5 │ 4.5 │ 4.5 │       │                   │    400    │   200   │      900000       │      1780000      │ 1675848240000 │ '2023-02-08T09:24:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  200   │       900000       │     0     │ 19999.999999999884 │ 200  │ 900000  │ 0.3 │
│    2    │ 4.5 │ 4.5 │ 4.5 │ 4.5 │       │                   │   2600    │  2200   │      9900000      │     11680000      │ 1675848360000 │ '2023-02-08T09:26:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  2200  │      9900000       │   2200    │      9920000       │ 2200 │ 9900000 │ 2.8 │
│    3    │ 4.6 │ 4.6 │ 4.6 │ 4.6 │       │                   │   3200    │   600   │      2760000      │     14440000      │ 1675852320000 │ '2023-02-08T10:32:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  600   │      2760000       │   2800    │      12680000      │ 600  │ 2760000 │ 0.8 │
│    4    │  4  │  4  │  4  │  4  │       │                   │   5000    │  1800   │       7200        │     14447200      │ 1675853520000 │ '2023-02-08T10:52:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  1800  │        7200        │   4600    │      12687200      │ 1800 │  7200   │ 2.3 │
│    5    │  4  │  4  │  4  │  4  │       │                   │   5200    │   200   │        800        │     14448000      │ 1675853640000 │ '2023-02-08T10:54:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  200   │        800         │   4800    │      12688000      │ 200  │   800   │ 0.3 │
│    6    │  4  │  4  │  4  │  4  │       │                   │   6000    │   800   │       3200        │     14451200      │ 1675853760000 │ '2023-02-08T10:56:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  800   │        3200        │   5600    │      12691200      │ 800  │  3200   │  1  │
│    7    │ 3.6 │ 3.6 │ 3.6 │ 3.6 │ 40000 │     144000000     │   46000   │  40000  │     144000000     │     158451200     │ 1675854000000 │ '2023-02-08T11:00:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 772.7 │ 3654.5 │  0  │ 10.9 │ -40000 │     -144000000     │  -34400   │     -131308800     │      │         │     │
│    8    │ 4.5 │ 4.5 │ 4.5 │ 4.5 │       │                   │   46100   │   100   │      450000       │     158901200     │ 1675862520000 │ '2023-02-08T13:22:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  100   │       450000       │  -34300   │     -130858800     │ 100  │ 450000  │ 0.1 │
│    9    │ 4.4 │ 4.4 │ 4.4 │ 4.4 │       │                   │   48100   │  2000   │      8800000      │     167701200     │ 1675864080000 │ '2023-02-08T13:48:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  2000  │      8800000       │  -32300   │     -122058800     │ 2000 │ 8800000 │ 2.6 │
│   10    │ 4.5 │ 4.5 │ 4.5 │ 4.5 │       │                   │   48700   │   600   │      2700000      │     170401200     │ 1675868280000 │ '2023-02-08T14:58:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 772.7 │ 3654.5 │  0  │      │  600   │      2700000       │  -31700   │     -119358800     │ 600  │ 2700000 │ 0.8 │
└─────────┴─────┴─────┴─────┴─────┴───────┴───────────────────┴───────────┴─────────┴───────────────────┴───────────────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴──────────┴───────┴────────┴─────┴──────┴────────┴────────────────────┴───────────┴────────────────────┴──────┴─────────┴─────┘

