┌─────────┬──────┬──────┬──────┬──────┬──────┬──────────┬───────────┬─────────┬──────────┬───────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬──────────┬─────┬───────┬─────┬─────┬───────┬───────────┬───────────┬───────────────┬──────┬──────────┬─────┐
│ (index) │  c   │  h   │  l   │  o   │  bu  │  val_bu  │ total_vol │ sum_vol │   val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │    sb    │ abu │  asd  │ auk │ rbu │ bu-sd │ bu-sd_val │ acum_busd │ acum_busd_val │  sd  │  val_sd  │ rsd │
├─────────┼──────┼──────┼──────┼──────┼──────┼──────────┼───────────┼─────────┼──────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼──────────┼─────┼───────┼─────┼─────┼───────┼───────────┼───────────┼───────────────┼──────┼──────────┼─────┤
│    0    │ 27.8 │ 27.8 │ 27.5 │ 27.5 │ 3600 │ 99925000 │   3600    │  3600   │ 99925000 │ 99925000  │ 1675862040000 │ '2023-02-08T13:14:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 400 │ 555.6 │  0  │  9  │ 3600  │ 99925000  │   3600    │   99925000    │      │          │     │
│    1    │ 27.8 │ 27.8 │ 27.8 │ 27.8 │      │          │   4100    │   500   │ 13900000 │ 113825000 │ 1675862160000 │ '2023-02-08T13:16:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 555.6 │  0  │     │ -500  │ -13900000 │   3100    │   86025000    │ 500  │ 13900000 │ 0.9 │
│    2    │ 27.8 │ 27.8 │ 27.8 │ 27.8 │      │          │   5100    │  1000   │ 27800000 │ 141625000 │ 1675862400000 │ '2023-02-08T13:20:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 555.6 │  0  │     │ -1000 │ -27800000 │   2100    │   58225000    │ 1000 │ 27800000 │ 1.8 │
│    3    │ 27.8 │ 27.8 │ 27.8 │ 27.8 │      │          │   5200    │   100   │ 2780000  │ 144405000 │ 1675863240000 │ '2023-02-08T13:34:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 555.6 │  0  │     │ -100  │ -2780000  │   2000    │   55445000    │ 100  │ 2780000  │ 0.2 │
│    4    │ 27.8 │ 27.8 │ 27.8 │ 27.8 │      │          │   5300    │   100   │ 2780000  │ 147185000 │ 1675863360000 │ '2023-02-08T13:36:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 555.6 │  0  │     │ -100  │ -2780000  │   1900    │   52665000    │ 100  │ 2780000  │ 0.2 │
│    5    │ 27.8 │ 27.8 │ 27.8 │ 27.8 │      │          │   5800    │   500   │ 13900000 │ 161085000 │ 1675863480000 │ '2023-02-08T13:38:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 555.6 │  0  │     │ -500  │ -13900000 │   1400    │   38765000    │ 500  │ 13900000 │ 0.9 │
│    6    │ 27.8 │ 27.8 │ 27.8 │ 27.8 │      │          │   7800    │  2000   │ 55600000 │ 216685000 │ 1675864200000 │ '2023-02-08T13:50:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 555.6 │  0  │     │ -2000 │ -55600000 │   -600    │   -16835000   │ 2000 │ 55600000 │ 3.6 │
│    7    │ 27.8 │ 27.8 │ 27.8 │ 27.8 │      │          │   8400    │   600   │ 16680000 │ 233365000 │ 1675864800000 │ '2023-02-08T14:00:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 555.6 │  0  │     │ -600  │ -16680000 │   -1200   │   -33515000   │ 600  │ 16680000 │ 1.1 │
│    8    │ 27.8 │ 27.8 │ 27.8 │ 27.8 │      │          │   8600    │   200   │ 5560000  │ 238925000 │ 1675866000000 │ '2023-02-08T14:20:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 400 │ 555.6 │  0  │     │ -200  │ -5560000  │   -1400   │   -39075000   │ 200  │ 5560000  │ 0.4 │
└─────────┴──────┴──────┴──────┴──────┴──────┴──────────┴───────────┴─────────┴──────────┴───────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴──────────┴─────┴───────┴─────┴─────┴───────┴───────────┴───────────┴───────────────┴──────┴──────────┴─────┘

