"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1091.1,0,0,2240000,557.8,351.1,NaN,,0,0,11.2,"2023-02-08T09:00:00.000Z",1675846800000,11.2,11.2,11.2,0,0,100,,,0.6,NaN,,200,200,200,2240000,,,2240000
1091.1,200,2280000,4520000,557.8,351.1,Infinity,200,200,2280000,11.4,"2023-02-08T09:06:00.000Z",1675847160000,11.4,11.4,11.4,100,0,0,0.2,,,0,,200,400,,2280000,2280000,,
1091.1,0,20000,7920000,557.8,351.1,0,,-200,-2260000,11.3,"2023-02-08T09:08:00.000Z",1675847280000,11.4,11.3,11.4,0,66.7,33.3,,0.4,0.3,Infinity,200,300,700,100,3400000,,2260000,1140000
1091.1,2000,22620000,35040000,557.8,351.1,11,2200,2000,22600000,11.3,"2023-02-08T09:20:00.000Z",1675848000000,11.3,11.3,11.3,91.7,8.3,0,2,0.4,,0.1,200,2400,3100,,27120000,24860000,2260000,
1091.1,4600,52000000,64420000,557.8,351.1,Infinity,2600,2600,29380000,11.3,"2023-02-08T09:22:00.000Z",1675848120000,11.3,11.3,11.3,100,0,0,2.4,,,0,,2600,5700,,29380000,29380000,,
1091.1,4400,49740000,66680000,557.8,351.1,0,,-200,-2260000,11.3,"2023-02-08T09:24:00.000Z",1675848240000,11.3,11.3,11.3,0,100,0,,0.4,,Infinity,200,200,5900,,2260000,,2260000,
1091.1,4400,49740000,89480000,557.8,351.1,NaN,,0,0,11.4,"2023-02-08T09:26:00.000Z",1675848360000,11.4,11.4,11.4,0,0,100,,,5.7,NaN,,2000,7900,2000,22800000,,,22800000
1091.1,4500,50880000,90620000,557.8,351.1,Infinity,100,100,1140000,11.4,"2023-02-08T09:34:00.000Z",1675848840000,11.4,11.4,11.4,100,0,0,0.1,,,0,,100,8000,,1140000,1140000,,
1091.1,4500,50880000,140780000,557.8,351.1,NaN,,0,0,11.4,"2023-02-08T09:38:00.000Z",1675849080000,11.4,11.4,11.4,0,0,100,,,12.5,NaN,,4400,12400,4400,50160000,,,50160000
1091.1,4500,50880000,163580000,557.8,351.1,NaN,,0,0,11.4,"2023-02-08T09:42:00.000Z",1675849320000,11.4,11.4,11.4,0,0,100,,,5.7,NaN,,2000,14400,2000,22800000,,,22800000
1091.1,4400,49740000,164720000,557.8,351.1,0,,-100,-1140000,11.4,"2023-02-08T09:50:00.000Z",1675849800000,11.4,11.4,11.4,0,100,0,,0.2,,Infinity,100,100,14500,,1140000,,1140000,
1091.1,400,4540000,209920000,557.8,351.1,0,,-4000,-45200000,11.3,"2023-02-08T09:58:00.000Z",1675850280000,11.3,11.3,11.3,0,100,0,,7.2,,Infinity,4000,4000,18500,,45200000,,45200000,
1091.1,2400,27340000,232720000,557.8,351.1,Infinity,2000,2000,22800000,11.4,"2023-02-08T10:04:00.000Z",1675850640000,11.4,11.4,11.4,100,0,0,1.8,,,0,,2000,20500,,22800000,22800000,,
1091.1,4400,50140000,255520000,557.8,351.1,Infinity,2000,2000,22800000,11.4,"2023-02-08T10:06:00.000Z",1675850760000,11.4,11.4,11.4,100,0,0,1.8,,,0,,2000,22500,,22800000,22800000,,
1091.1,1400,16240000,289420000,557.8,351.1,0,,-3000,-33900000,11.3,"2023-02-08T10:14:00.000Z",1675851240000,11.3,11.3,11.3,0,100,0,,5.4,,Infinity,3000,3000,25500,,33900000,,33900000,
1091.1,400,4940000,300720000,557.8,351.1,0,,-1000,-11300000,11.3,"2023-02-08T10:16:00.000Z",1675851360000,11.3,11.3,11.3,0,100,0,,1.8,,Infinity,1000,1000,26500,,11300000,,11300000,
1091.1,300,3810000,301850000,557.8,351.1,0,,-100,-1130000,11.3,"2023-02-08T10:18:00.000Z",1675851480000,11.3,11.3,11.3,0,100,0,,0.2,,Infinity,100,100,26600,,1130000,,1130000,
1091.1,400,4950000,302990000,557.8,351.1,Infinity,100,100,1140000,11.4,"2023-02-08T10:24:00.000Z",1675851840000,11.4,11.4,11.4,100,0,0,0.1,,,0,,100,26700,,1140000,1140000,,
1091.1,5400,61950000,359990000,557.8,351.1,Infinity,5000,5000,57000000,11.4,"2023-02-08T10:26:00.000Z",1675851960000,11.4,11.4,11.4,100,0,0,4.6,,,0,,5000,31700,,57000000,57000000,,
1091.1,5300,60810000,361130000,557.8,351.1,0,,-100,-1140000,11.4,"2023-02-08T10:50:00.000Z",1675853400000,11.4,11.4,11.4,0,100,0,,0.2,,Infinity,100,100,31800,,1140000,,1140000,
1091.1,5300,60810000,366780000,557.8,351.1,NaN,,0,0,11.3,"2023-02-08T11:00:00.000Z",1675854000000,11.3,11.3,11.3,0,0,100,,,1.4,NaN,,500,32300,500,5650000,,,5650000
1091.1,1400,17130000,410460000,557.8,351.1,0,,-3900,-43680000,11.2,"2023-02-08T11:08:00.000Z",1675854480000,11.2,11.2,11.2,0,100,0,,7,,Infinity,3900,3900,36200,,43680000,,43680000,
1091.1,3900,45130000,438460000,557.8,351.1,Infinity,2500,2500,28000000,11.2,"2023-02-08T11:16:00.000Z",1675854960000,11.2,11.2,11.2,100,0,0,2.3,,,0,,2500,38700,,28000000,28000000,,
1091.1,9000,101740000,495070000,557.8,351.1,Infinity,5100,5100,56610000,11.1,"2023-02-08T11:24:00.000Z",1675855440000,11.1,11.1,11.1,100,0,0,4.7,,,0,,5100,43800,,56610000,56610000,,
1091.1,9500,107290000,500620000,557.8,351.1,Infinity,500,500,5550000,11.1,"2023-02-08T11:26:00.000Z",1675855560000,11.1,11.1,11.1,100,0,0,0.5,,,0,,500,44300,,5550000,5550000,,
1091.1,11500,129490000,522820000,557.8,351.1,Infinity,2000,2000,22200000,11.1,"2023-02-08T11:28:00.000Z",1675855680000,11.1,11.1,11.1,100,0,0,1.8,,,0,,2000,46300,,22200000,22200000,,
1091.1,12500,140590000,533920000,557.8,351.1,Infinity,1000,1000,11100000,11.1,"2023-02-08T13:00:00.000Z",1675861200000,11.1,11.1,11.1,100,0,0,0.9,,,0,,1000,47300,,11100000,11100000,,
1091.1,13500,151690000,545020000,557.8,351.1,Infinity,1000,1000,11100000,11.1,"2023-02-08T13:02:00.000Z",1675861320000,11.1,11.1,11.1,100,0,0,0.9,,,0,,1000,48300,,11100000,11100000,,
1091.1,14500,162790000,556120000,557.8,351.1,Infinity,1000,1000,11100000,11.1,"2023-02-08T13:04:00.000Z",1675861440000,11.1,11.1,11.1,100,0,0,0.9,,,0,,1000,49300,,11100000,11100000,,
1091.1,28100,313750000,707080000,557.8,351.1,Infinity,13600,13600,150960000,11.1,"2023-02-08T13:06:00.000Z",1675861560000,11.1,11.1,11.1,100,0,0,12.5,,,0,,13600,62900,,150960000,150960000,,
1091.1,31400,350380000,744820000,557.8,351.1,Infinity,3300,3300,36630000,11.1,"2023-02-08T13:08:00.000Z",1675861680000,11.1,11.1,11.1,97.1,0,2.9,3,,0.3,0,,3400,66300,100,37740000,36630000,,1110000
1091.1,30400,339280000,755920000,557.8,351.1,0,,-1000,-11100000,11.1,"2023-02-08T13:24:00.000Z",1675862640000,11.1,11.1,11.1,0,100,0,,1.8,,Infinity,1000,1000,67300,,11100000,,11100000,
1091.1,32400,361880000,778520000,557.8,351.1,Infinity,2000,2000,22600000,11.3,"2023-02-08T13:42:00.000Z",1675863720000,11.3,11.3,11.3,100,0,0,1.8,,,0,,2000,69300,,22600000,22600000,,
1091.1,32500,363010000,779650000,557.8,351.1,Infinity,100,100,1130000,11.3,"2023-02-08T13:50:00.000Z",1675864200000,11.3,11.3,11.3,100,0,0,0.1,,,0,,100,69400,,1130000,1130000,,
1091.1,32500,363010000,845190000,557.8,351.1,NaN,,0,0,11.3,"2023-02-08T13:54:00.000Z",1675864440000,11.3,11.3,11.3,0,0,100,,,16.5,NaN,,5800,75200,5800,65540000,,,65540000
1091.1,34500,385610000,867790000,557.8,351.1,Infinity,2000,2000,22600000,11.3,"2023-02-08T14:04:00.000Z",1675865040000,11.3,11.3,11.3,100,0,0,1.8,,,0,,2000,77200,,22600000,22600000,,
1091.1,33500,374310000,879090000,557.8,351.1,0,,-1000,-11300000,11.3,"2023-02-08T14:12:00.000Z",1675865520000,11.3,11.3,11.3,0,100,0,,1.8,,Infinity,1000,1000,78200,,11300000,,11300000,
1091.1,32900,367530000,885870000,557.8,351.1,0,,-600,-6780000,11.3,"2023-02-08T14:16:00.000Z",1675865760000,11.3,11.3,11.3,0,100,0,,1.1,,Infinity,600,600,78800,,6780000,,6780000,
1091.1,32500,363010000,890390000,557.8,351.1,0,,-400,-4520000,11.3,"2023-02-08T14:18:00.000Z",1675865880000,11.3,11.3,11.3,0,100,0,,0.7,,Infinity,400,400,79200,,4520000,,4520000,
1091.1,31300,349450000,903950000,557.8,351.1,0,,-1200,-13560000,11.3,"2023-02-08T14:20:00.000Z",1675866000000,11.3,11.3,11.3,0,100,0,,2.2,,Infinity,1200,1200,80400,,13560000,,13560000,
1091.1,32000,357360000,911860000,557.8,351.1,Infinity,700,700,7910000,11.3,"2023-02-08T14:26:00.000Z",1675866360000,11.3,11.3,11.3,100,0,0,0.6,,,0,,700,81100,,7910000,7910000,,
