"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
527400,6281186200,22001891500,15720705300,70122827800,1715400,1188000,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.7,1715400,527400,6281186200,"2023-02-10T09:14:00.000Z",1676020440000,1188000,4923100,4923100,2019700,70122827800,22001891500,15720705300,32400231000
335400,2543735900,35197368900,32653633000,100580682900,2731100,2395700,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.4,1015700,-192000,-3737450300,"2023-02-10T09:16:00.000Z",1676020560000,1207700,2256600,7179700,33200,30457855100,13195477400,16932927700,329450000
590000,7892117100,52226245100,44334128000,129398916100,3780900,3190900,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.6,1049800,254600,5348381200,"2023-02-10T09:18:00.000Z",1676020680000,795200,1847200,9026900,2200,28818233200,17028876200,11680495000,108862000
1048500,18569314900,72651824700,54082509800,159914642500,4966900,3918400,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,1.2,1186000,458500,10677197800,"2023-02-10T09:20:00.000Z",1676020800000,727500,1935800,10962700,22300,30515726400,20425579600,9748381800,341765000
1722400,34771989100,97941971000,63169981900,194355310900,6293000,4570600,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,1.9,1326100,673900,16202674200,"2023-02-10T09:22:00.000Z",1676020920000,652200,1980700,12943400,2400,34440668400,25290146300,9087472100,63050000
1646900,35521291500,112339236900,76817945400,222558085300,7123200,5476300,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.1,830200,-75500,749302400,"2023-02-10T09:24:00.000Z",1676021040000,905700,1745000,14688400,9100,28202774400,14397265900,13647963500,157545000
705100,22845488300,124935891900,102090403600,260587990500,7925900,7220800,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,1.5,802700,-941800,-12675803200,"2023-02-10T09:26:00.000Z",1676021160000,1744500,2560200,17248600,13000,38029905200,12596655000,25272458200,160792000
-577500,7182477200,134906457600,127723980400,296200406000,8421500,8999000,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,1.8,495600,-1282600,-15663011100,"2023-02-10T09:28:00.000Z",1676021280000,1778200,2274300,19522900,500,35612415500,9970565700,25633576800,8273000
-1158000,-1076905500,151860038900,152936944400,338379083300,9608900,10766900,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,1,1187400,-580500,-8259382700,"2023-02-10T09:30:00.000Z",1676021400000,1767900,2956800,22479700,1500,42178677300,16953581300,25212964000,12132000
-1486100,-4884779600,165873015400,170757795000,370310800400,10442400,11928500,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.4,833500,-328100,-3807874100,"2023-02-10T09:32:00.000Z",1676021520000,1161600,1997500,24477200,2400,31931717100,14012976500,17820850600,97890000
-2437800,-19304375000,179517707600,198822082600,412057626000,11198300,13636100,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,1.7,755900,-951700,-14419595400,"2023-02-10T09:34:00.000Z",1676021640000,1707600,2466000,26943200,2500,41746825600,13644692200,28064287600,37845800
-3980000,-40239946400,190828834900,231068781300,455677492000,11954600,15934600,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,2.4,756300,-1542200,-20935571400,"2023-02-10T09:36:00.000Z",1676021760000,2298500,3063100,30006300,8300,43619866000,11311127300,32246698700,62040000
-5437800,-60673663200,205380293100,266053956300,505269808200,12806100,18243900,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,2.4,851500,-1457800,-20433716800,"2023-02-10T09:38:00.000Z",1676021880000,2309300,3166800,33173100,6000,49592316200,14551458200,34985175000,55683000
-5869600,-66819641700,216759949800,283579591500,534404935100,13458900,19328500,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.7,652800,-431800,-6145978500,"2023-02-10T09:40:00.000Z",1676022000000,1084600,1747200,34920300,9800,29135126900,11379656700,17525635200,229835000
-6029800,-69599816700,229771596300,299371413000,563209911100,14295700,20325500,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.3,836800,-160200,-2780175000,"2023-02-10T09:42:00.000Z",1676022120000,997000,1834000,36754300,200,28804976000,13011646500,15791821500,1508000
-5844800,-63024154200,251567363800,314591518000,600295241600,15543400,21388200,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.8,1247700,185000,6575662500,"2023-02-10T09:44:00.000Z",1676022240000,1062700,2319900,39074200,9500,37085330500,21795767500,15220105000,69458000
-6018600,-59008080700,270620751000,329628831700,634579897500,16669500,22688100,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,0.5,1126100,-173800,4016073500,"2023-02-10T09:46:00.000Z",1676022360000,1299900,2439000,41513200,13000,34284655900,19053387200,15037313700,193955000
-5133700,-43103671600,295315819200,338419490800,668123905800,18196300,23330000,20766135942.2,29357642397.4,51501706934.5,3310825,1305019.8,1915112.9,-610093.1,-8591506455.2,1.9,1526800,884900,15904409100,"2023-02-10T09:48:00.000Z",1676022480000,641900,2171200,43684400,2500,33544008300,24695068200,8790659100,58281000
