"price","change","match_qtty","side","time","total_vol"
10.1,-0.2,100,"bu","14:59:28",174200
9.9,-0.4,3000,"sd","14:56:44",174100
9.9,-0.4,5700,"sd","14:54:49",171100
9.9,-0.4,2000,"sd","14:52:15",165400
10,-0.3,2600,"sd","14:45:43",163400
10,-0.3,400,"sd","14:45:19",160800
9.9,-0.4,4000,"sd","14:44:46",160400
9.9,-0.4,600,"sd","14:44:31",156400
10,-0.3,500,"sd","14:39:55",155800
10,-0.3,500,"sd","14:37:31",155300
10,-0.3,300,"bu","14:36:37",154800
10,-0.3,200,"bu","14:35:30",154500
10,-0.3,10000,"bu","14:33:53",154300
10,-0.3,100,"bu","14:32:01",144300
9.9,-0.4,600,"sd","14:31:22",144200
10,-0.3,200,"bu","14:29:41",143600
10,-0.3,800,"bu","14:27:45",143400
10,-0.3,1500,"bu","14:27:27",142600
10,-0.3,4000,"sd","14:23:06",141100
9.9,-0.4,4900,"sd","14:16:45",137100
10,-0.3,600,"sd","14:15:27",132200
10,-0.3,1000,"sd","14:11:17",131600
10,-0.3,1000,"sd","14:09:07",130600
10,-0.3,200,"sd","14:07:49",129600
10,-0.3,5000,"sd","14:06:12",129400
10,-0.3,1500,"sd","14:05:49",124400
10,-0.3,900,"bu","14:05:15",122900
10,-0.3,8300,"bu","14:04:23",122000
10,-0.3,4000,"sd","14:04:10",113700
10,-0.3,700,"sd","14:03:55",109700
10.1,-0.2,10100,"bu","14:02:54",109000
10.2,-0.1,100,"unknown","14:02:26",98900
10.2,-0.1,100,"sd","13:57:08",98800
10.2,-0.1,500,"sd","13:57:02",98700
10.2,-0.1,100,"sd","13:51:10",98200
10.2,-0.1,200,"sd","13:45:34",98100
10.3,0,500,"bu","13:44:57",97900
10.2,-0.1,1000,"sd","13:43:07",97400
10.2,-0.1,2200,"bu","13:37:24",96400
10.3,0,10000,"bu","13:15:22",94200
10.2,-0.1,2000,"bu","13:14:43",84200
10.1,-0.2,8000,"sd","13:05:26",82200
10.2,-0.1,5000,"bu","13:04:37",74200
10.2,-0.1,4700,"bu","11:27:53",69200
10.3,0,100,"bu","11:15:36",64500
10.3,0,2500,"bu","11:13:54",64400
10.3,0,3800,"unknown","10:59:58",61900
10.3,0,3500,"sd","10:57:46",58100
10.3,0,3200,"sd","10:57:19",54600
10.2,-0.1,6800,"sd","10:55:59",51400
10.2,-0.1,300,"sd","10:22:36",44600
10.2,-0.1,1000,"bu","10:17:25",44300
10.1,-0.2,100,"sd","10:12:38",43300
10.1,-0.2,3000,"sd","10:10:53",43200
10.2,-0.1,600,"sd","10:07:43",40200
10.2,-0.1,1600,"bu","10:05:30",39600
10.3,0,1500,"bu","10:03:46",38000
10.3,0,500,"bu","10:00:32",36500
10.3,0,2000,"bu","09:59:56",36000
10.2,-0.1,1000,"unknown","09:59:38",34000
10.1,-0.2,5400,"sd","09:55:35",33000
10.1,-0.2,100,"sd","09:55:01",27600
10.2,-0.1,2000,"bu","09:53:12",27500
10.1,-0.2,200,"sd","09:49:12",25500
10.1,-0.2,2300,"bu","09:47:59",25300
10.1,-0.2,1000,"bu","09:43:19",23000
10.1,-0.2,10000,"bu","09:41:14",22000
10.1,-0.2,700,"sd","09:37:56",12000
10.1,-0.2,11000,"sd","09:34:56",11300
10.3,0,300,"bu","09:33:39",300
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
