"price","change","match_qtty","side","time","total_vol"
20.7,-0.9,4000,"unknown","14:45:02",61000
20.7,-0.9,800,"sd","14:29:59",57000
20.8,-0.8,200,"bu","14:25:05",56200
20.8,-0.8,100,"bu","14:13:21",56000
20.8,-0.8,100,"bu","14:07:43",55900
20.7,-0.9,800,"sd","14:03:50",55800
20.8,-0.8,1000,"sd","14:02:49",55000
20.8,-0.8,800,"sd","13:38:42",54000
20.9,-0.7,900,"sd","13:29:21",53200
21,-0.6,100,"sd","13:27:25",52300
21,-0.6,100,"sd","13:22:00",52200
21.2,-0.4,900,"bu","13:21:29",52100
21.2,-0.4,100,"bu","13:15:00",51200
21.2,-0.4,1000,"bu","13:13:52",51100
21.1,-0.5,2000,"bu","13:12:33",50100
21.1,-0.5,3000,"bu","13:12:12",48100
21.1,-0.5,10400,"unknown","13:08:59",45100
21,-0.6,200,"bu","13:06:46",34700
20.7,-0.9,7600,"sd","13:04:20",34500
21,-0.6,100,"bu","13:00:06",26900
20.9,-0.7,200,"unknown","11:03:40",26800
20.8,-0.8,100,"sd","10:49:20",26600
20.8,-0.8,200,"bu","10:38:23",26500
20.8,-0.8,800,"sd","10:38:10",26300
20.8,-0.8,1800,"sd","10:34:54",25500
20.9,-0.7,10600,"sd","10:34:22",23700
21.1,-0.5,500,"sd","10:31:57",13100
21.1,-0.5,2000,"sd","10:26:36",12600
21.3,-0.3,300,"bu","10:19:42",10600
21.3,-0.3,100,"sd","10:11:06",10300
21.3,-0.3,100,"sd","10:10:57",10200
21.3,-0.3,1000,"sd","10:08:34",10100
21.3,-0.3,300,"sd","10:03:44",9100
21.3,-0.3,800,"sd","09:51:18",8800
21.3,-0.3,2000,"sd","09:48:24",8000
21.3,-0.3,500,"sd","09:47:10",6000
21.2,-0.4,500,"unknown","09:42:59",5500
21,-0.6,600,"sd","09:40:47",5000
21,-0.6,400,"sd","09:40:39",4400
21,-0.6,1000,"sd","09:40:17",4000
21,-0.6,1100,"sd","09:39:45",3000
21.1,-0.5,200,"sd","09:39:39",1900
21.2,-0.4,600,"sd","09:38:10",1700
21.2,-0.4,100,"sd","09:35:33",1100
21.3,-0.3,1000,"unknown","09:34:16",1000
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
