"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
0,0,1010000,0,0,0,"2022-12-14T09:00:00.000Z",1671008400000,0,100,100,100,1010000,0,0,1010000
914700,23310269300,219098777200,6623500,914700,23310269300,"2022-12-14T09:14:00.000Z",1671009240000,5708800,19122200,19122300,6789900,219097767200,86429573400,63119304100,69548889700
-670700,-10693223900,365722848600,3838600,-1585400,-34003493200,"2022-12-14T09:16:00.000Z",1671009360000,5424000,9362300,28484600,99700,146624071400,55617225600,89620718800,1386127000
-986600,-31305642900,492469605800,4339400,-315900,-20612419000,"2022-12-14T09:18:00.000Z",1671009480000,4655300,9040100,37524700,45400,126746757200,52767480600,73379899600,599377000
-1275300,-27374234400,608800771100,3612500,-288700,3931408500,"2022-12-14T09:20:00.000Z",1671009600000,3901200,7552400,45077100,38700,116331165300,59703892400,55772483900,854789000
-106400,-14044831000,730003431100,4391900,1168900,13329403400,"2022-12-14T09:22:00.000Z",1671009720000,3223000,7629000,52706100,14100,121202660000,67111873800,53782470400,308315800
-1720500,-27125641300,834188391600,2698000,-1614100,-13080810300,"2022-12-14T09:24:00.000Z",1671009840000,4312100,7021000,59727100,10900,104184960500,45452403600,58533213900,199343000
-507700,-12599321800,910326196700,3021500,1212800,14526319500,"2022-12-14T09:26:00.000Z",1671009960000,1808700,4836900,64564000,6700,76137805100,45233935300,30707615800,196254000
-25800,-8274114500,972942327800,2434200,481900,4325207300,"2022-12-14T09:28:00.000Z",1671010080000,1952300,4394200,68958200,7700,62616131100,33409223700,29084016400,122891000
178900,-6418893500,1053918412300,2945400,204700,1855221000,"2022-12-14T09:30:00.000Z",1671010200000,2740700,5690000,74648200,3900,80976084500,41400024600,39544803600,31256300
1726900,8450324500,1131692414100,3611200,1548000,14869218000,"2022-12-14T09:32:00.000Z",1671010320000,2063200,5754800,80403000,80400,77774001800,45973990400,31104772400,695239000
3875300,27573626600,1231556651600,4622600,2148400,19123302100,"2022-12-14T09:34:00.000Z",1671010440000,2474200,7192900,87595900,96100,99864237500,58451714800,39328412700,2084110000
5911600,38292861200,1330994614600,5072500,2036300,10719234600,"2022-12-14T09:36:00.000Z",1671010560000,3036200,8158600,95754500,49900,99437963000,54771130300,44051895700,614937000
5555900,25680335000,1427315281200,3210400,-355700,-12612526200,"2022-12-14T09:38:00.000Z",1671010680000,3566100,6796600,102551100,20100,96320666600,41732368700,54344894900,243403000
6592200,33796509600,1516139963800,3999400,1036300,8116174600,"2022-12-14T09:40:00.000Z",1671010800000,2963100,7015400,109566500,52900,88824682600,48193884000,40077709400,553089200
5831000,23738969500,1586084620100,2016200,-761200,-10057540100,"2022-12-14T09:42:00.000Z",1671010920000,2777400,4805400,114371900,11800,69944656300,29857082100,39914622200,172952000
3017900,-4776026500,1693242118300,3683900,-2813100,-28514996000,"2022-12-14T09:44:00.000Z",1671011040000,6497000,10204100,124576000,23200,107157498200,39141998100,67656994100,358506000
2372100,-23814568300,1780243710300,3053100,-645800,-19038541800,"2022-12-14T09:46:00.000Z",1671011160000,3698900,6758900,131334900,6900,87001592000,33961579900,53000121700,39890400
545500,-41929972500,1870105840100,2283900,-1826600,-18115404200,"2022-12-14T09:48:00.000Z",1671011280000,4110500,6401100,137736000,6700,89862129800,35802552300,53917956500,141621000
-3278800,-68639398600,1982211111400,1664100,-3824300,-26709426100,"2022-12-14T09:50:00.000Z",1671011400000,5488400,7171200,144907200,18700,112105271300,42487366600,69196792700,421112000
-4346600,-76836909000,2063060815200,2145600,-1067800,-8197510400,"2022-12-14T09:52:00.000Z",1671011520000,3213400,5371300,150278500,12300,80849703800,36167292500,44364802900,317608400
-3539200,-67622944000,2127061036000,2396500,807400,9213965000,"2022-12-14T09:54:00.000Z",1671011640000,1589100,3996100,154274600,10500,64000220800,36547526700,27333561700,119132400
-2111900,-56481451800,2197321328200,3224000,1427300,11141492200,"2022-12-14T09:56:00.000Z",1671011760000,1796700,5032200,159306800,11500,70260292200,40646390600,29504898400,109003200
-1658300,-60514157300,2266271063300,2520300,453600,-4032705500,"2022-12-14T09:58:00.000Z",1671011880000,2066700,4616000,163922800,29000,68949735100,32225030300,36257735800,466969000
-1476100,-57929796100,2321086498300,1867600,182200,2584361200,"2022-12-14T10:00:00.000Z",1671012000000,1685400,3566700,167489500,13700,54815435000,28595360000,26010998800,209076200
-480700,-48075381800,2379350443600,2755200,995400,9854414300,"2022-12-14T10:02:00.000Z",1671012120000,1759800,4524400,172013900,9400,58263945300,34031226800,24176812500,55906000
941800,-29121512100,2447989805700,2917400,1422500,18953869700,"2022-12-14T10:04:00.000Z",1671012240000,1494900,4427900,176441800,15600,68639362100,43669933400,24716063700,253365000
4186800,6228233600,2519379275600,4841000,3245000,35349745700,"2022-12-14T10:06:00.000Z",1671012360000,1596000,6443700,182885500,6700,71389469900,53275362800,17925617100,188490000
6695700,44505433900,2606885192100,4077100,2508900,38277200300,"2022-12-14T10:08:00.000Z",1671012480000,1568200,5668000,188553500,22700,87505916500,62820476400,24543276100,142164000
8656100,83675486800,2711991547000,3724500,1960400,39170052900,"2022-12-14T10:10:00.000Z",1671012600000,1764100,5513600,194067100,25000,105106354900,71536173400,32366120500,1204061000
10634700,113844670600,2796446294200,3560700,1978600,30169183800,"2022-12-14T10:12:00.000Z",1671012720000,1582100,5155300,199222400,12500,84454747200,57228900500,27059716700,166130000
11753400,135858869100,2875277985700,2803400,1118700,22014198500,"2022-12-14T10:14:00.000Z",1671012840000,1684700,4507400,203729800,19300,78831691500,50214802500,28200604000,416285000
13259500,158629974800,2958331690400,3219100,1506100,22771105700,"2022-12-14T10:16:00.000Z",1671012960000,1713000,4935700,208665500,3600,83053704700,52873343400,30102237700,78123600
13514300,148646977600,3050995994200,2748700,254800,-9982997200,"2022-12-14T10:18:00.000Z",1671013080000,2493900,5258900,213924400,16300,92664303800,41248157600,51231154800,184991400
11178900,110239615200,3127168184800,1113000,-2335400,-38407362400,"2022-12-14T10:20:00.000Z",1671013200000,3448400,4578800,218503200,17400,76172190600,18661703600,57069066000,441421000
8791600,81913598700,3185720819500,946900,-2387300,-28326016500,"2022-12-14T10:22:00.000Z",1671013320000,3334200,4296200,222799400,15100,58552634700,14870279100,43196295600,486060000
7757100,62217731300,3239176289300,1160300,-1034500,-19695867400,"2022-12-14T10:24:00.000Z",1671013440000,2194800,3364200,226163600,9100,53455469800,16830551200,36526418600,98500000
6371600,45087169500,3296688880500,1126700,-1385500,-17130561800,"2022-12-14T10:26:00.000Z",1671013560000,2512200,3675200,229838800,36300,57512591200,19941582200,37072144000,498865000
5558300,34455208200,3344728296200,1109200,-813300,-10631961300,"2022-12-14T10:28:00.000Z",1671013680000,1922500,3040600,232879400,8900,48039415700,18654666700,29286628000,98121000
5166400,29494585000,3379497665800,896500,-391900,-4960623200,"2022-12-14T10:30:00.000Z",1671013800000,1288400,2191500,235070900,6600,34769369600,14856837200,19817460400,95072000
5309900,35646505200,3429979321800,1578100,143500,6151920200,"2022-12-14T10:32:00.000Z",1671013920000,1434600,3025900,238096800,13200,50481656000,28074548300,21922628100,484479600
4931900,31172042900,3465940871700,1006700,-378000,-4474462300,"2022-12-14T10:34:00.000Z",1671014040000,1384700,2447600,240544400,56200,35961549900,15264703300,19739165600,957681000
