┌─────────┬─────┬─────┬─────┬─────┬────────┬───────────┬───────────┬─────────┬───────────┬────────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬────┬──────────┬─────┬─────────┬─────┬─────┬─────────┬────────────┬────────────┬─────────────┬───────────┬───────────────┬─────────────┬─────────────┬───────┐
│ (index) │  c  │  h  │  l  │  o  │   sd   │  val_sd   │ total_vol │ sum_vol │    val    │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │ bs │    sb    │ abu │   asd   │ auk │ rsd │  bu-sd  │ bu-sd_val  │ avg_val_bu │ avg_val_sd  │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
│    9    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │ 21000  │ 144900000 │  419200   │  21000  │ 144900000 │ 2892480000 │ 1675158600000 │ '2023-01-31T09:50:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 1.3 │ -21000  │ -144900000 │     0      │ 110265833.3 │  -419200  │  -2892480000  │      0      │ 2892480000  │  1.3  │
│   10    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │ 40500  │ 279450000 │  459700   │  40500  │ 279450000 │ 3171930000 │ 1675158900000 │ '2023-01-31T09:55:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 2.5 │ -40500  │ -279450000 │     0      │ 110265833.3 │  -459700  │  -3171930000  │      0      │ 3171930000  │  2.5  │
│   11    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  100   │  690000   │  459800   │   100   │  690000   │ 3172620000 │ 1675159200000 │ '2023-01-31T10:00:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │  0  │  -100   │  -690000   │     0      │ 110265833.3 │  -459800  │  -3172620000  │      0      │ 3172620000  │   0   │
│   12    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  4100  │ 28290000  │  463900   │  4100   │ 28290000  │ 3200910000 │ 1675159500000 │ '2023-01-31T10:05:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.3 │  -4100  │ -28290000  │     0      │ 110265833.3 │  -463900  │  -3200910000  │      0      │ 3200910000  │  0.3  │
│   13    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  9000  │ 62100000  │  472900   │  9000   │ 62100000  │ 3263010000 │ 1675159800000 │ '2023-01-31T10:10:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.6 │  -9000  │ -62100000  │     0      │ 110265833.3 │  -472900  │  -3263010000  │      0      │ 3263010000  │  0.6  │
│   14    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  5200  │ 35880000  │  478100   │  5200   │ 35880000  │ 3298890000 │ 1675160100000 │ '2023-01-31T10:15:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.3 │  -5200  │ -35880000  │     0      │ 110265833.3 │  -478100  │  -3298890000  │      0      │ 3298890000  │  0.3  │
│   15    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  7800  │ 53820000  │  485900   │  7800   │ 53820000  │ 3352710000 │ 1675160400000 │ '2023-01-31T10:20:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.5 │  -7800  │ -53820000  │     0      │ 110265833.3 │  -485900  │  -3352710000  │      0      │ 3352710000  │  0.5  │
│   16    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  1000  │  6900000  │  486900   │  1000   │  6900000  │ 3359610000 │ 1675160700000 │ '2023-01-31T10:25:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.1 │  -1000  │  -6900000  │     0      │ 110265833.3 │  -486900  │  -3359610000  │      0      │ 3359610000  │  0.1  │
│   17    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  2000  │ 13800000  │  488900   │  2000   │ 13800000  │ 3373410000 │ 1675161000000 │ '2023-01-31T10:30:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.1 │  -2000  │ -13800000  │     0      │ 110265833.3 │  -488900  │  -3373410000  │      0      │ 3373410000  │  0.1  │
│   18    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  2300  │ 15870000  │  491200   │  2300   │ 15870000  │ 3389280000 │ 1675161300000 │ '2023-01-31T10:35:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.1 │  -2300  │ -15870000  │     0      │ 110265833.3 │  -491200  │  -3389280000  │      0      │ 3389280000  │  0.1  │
│   19    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  3000  │ 20700000  │  494200   │  3000   │ 20700000  │ 3409980000 │ 1675161600000 │ '2023-01-31T10:40:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.2 │  -3000  │ -20700000  │     0      │ 110265833.3 │  -494200  │  -3409980000  │      0      │ 3409980000  │  0.2  │
│   20    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │ 20300  │ 140070000 │  514500   │  20300  │ 140070000 │ 3550050000 │ 1675161900000 │ '2023-01-31T10:45:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 1.3 │ -20300  │ -140070000 │     0      │ 110265833.3 │  -514500  │  -3550050000  │      0      │ 3550050000  │  1.3  │
├─────────┼─────┼─────┼─────┼─────┼────────┼───────────┼───────────┼─────────┼───────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼────┼──────────┼─────┼─────────┼─────┼─────┼─────────┼────────────┼────────────┼─────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c  │  h  │  l  │  o  │   sd   │  val_sd   │ total_vol │ sum_vol │    val    │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │ bs │    sb    │ abu │   asd   │ auk │ rsd │  bu-sd  │ bu-sd_val  │ avg_val_bu │ avg_val_sd  │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼─────┼─────┼─────┼─────┼────────┼───────────┼───────────┼─────────┼───────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼────┼──────────┼─────┼─────────┼─────┼─────┼─────────┼────────────┼────────────┼─────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   21    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  6500  │ 44850000  │  521000   │  6500   │ 44850000  │ 3594900000 │ 1675162200000 │ '2023-01-31T10:50:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.4 │  -6500  │ -44850000  │     0      │ 110265833.3 │  -521000  │  -3594900000  │      0      │ 3594900000  │  0.4  │
│   22    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │ 17000  │ 117300000 │  538000   │  17000  │ 117300000 │ 3712200000 │ 1675162500000 │ '2023-01-31T10:55:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 1.1 │ -17000  │ -117300000 │     0      │ 110265833.3 │  -538000  │  -3712200000  │      0      │ 3712200000  │  1.1  │
│   23    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  9600  │ 66240000  │  547600   │  9600   │ 66240000  │ 3778440000 │ 1675162800000 │ '2023-01-31T11:00:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.6 │  -9600  │ -66240000  │     0      │ 110265833.3 │  -547600  │  -3778440000  │      0      │ 3778440000  │  0.6  │
│   24    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  2900  │ 20010000  │  550500   │  2900   │ 20010000  │ 3798450000 │ 1675163100000 │ '2023-01-31T11:05:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.2 │  -2900  │ -20010000  │     0      │ 110265833.3 │  -550500  │  -3798450000  │      0      │ 3798450000  │  0.2  │
│   25    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  3700  │ 25530000  │  554200   │  3700   │ 25530000  │ 3823980000 │ 1675163400000 │ '2023-01-31T11:10:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.2 │  -3700  │ -25530000  │     0      │ 110265833.3 │  -554200  │  -3823980000  │      0      │ 3823980000  │  0.2  │
│   26    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  1500  │ 10350000  │  555700   │  1500   │ 10350000  │ 3834330000 │ 1675163700000 │ '2023-01-31T11:15:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.1 │  -1500  │ -10350000  │     0      │ 110265833.3 │  -555700  │  -3834330000  │      0      │ 3834330000  │  0.1  │
│   27    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  2900  │ 20010000  │  558600   │  2900   │ 20010000  │ 3854340000 │ 1675164000000 │ '2023-01-31T11:20:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.2 │  -2900  │ -20010000  │     0      │ 110265833.3 │  -558600  │  -3854340000  │      0      │ 3854340000  │  0.2  │
│   28    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  5800  │ 40020000  │  564400   │  5800   │ 40020000  │ 3894360000 │ 1675164300000 │ '2023-01-31T11:25:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.4 │  -5800  │ -40020000  │     0      │ 110265833.3 │  -564400  │  -3894360000  │      0      │ 3894360000  │  0.4  │
│   29    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  6200  │ 42780000  │  570600   │  6200   │ 42780000  │ 3937140000 │ 1675170000000 │ '2023-01-31T13:00:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.4 │  -6200  │ -42780000  │     0      │ 110265833.3 │  -570600  │  -3937140000  │      0      │ 3937140000  │  0.4  │
│   30    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  1000  │  6900000  │  571600   │  1000   │  6900000  │ 3944040000 │ 1675170300000 │ '2023-01-31T13:05:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.1 │  -1000  │  -6900000  │     0      │ 110265833.3 │  -571600  │  -3944040000  │      0      │ 3944040000  │  0.1  │
│   31    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  300   │  2070000  │  571900   │   300   │  2070000  │ 3946110000 │ 1675171800000 │ '2023-01-31T13:30:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │  0  │  -300   │  -2070000  │     0      │ 110265833.3 │  -571900  │  -3946110000  │      0      │ 3946110000  │   0   │
│   32    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  2000  │ 13800000  │  573900   │  2000   │ 13800000  │ 3959910000 │ 1675172400000 │ '2023-01-31T13:40:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.1 │  -2000  │ -13800000  │     0      │ 110265833.3 │  -573900  │  -3959910000  │      0      │ 3959910000  │  0.1  │
│   33    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  300   │  2070000  │  574200   │   300   │  2070000  │ 3961980000 │ 1675172700000 │ '2023-01-31T13:45:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │  0  │  -300   │  -2070000  │     0      │ 110265833.3 │  -574200  │  -3961980000  │      0      │ 3961980000  │   0   │
│   34    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  1000  │  6900000  │  575200   │  1000   │  6900000  │ 3968880000 │ 1675173000000 │ '2023-01-31T13:50:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │ 0.1 │  -1000  │  -6900000  │     0      │ 110265833.3 │  -575200  │  -3968880000  │      0      │ 3968880000  │  0.1  │
│   35    │ 6.9 │ 6.9 │ 6.9 │ 6.9 │  100   │  690000   │  575300   │   100   │  690000   │ 3969570000 │ 1675174500000 │ '2023-01-31T14:15:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 15980.6 │  0  │  0  │  -100   │  -690000   │     0      │ 110265833.3 │  -575300  │  -3969570000  │      0      │ 3969570000  │   0   │
└─────────┴─────┴─────┴─────┴─────┴────────┴───────────┴───────────┴─────────┴───────────┴────────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴────┴──────────┴─────┴─────────┴─────┴─────┴─────────┴────────────┴────────────┴─────────────┴───────────┴───────────────┴─────────────┴─────────────┴───────┘

