"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
873700,23692679200,47721130100,24028450900,116283228200,2776700,1903000,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,7.1,2776700,873700,23692679200,"2023-01-09T09:14:00.000Z",1673255640000,1903000,7729900,7729900,3050200,116283228200,47721130100,24028450900,44533647200
2247200,45449323600,92869277600,47419954000,185191810200,5853300,3606100,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,6.6,3076600,1373500,21756644400,"2023-01-09T09:16:00.000Z",1673255760000,1703100,4807300,12537200,27600,68908582000,45148147500,23391503100,368931400
3720900,64627083500,138576049000,73948965500,257651721200,9157800,5436900,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,5.8,3304500,1473700,19177759900,"2023-01-09T09:18:00.000Z",1673255880000,1830800,5151200,17688400,15900,72459911000,45706771400,26529011500,224128100
5496600,80947953000,184509715300,103561762300,333935198500,12855800,7359200,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,4.9,3698000,1775700,16320869500,"2023-01-09T09:20:00.000Z",1673256000000,1922300,5661800,23350200,41500,76283477300,45933666300,29612796800,737014200
5792100,82216536700,223091831300,140875294600,410483287300,15846800,10054700,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,0.4,2991000,295500,1268583700,"2023-01-09T09:22:00.000Z",1673256120000,2695500,5718200,29068400,31700,76548088800,38582116000,37313532300,652440500
4660200,63231255300,247614062700,184382807400,478958325500,17443400,12783200,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,5.7,1596600,-1131900,-18985281400,"2023-01-09T09:24:00.000Z",1673256240000,2728500,4377300,33445700,52200,68475038200,24522231400,43507512800,445294000
3800800,51179789000,266339879100,215160090100,529184694600,18622100,14821300,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,3.6,1178700,-859400,-12051466300,"2023-01-09T09:26:00.000Z",1673256360000,2038100,3235000,36680700,18200,50226369100,18725816400,30777282700,723270000
3739700,51320367300,289719084400,238398717100,575826500900,20021900,16282200,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,0,1399800,-61100,140578300,"2023-01-09T09:28:00.000Z",1673256480000,1460900,2861900,39542600,1200,46641806300,23379205300,23238627000,23974000
3810800,49106865400,309242508400,260135643000,618082793800,21388800,17578000,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,0.7,1366900,71100,-2213501900,"2023-01-09T09:30:00.000Z",1673256600000,1295800,2698000,42240600,35300,42256292900,19523424000,21736925900,995943000
3492200,46512500000,331321565400,284809065400,665490136200,22747700,19255500,21742549380.2,25061276265.5,50077141587.9,3135795.7,1321330.2,1611159.5,-289829.3,-3318726885.3,0.8,1358900,-318600,-2594365400,"2023-01-09T09:32:00.000Z",1673256720000,1677500,3077400,45318000,41000,47407342400,22079057000,24673422400,654863000
