"symbol","time","close","open","high","low","vol"
"DSC",1696816800,18.1,18.1,18.1,18.1,2000
"DSC",1696817100,18.1,18.1,18.1,18.1,7600
"DSC",1696817400,18.1,18.1,18.1,18.1,300
"DSC",1696818000,18.1,18.1,18.2,18.1,6900
"DSC",1696818300,18.1,18.1,18.1,18.1,1800
"DSC",1696818600,18.1,18.1,18.1,18.1,3700
"DSC",1696818900,18.1,18.1,18.1,18.1,500
"DSC",1696820100,18.1,18.1,18.1,18.1,3900
"DSC",1696821300,18.1,18.1,18.1,18.1,1700
"DSC",1696821600,18.1,18.1,18.1,18.1,700
"DSC",1696821900,18.1,18.1,18.1,18.1,3800
"DSC",1696822500,18.1,18.1,18.1,18.1,7000
"DSC",1696822800,18.1,18.1,18.1,18,3800
"DSC",1696823100,18,18,18,18,3000
"DSC",1696823400,18,18,18,18,6000
"DSC",1696823700,18,18,18,18,10000
"DSC",1696824000,18,18,18,18,200
"DSC",1696824300,18,18,18,18,200
"DSC",1696824600,18.1,18.1,18.1,18.1,8400
"DSC",1696831200,18.1,18.2,18.2,18.1,9800
"DSC",1696831500,18.1,18.1,18.1,18.1,100
"DSC",1696831800,18.1,18.1,18.1,18.1,2700
"DSC",1696832100,18.1,18.1,18.1,18.1,2800
"DSC",1696832700,18.1,18.1,18.1,18.1,2500
"DSC",1696833000,18.1,18.1,18.1,18.1,1100
"DSC",1696833600,18,18.1,18.1,18,10100
"DSC",1696833900,18.1,18.1,18.1,18.1,2400
"DSC",1696834200,17.9,18.1,18.1,17.9,16000
"DSC",1696834500,17.9,17.9,17.9,17.9,9300
"DSC",1696834800,17.8,17.9,17.9,17.8,6500
"DSC",1696835100,17.8,17.8,17.8,17.8,3000
"DSC",1696835400,17.8,18,18,17.8,2900
"DSC",1696835700,18.1,18.1,18.1,18.1,100
"DSC",1696836300,18.1,18.1,18.1,18.1,300
"DSC",1696836600,18.1,18.1,18.1,18.1,10000
"DSC",1696837200,18.1,18,18.1,18,1100
"DSC",1696837500,18,17.9,18,17.9,200
"DSC",1696837800,18,18,18,18,400
"DSC",1696838100,17.9,17.9,17.9,17.9,3000
"DSC",1696903800,18.4,18.1,18.4,18.1,2600
"DSC",1696904400,18.1,18.2,18.2,18.1,7000
"DSC",1696904700,18.1,18.1,18.1,18.1,1000
"DSC",1696905000,18.1,18.1,18.1,18.1,2000
"DSC",1696905300,18.1,18.1,18.1,18.1,300
"DSC",1696905600,18.1,18.1,18.1,18.1,300
"DSC",1696905900,18.1,18.1,18.1,18.1,300
"DSC",1696906800,18.2,18.2,18.2,18.2,1300
"DSC",1696907400,18.2,18.2,18.2,18.2,1300
"DSC",1696907700,18.2,18.2,18.2,18.2,1600
"DSC",1696908000,18.2,18.2,18.2,18.2,100
"DSC",1696908600,18.2,18.2,18.2,18.2,200
"DSC",1696908900,18.2,18.2,18.2,18.2,100
"DSC",1696909200,18.2,18.2,18.2,18.2,100
"DSC",1696909800,18.2,18.2,18.2,18.2,100
"DSC",1696910100,18.2,18.2,18.2,18.2,3500
"DSC",1696911300,18.2,18.2,18.2,18.2,300
"DSC",1696917600,18.1,18.1,18.1,18.1,1000
"DSC",1696918500,18.1,18.1,18.1,18.1,100
"DSC",1696918800,18.1,18.1,18.1,18.1,100
"DSC",1696919100,18.1,18.1,18.1,18.1,200
"DSC",1696919400,18.1,18.1,18.1,18.1,300
"DSC",1696919700,18.1,18.1,18.1,18.1,100
"DSC",1696920000,18.1,18.1,18.1,18.1,100
"DSC",1696920300,18.1,18.1,18.1,18.1,700
"DSC",1696920600,18.1,18.1,18.1,18.1,3100
"DSC",1696920900,18,18,18,18,5100
"DSC",1696921500,18,18,18,18,2600
"DSC",1696921800,18,18,18,18,500
"DSC",1696922100,18.1,18.1,18.1,18.1,500
"DSC",1696922400,18.1,18.1,18.1,18.1,1000
"DSC",1696922700,18.1,18.1,18.1,18.1,300
"DSC",1696923000,18,18,18,18,200
"DSC",1696923900,18,18,18,18,4200
"DSC",1696989900,18.2,18.2,18.2,18.2,100
"DSC",1696991100,18.1,18.1,18.1,18.1,400
"DSC",1696991400,18,18.1,18.1,18,200
"DSC",1696991700,18,18,18,18,6900
"DSC",1696992000,18,18,18,18,100
"DSC",1696992300,18.1,18.1,18.1,18.1,1400
"DSC",1696992600,18.2,18.2,18.2,18.2,3000
"DSC",1696992900,18.1,18.1,18.1,18.1,300
"DSC",1696993200,18.1,18.1,18.1,18.1,300
"DSC",1696994100,18.2,18.2,18.2,18.2,2600
"DSC",1696996500,18,18,18,18,500
"DSC",1696996800,18,18,18,18,200
"DSC",1696997700,18,18,18,18,1300
"DSC",1696998000,18,18,18,18,700
"DSC",1696998300,18,18,18,18,700
"DSC",1697004000,18,18,18,18,400
"DSC",1697004300,18,18,18,18,4000
"DSC",1697004600,18,18,18,18,100
"DSC",1697005200,18,18.1,18.1,18,900
"DSC",1697005800,18,18,18,18,2300
"DSC",1697006100,18.1,18.1,18.1,18.1,5200
"DSC",1697006400,18.1,18.1,18.1,18.1,600
"DSC",1697006700,18,18,18,18,400
"DSC",1697007000,18.1,18.1,18.1,18.1,1000
"DSC",1697007300,18,18,18,17.9,5800
"DSC",1697007600,18,18,18,18,800
"DSC",1697007900,18.1,18.1,18.1,18.1,300
"DSC",1697008500,18.1,18.1,18.1,18.1,200
"DSC",1697008800,18.1,18.1,18.1,18.1,300
"DSC",1697009100,18,18,18,18,2800
"DSC",1697009400,18.1,18.1,18.1,18.1,9200
"DSC",1697009700,18.2,18.2,18.2,18.2,300
"DSC",1697010300,18.1,18.2,18.2,18.1,4900
"DSC",1697010600,18.1,18.1,18.1,18.1,2800
"DSC",1697077800,18.2,18.3,18.3,18.1,7000
"DSC",1697078100,18.3,18.3,18.3,18.3,800
"DSC",1697078400,18.2,18.2,18.2,18.2,100
"DSC",1697079300,18.2,18.2,18.2,18.2,4500
"DSC",1697080500,18.2,18.2,18.2,18.2,500
"DSC",1697080800,18.2,18.2,18.2,18.2,1500
"DSC",1697081700,18.2,18.2,18.2,18.2,100
"DSC",1697082000,18.2,18.2,18.2,18.2,2000
"DSC",1697083200,18.1,18.1,18.1,18.1,4800
"DSC",1697083800,18.2,18.2,18.2,18.2,200
"DSC",1697090400,18.2,18.2,18.2,18.2,500
"DSC",1697091600,18.2,18.2,18.2,18.2,10300
"DSC",1697091900,18.2,18.2,18.2,18.2,900
"DSC",1697092200,18,18.2,18.2,18,22700
"DSC",1697093100,18.1,18.1,18.1,18.1,5300
"DSC",1697093400,18.2,18.2,18.2,18.2,8300
"DSC",1697093700,18.1,18.1,18.1,18.1,100
"DSC",1697094000,18.1,18.1,18.1,18.1,3000
"DSC",1697094300,18.1,18.1,18.1,18.1,600
"DSC",1697094900,18.1,18.1,18.1,18.1,6600
"DSC",1697095200,18.1,18.1,18.1,18.1,3100
"DSC",1697095500,18.1,18.1,18.1,18.1,200
"DSC",1697096400,18.2,18.2,18.2,18.2,1500
