"symbol","time","close","open","high","low","vol"
"EIN",1696816800,4.3,4.4,4.4,4.3,9000
"EIN",1696817100,4.3,4.4,4.4,4.3,2100
"EIN",1696817400,4.2,4.3,4.3,4.2,9100
"EIN",1696817700,4.3,4.3,4.3,4.3,5000
"EIN",1696818000,4.3,4.3,4.3,4.3,2700
"EIN",1696818300,4.3,4.2,4.3,4.2,500
"EIN",1696818600,4.3,4.3,4.3,4.2,4300
"EIN",1696818900,4.3,4.3,4.3,4.3,3400
"EIN",1696819200,4.2,4.3,4.3,4.2,900
"EIN",1696819500,4.3,4.3,4.3,4.3,100
"EIN",1696819800,4.3,4.3,4.3,4.3,200
"EIN",1696820100,4.3,4.3,4.3,4.3,200
"EIN",1696820400,4.3,4.3,4.3,4.3,2400
"EIN",1696820700,4.2,4.3,4.3,4.2,3100
"EIN",1696821000,4.3,4.2,4.3,4.2,5100
"EIN",1696821600,4.2,4.3,4.3,4.2,28900
"EIN",1696821900,4.2,4.2,4.2,4.2,2100
"EIN",1696822200,4.3,4.2,4.3,4.2,16300
"EIN",1696822500,4.3,4.3,4.3,4.3,200
"EIN",1696824000,4.3,4.3,4.3,4.3,4600
"EIN",1696824300,4.3,4.3,4.3,4.3,100
"EIN",1696824900,4.3,4.3,4.3,4.3,200
"EIN",1696831200,4.2,4.2,4.2,4.2,1000
"EIN",1696831500,4.3,4.3,4.3,4.3,100
"EIN",1696832100,4.3,4.3,4.3,4.3,100
"EIN",1696832400,4.3,4.3,4.3,4.3,2600
"EIN",1696832700,4.3,4.3,4.3,4.3,5100
"EIN",1696833000,4.4,4.3,4.4,4.3,1100
"EIN",1696834200,4.3,4.3,4.3,4.3,300
"EIN",1696834800,4.3,4.3,4.3,4.3,2000
"EIN",1696835400,4.3,4.3,4.3,4.3,3700
"EIN",1696835700,4.3,4.3,4.3,4.3,4500
"EIN",1696836300,4.3,4.3,4.3,4.3,10000
"EIN",1696837200,4.3,4.3,4.3,4.3,900
"EIN",1696903200,4.3,4.3,4.3,4.3,200
"EIN",1696906500,4.3,4.3,4.3,4.3,400
"EIN",1696906800,4.4,4.4,4.4,4.4,4000
"EIN",1696908000,4.4,4.4,4.4,4.4,1500
"EIN",1696908300,4.4,4.4,4.4,4.4,200
"EIN",1696908600,4.4,4.4,4.4,4.4,100
"EIN",1696908900,4.4,4.4,4.4,4.4,300
"EIN",1696910400,4.5,4.5,4.5,4.5,100
"EIN",1696910700,4.5,4.5,4.5,4.5,2000
"EIN",1696911000,4.5,4.5,4.5,4.5,700
"EIN",1696911600,4.5,4.5,4.5,4.5,100
"EIN",1696911900,4.6,4.6,4.6,4.6,7400
"EIN",1696917900,4.4,4.5,4.5,4.4,3300
"EIN",1696918200,4.4,4.4,4.4,4.4,3300
"EIN",1696919400,4.4,4.4,4.4,4.4,600
"EIN",1696920900,4.4,4.4,4.4,4.4,700
"EIN",1696921500,4.4,4.4,4.4,4.4,2000
"EIN",1696922700,4.4,4.4,4.4,4.4,2000
"EIN",1696923000,4.4,4.4,4.4,4.4,4800
"EIN",1696924500,4.4,4.4,4.4,4.4,10100
"EIN",1696989900,4.4,4.4,4.4,4.4,2000
"EIN",1696990200,4.6,4.6,4.6,4.6,100
"EIN",1696991400,4.6,4.6,4.6,4.6,3000
"EIN",1696993200,4.5,4.5,4.5,4.5,200
"EIN",1696993800,4.5,4.5,4.5,4.5,2700
"EIN",1696994400,4.5,4.5,4.5,4.5,200
"EIN",1696997100,4.5,4.5,4.5,4.5,200
"EIN",1696997400,4.5,4.5,4.5,4.5,200
"EIN",1697004000,4.4,4.4,4.4,4.4,14500
"EIN",1697004900,4.4,4.4,4.4,4.4,800
"EIN",1697007000,4.4,4.4,4.4,4.4,2000
"EIN",1697008500,4.4,4.4,4.4,4.4,1000
"EIN",1697008800,4.4,4.4,4.4,4.4,14600
"EIN",1697010600,4.5,4.5,4.5,4.5,100
"EIN",1697010900,4.4,4.4,4.4,4.4,200
"EIN",1697076000,4.4,4.4,4.4,4.4,1100
"EIN",1697076300,4.4,4.4,4.4,4.4,500
"EIN",1697076600,4.4,4.4,4.4,4.4,8400
"EIN",1697077200,4.5,4.5,4.5,4.5,1400
"EIN",1697077500,4.5,4.5,4.5,4.5,4600
"EIN",1697077800,4.5,4.5,4.5,4.5,1000
"EIN",1697078100,4.5,4.5,4.5,4.5,100
"EIN",1697078400,4.5,4.5,4.5,4.5,500
"EIN",1697079000,4.5,4.5,4.5,4.5,500
"EIN",1697079600,4.5,4.5,4.5,4.5,300
"EIN",1697080800,4.5,4.5,4.5,4.5,8100
"EIN",1697081100,4.4,4.4,4.4,4.4,1000
"EIN",1697082000,4.4,4.4,4.4,4.4,500
"EIN",1697083200,4.4,4.4,4.4,4.4,5000
"EIN",1697083500,4.4,4.4,4.4,4.4,300
"EIN",1697091900,4.4,4.4,4.4,4.4,3000
"EIN",1697092800,4.4,4.4,4.4,4.4,3000
"EIN",1697093100,4.4,4.4,4.4,4.4,2000
"EIN",1697093700,4.4,4.4,4.4,4.4,7600
"EIN",1697094000,4.4,4.4,4.4,4.4,2400
"EIN",1697095500,4.3,4.4,4.4,4.3,15900
"EIN",1697095800,4.4,4.4,4.4,4.4,100
"EIN",1697096100,4.4,4.4,4.4,4.4,500
"EIN",1697096700,4.4,4.4,4.4,4.4,5700
