"symbol","time","close","open","high","low","vol"
"MIG",1696817700,17.2,17.2,17.2,17.2,1000
"MIG",1696818000,17.5,17.5,17.55,17.5,1500
"MIG",1696819500,17.4,17.4,17.4,17.4,500
"MIG",1696821000,17.3,17.3,17.3,17.3,1000
"MIG",1696821900,17.4,17.4,17.4,17.4,1900
"MIG",1696822200,17.5,17.3,17.5,17.3,4700
"MIG",1696822800,17.5,17.35,17.5,17.35,6700
"MIG",1696823100,17.35,17.5,17.5,17.35,5200
"MIG",1696825500,17.3,17.3,17.3,17.3,200
"MIG",1696833300,17.25,17.3,17.3,17.2,5100
"MIG",1696833600,17.3,17.3,17.3,17.3,400
"MIG",1696834800,17.3,17.3,17.3,17.3,100
"MIG",1696835100,17.4,17.25,17.4,17.25,500
"MIG",1696835400,17.45,17.45,17.45,17.45,100
"MIG",1696835700,17.3,17.3,17.3,17.3,200
"MIG",1696836000,17.45,17.3,17.45,17.3,7000
"MIG",1696836300,17.4,17.4,17.4,17.4,1300
"MIG",1696837500,17.45,17.45,17.45,17.45,700
"MIG",1696904100,17.4,17.5,17.5,17.4,3700
"MIG",1696904400,17.35,17.35,17.4,17.35,4200
"MIG",1696904700,17.35,17.4,17.4,17.35,1200
"MIG",1696905000,17.4,17.35,17.4,17.35,3600
"MIG",1696905300,17.35,17.35,17.35,17.35,3700
"MIG",1696905600,17.35,17.35,17.35,17.35,4300
"MIG",1696905900,17.35,17.35,17.35,17.35,2300
"MIG",1696906200,17.35,17.35,17.35,17.35,1100
"MIG",1696906500,17.3,17.35,17.35,17.3,300
"MIG",1696906800,17.3,17.3,17.3,17.3,500
"MIG",1696907700,17.35,17.35,17.35,17.3,600
"MIG",1696908000,17.3,17.3,17.3,17.3,7000
"MIG",1696908300,17.3,17.3,17.3,17.3,7500
"MIG",1696908600,17.25,17.3,17.3,17.25,800
"MIG",1696908900,17.25,17.25,17.3,17.25,4000
"MIG",1696909200,17.3,17.3,17.3,17.3,4700
"MIG",1696909500,17.25,17.3,17.3,17.25,1400
"MIG",1696909800,17.3,17.25,17.3,17.25,3900
"MIG",1696910100,17.3,17.3,17.3,17.3,1200
"MIG",1696910400,17.35,17.35,17.35,17.35,5300
"MIG",1696910700,17.3,17.3,17.3,17.3,3100
"MIG",1696911000,17.3,17.3,17.3,17.3,100
"MIG",1696911300,17.35,17.3,17.35,17.3,2100
"MIG",1696911600,17.3,17.3,17.3,17.3,4100
"MIG",1696911900,17.3,17.35,17.35,17.3,2600
"MIG",1696917600,17.35,17.3,17.35,17.3,1600
"MIG",1696917900,17.3,17.3,17.3,17.25,2200
"MIG",1696918200,17.25,17.3,17.3,17.25,8800
"MIG",1696918500,17.3,17.25,17.3,17.25,2800
"MIG",1696918800,17.3,17.3,17.3,17.3,900
"MIG",1696919100,17.3,17.3,17.3,17.3,3400
"MIG",1696919400,17.3,17.3,17.3,17.3,2500
"MIG",1696919700,17.3,17.3,17.3,17.3,1100
"MIG",1696920000,17.3,17.3,17.3,17.3,2300
"MIG",1696920300,17.25,17.3,17.3,17.25,16000
"MIG",1696920600,17.25,17.25,17.25,17.25,2400
"MIG",1696920900,17.25,17.25,17.25,17.25,2100
"MIG",1696921200,17.25,17.25,17.25,17.25,500
"MIG",1696921500,17.25,17.25,17.25,17.25,1700
"MIG",1696921800,17.25,17.25,17.25,17.25,1200
"MIG",1696922100,17.2,17.25,17.25,17.2,1300
"MIG",1696922400,17.2,17.2,17.2,17.2,2900
"MIG",1696922700,17.2,17.2,17.2,17.2,200
"MIG",1696923900,17.2,17.2,17.2,17.2,5900
"MIG",1696990500,17.2,17.15,17.2,17.15,1900
"MIG",1696990800,17.15,17.2,17.2,17.15,3300
"MIG",1696991100,17.2,17.2,17.2,17.2,200
"MIG",1696991400,17.2,17.2,17.2,17.2,200
"MIG",1696991700,17.2,17.2,17.2,17.2,200
"MIG",1696992000,17.15,17.15,17.15,17.15,100
"MIG",1696992600,17.2,17.2,17.2,17.2,2000
"MIG",1696992900,17.2,17.2,17.2,17.2,100
"MIG",1696993500,17.2,17.2,17.2,17.2,500
"MIG",1696993800,17.15,17.2,17.2,17.15,900
"MIG",1696994100,17.15,17.15,17.15,17.15,4200
"MIG",1696994700,17.25,17.15,17.25,17.15,1400
"MIG",1696995000,17.2,17.2,17.2,17.2,1100
"MIG",1696995900,17.25,17.25,17.25,17.25,100
"MIG",1696996200,17.2,17.2,17.2,17.2,600
"MIG",1696996800,17.15,17.2,17.2,17.15,800
"MIG",1696997100,17.2,17.15,17.2,17.15,3400
"MIG",1696997700,17.15,17.15,17.15,17.15,3100
"MIG",1696998300,17.2,17.2,17.2,17.2,400
"MIG",1697004300,17.15,17.15,17.15,17.15,2100
"MIG",1697004600,17.15,17.15,17.15,17.15,2100
"MIG",1697005200,17.15,17.2,17.2,17.15,1200
"MIG",1697005500,17.15,17.15,17.15,17.15,2000
"MIG",1697005800,17.15,17.2,17.2,17.15,4000
"MIG",1697006100,17.15,17.15,17.15,17.15,800
"MIG",1697006400,17.15,17.15,17.15,17.15,1000
"MIG",1697006700,17.1,17.1,17.1,17.1,8700
"MIG",1697007000,17.15,17.15,17.15,17.15,1000
"MIG",1697007300,17.15,17.15,17.15,17.15,2000
"MIG",1697007600,17.2,17.15,17.2,17.15,4600
"MIG",1697007900,17.1,17.15,17.15,17.1,8100
"MIG",1697008200,17.15,17.15,17.15,17.15,300
"MIG",1697008500,17.2,17.15,17.2,17.15,1900
"MIG",1697008800,17.2,17.2,17.2,17.2,200
"MIG",1697009100,17.15,17.2,17.2,17.15,1600
"MIG",1697010300,17,17,17,17,41000
"MIG",1697076900,17.15,17.1,17.15,17.1,1300
"MIG",1697077200,17.1,17.1,17.1,17.1,500
"MIG",1697077500,17.1,17.1,17.1,17.1,800
"MIG",1697077800,17.2,17.1,17.2,17.1,1000
"MIG",1697078100,17.1,17.15,17.15,17.1,3400
"MIG",1697078400,17.15,17.1,17.15,17.1,1200
"MIG",1697078700,17.05,17.05,17.05,17.05,500
"MIG",1697079000,17.05,17.05,17.05,17.05,3000
"MIG",1697079300,17.05,17.05,17.1,17.05,1700
"MIG",1697079900,17.05,17.05,17.05,17.05,300
"MIG",1697080500,17,17,17,17,500
"MIG",1697080800,16.95,17,17,16.95,29400
"MIG",1697081100,16.95,16.95,16.95,16.95,200
"MIG",1697081400,16.95,16.95,16.95,16.95,5200
"MIG",1697081700,16.95,16.95,16.95,16.95,100
"MIG",1697082000,17,17,17,17,6500
"MIG",1697082600,17,17,17,17,1100
"MIG",1697082900,17,17,17,17,500
"MIG",1697083200,17,17,17,17,400
"MIG",1697083500,17,16.95,17,16.95,3900
"MIG",1697083800,17,17,17,17,1000
"MIG",1697084100,17,17,17,17,100
"MIG",1697084400,17,17,17,17,1900
"MIG",1697084700,17,17,17,17,100
"MIG",1697090400,17,16.95,17,16.95,1200
"MIG",1697090700,17,17,17,17,100
"MIG",1697091000,17,17,17,17,1400
"MIG",1697091300,16.95,17,17,16.95,5300
"MIG",1697091600,16.95,16.95,16.95,16.95,2000
"MIG",1697091900,16.95,17,17,16.95,1400
"MIG",1697092200,16.95,16.95,16.95,16.95,4800
"MIG",1697092500,16.95,16.95,16.95,16.95,800
"MIG",1697092800,16.95,16.95,16.95,16.95,300
"MIG",1697093100,16.95,16.95,16.95,16.95,1500
"MIG",1697093400,16.95,16.95,17,16.95,7000
"MIG",1697093700,16.95,16.95,16.95,16.95,500
"MIG",1697094000,16.95,16.95,16.95,16.95,4500
"MIG",1697094600,16.95,16.95,16.95,16.95,1000
"MIG",1697094900,16.95,16.95,16.95,16.95,3700
"MIG",1697095200,16.9,16.95,16.95,16.9,2700
"MIG",1697095500,16.95,16.95,16.95,16.95,1500
"MIG",1697096700,16.95,16.95,16.95,16.95,2000
