"symbol","time","close","open","high","low","vol"
"MAC",1696819200,10.1,10.1,10.1,10.1,200
"MAC",1696823100,10,10,10,10,1000
"MAC",1696824600,10,10,10,10,500
"MAC",1696825200,10,10,10,10,1000
"MAC",1696833000,10,10,10,10,2000
"MAC",1696834500,9.9,9.9,9.9,9.9,1000
"MAC",1696836300,10,10,10,10,1100
"MAC",1696837500,10,10,10,10,2100
"MAC",1696908600,9.8,9.8,9.8,9.8,300
"MAC",1696917600,9.9,9.9,9.9,9.9,400
"MAC",1696920000,10,10,10,10,100
"MAC",1696920900,10,10,10,10,100
"MAC",1696922700,10,10,10,10,1600
"MAC",1696994100,9.9,9.9,9.9,9.9,200
"MAC",1696994400,9.9,9.9,9.9,9.9,3000
"MAC",1697007000,10,10,10,10,100
"MAC",1697078100,9.9,9.9,9.9,9.9,2000
"MAC",1697078400,9.9,9.9,9.9,9.9,400
"MAC",1697080500,9.9,9.9,9.9,9.9,700
"MAC",1697083800,10,10,10,10,100
"MAC",1697092800,9.9,9.9,9.9,9.9,2500
"MAC",1697093100,9.9,9.9,9.9,9.9,800
"MAC",1697094600,9.9,9.9,9.9,9.9,100
"MAC",1697096700,9.9,9.9,9.9,9.9,4000
