"symbol","time","close","open","high","low","vol"
"HSG",1696817700,18.8,18.7,18.95,18.7,140600
"HSG",1696818000,18.8,18.8,18.8,18.75,98600
"HSG",1696818300,18.9,18.8,18.9,18.75,59800
"HSG",1696818600,18.85,18.9,18.95,18.85,119900
"HSG",1696818900,18.85,18.9,18.9,18.8,70700
"HSG",1696819200,18.8,18.8,18.85,18.8,35600
"HSG",1696819500,18.8,18.85,18.85,18.8,59800
"HSG",1696819800,18.85,18.8,18.85,18.8,97600
"HSG",1696820100,18.95,18.85,18.95,18.85,107300
"HSG",1696820400,19.1,18.9,19.1,18.9,292500
"HSG",1696820700,19.3,19.1,19.4,19.1,673300
"HSG",1696821000,19.3,19.35,19.4,19.25,250200
"HSG",1696821300,19.3,19.3,19.35,19.25,160500
"HSG",1696821600,19.35,19.3,19.35,19.25,204900
"HSG",1696821900,19.45,19.35,19.45,19.3,283800
"HSG",1696822200,19.45,19.45,19.5,19.4,508000
"HSG",1696822500,19.25,19.45,19.45,19.25,210500
"HSG",1696822800,19.25,19.25,19.3,19.2,245100
"HSG",1696823100,19.2,19.25,19.3,19.15,175900
"HSG",1696823400,19.2,19.2,19.25,19.15,51400
"HSG",1696823700,19.2,19.15,19.2,19.15,60700
"HSG",1696824000,19.15,19.2,19.2,19.15,101000
"HSG",1696824300,19.2,19.15,19.25,19.15,92400
"HSG",1696824600,19.25,19.25,19.25,19.2,87400
"HSG",1696824900,19.25,19.25,19.25,19.2,49400
"HSG",1696825200,19.2,19.25,19.25,19.2,31900
"HSG",1696825500,19.2,19.2,19.25,19.2,32600
"HSG",1696833300,19.2,19.25,19.3,19.15,954500
"HSG",1696833600,19.15,19.2,19.25,19.15,87600
"HSG",1696833900,19.15,19.15,19.2,19.15,45900
"HSG",1696834200,19.05,19.2,19.2,19,342500
"HSG",1696834500,19.15,19.05,19.15,19,116600
"HSG",1696834800,19.2,19.15,19.25,19.15,160600
"HSG",1696835100,19.3,19.25,19.3,19.15,281900
"HSG",1696835400,19.45,19.3,19.45,19.25,329600
"HSG",1696835700,19.4,19.4,19.5,19.35,615900
"HSG",1696836000,19.35,19.4,19.4,19.35,172700
"HSG",1696836300,19.35,19.3,19.35,19.3,211000
"HSG",1696836600,19.35,19.35,19.35,19.35,2000
"HSG",1696837500,19.35,19.35,19.35,19.35,249700
"HSG",1696904100,19.5,19.6,19.6,19.45,247100
"HSG",1696904400,19.4,19.5,19.55,19.4,172600
"HSG",1696904700,19.5,19.4,19.5,19.4,77700
"HSG",1696905000,19.45,19.45,19.5,19.4,198700
"HSG",1696905300,19.5,19.45,19.55,19.45,159000
"HSG",1696905600,19.4,19.5,19.5,19.4,213500
"HSG",1696905900,19.4,19.4,19.4,19.35,49100
"HSG",1696906200,19.4,19.4,19.4,19.35,99000
"HSG",1696906500,19.4,19.4,19.4,19.35,73500
"HSG",1696906800,19.4,19.4,19.45,19.4,70800
"HSG",1696907100,19.4,19.4,19.45,19.4,98400
"HSG",1696907400,19.4,19.4,19.4,19.35,93900
"HSG",1696907700,19.5,19.4,19.5,19.4,126500
"HSG",1696908000,19.6,19.5,19.6,19.45,414800
"HSG",1696908300,19.55,19.6,19.6,19.5,106800
"HSG",1696908600,19.55,19.5,19.55,19.5,87400
"HSG",1696908900,19.5,19.5,19.55,19.5,30500
"HSG",1696909200,19.55,19.5,19.55,19.5,51300
"HSG",1696909500,19.55,19.55,19.55,19.5,62900
"HSG",1696909800,19.55,19.55,19.55,19.5,91700
"HSG",1696910100,19.55,19.55,19.6,19.55,102400
"HSG",1696910400,19.55,19.6,19.6,19.55,76900
"HSG",1696910700,19.55,19.55,19.6,19.55,68600
"HSG",1696911000,19.55,19.55,19.6,19.5,39500
"HSG",1696911300,19.5,19.55,19.55,19.5,33200
"HSG",1696911600,19.5,19.5,19.55,19.5,110800
"HSG",1696911900,19.55,19.55,19.6,19.5,236300
"HSG",1696917600,19.4,19.55,19.55,19.4,284800
"HSG",1696917900,19.4,19.4,19.45,19.4,241000
"HSG",1696918200,19.35,19.4,19.4,19.35,150900
"HSG",1696918500,19.45,19.4,19.45,19.35,192100
"HSG",1696918800,19.45,19.4,19.5,19.4,167700
"HSG",1696919100,19.5,19.45,19.5,19.45,144000
"HSG",1696919400,19.45,19.5,19.5,19.45,98800
"HSG",1696919700,19.45,19.45,19.5,19.4,96700
"HSG",1696920000,19.65,19.45,19.7,19.4,773000
"HSG",1696920300,19.65,19.7,19.8,19.6,309900
"HSG",1696920600,19.5,19.6,19.65,19.45,151500
"HSG",1696920900,19.55,19.45,19.55,19.4,100700
"HSG",1696921200,19.55,19.55,19.6,19.5,47600
"HSG",1696921500,19.55,19.55,19.55,19.5,114300
"HSG",1696921800,19.5,19.55,19.6,19.5,167300
"HSG",1696922100,19.45,19.45,19.5,19.4,136200
"HSG",1696922400,19.4,19.5,19.5,19.4,130100
"HSG",1696922700,19.35,19.4,19.4,19.3,281700
"HSG",1696923900,19.3,19.3,19.3,19.3,184300
"HSG",1696990500,19.4,19.35,19.4,19.3,129100
"HSG",1696990800,19.35,19.35,19.4,19.3,104100
"HSG",1696991100,19.35,19.3,19.35,19.3,133900
"HSG",1696991400,19.35,19.35,19.4,19.35,59400
"HSG",1696991700,19.45,19.4,19.45,19.35,83900
"HSG",1696992000,19.55,19.45,19.55,19.45,189100
"HSG",1696992300,19.55,19.55,19.6,19.5,39400
"HSG",1696992600,19.45,19.55,19.55,19.45,74400
"HSG",1696992900,19.45,19.45,19.5,19.4,35100
"HSG",1696993200,19.5,19.45,19.5,19.45,50500
"HSG",1696993500,19.4,19.5,19.5,19.4,53500
"HSG",1696993800,19.35,19.4,19.45,19.3,182100
"HSG",1696994100,19.4,19.35,19.4,19.35,36800
"HSG",1696994400,19.45,19.4,19.5,19.4,83100
"HSG",1696994700,19.4,19.45,19.45,19.4,33400
"HSG",1696995000,19.45,19.4,19.5,19.4,70300
"HSG",1696995300,19.45,19.45,19.5,19.45,21100
"HSG",1696995600,19.45,19.45,19.5,19.45,46900
"HSG",1696995900,19.4,19.45,19.5,19.4,145200
"HSG",1696996200,19.4,19.4,19.4,19.35,70400
"HSG",1696996500,19.4,19.4,19.4,19.35,20500
"HSG",1696996800,19.35,19.35,19.4,19.3,98800
"HSG",1696997100,19.4,19.35,19.4,19.35,37700
"HSG",1696997400,19.35,19.4,19.4,19.35,55900
"HSG",1696997700,19.35,19.35,19.4,19.3,36300
"HSG",1696998000,19.25,19.35,19.35,19.25,204100
"HSG",1696998300,19.3,19.25,19.3,19.25,82200
"HSG",1697004000,19.3,19.3,19.35,19.25,184800
"HSG",1697004300,19.45,19.35,19.45,19.35,166700
"HSG",1697004600,19.4,19.4,19.5,19.35,124200
"HSG",1697004900,19.3,19.4,19.4,19.25,191000
"HSG",1697005200,19.2,19.3,19.3,19.15,320600
