"symbol","time","close","open","high","low","vol"
"SMA",1696821300,9.57,8.95,9.57,8.95,8000
"SMA",1696835700,8.4,8.51,8.51,8.4,1300
"SMA",1696836000,8.4,8.4,8.4,8.4,200
"SMA",1696837500,9.52,9.52,9.52,9.52,100
"SMA",1696908600,8.86,8.86,8.86,8.86,100
"SMA",1696911900,8.86,8.86,8.86,8.86,1100
"SMA",1696919400,8.86,8.86,8.86,8.86,100
"SMA",1696921200,9.8,9.2,9.8,9.2,12100
"SMA",1696921500,9.8,9.8,9.8,9.8,100
"SMA",1697091600,9.12,9.12,9.12,9.12,100
"SMA",1697094900,9.12,9.12,9.12,9.12,100
"SMA",1697096700,9.5,9.5,9.5,9.5,300
