"symbol","time","close","open","high","low","vol"
"HAR",1696817700,3.64,3.65,3.65,3.64,4200
"HAR",1696818300,3.65,3.65,3.65,3.65,400
"HAR",1696818600,3.65,3.65,3.65,3.65,100
"HAR",1696818900,3.65,3.65,3.65,3.64,11500
"HAR",1696819200,3.69,3.67,3.69,3.67,12400
"HAR",1696819500,3.67,3.69,3.69,3.67,3400
"HAR",1696819800,3.68,3.68,3.68,3.68,500
"HAR",1696820100,3.7,3.69,3.7,3.68,7300
"HAR",1696820400,3.69,3.7,3.7,3.69,2100
"HAR",1696820700,3.69,3.69,3.7,3.69,8300
"HAR",1696821600,3.71,3.71,3.71,3.71,100
"HAR",1696821900,3.71,3.71,3.71,3.71,600
"HAR",1696822200,3.71,3.71,3.71,3.71,10000
"HAR",1696822500,3.71,3.71,3.71,3.71,12500
"HAR",1696823100,3.72,3.7,3.72,3.7,7500
"HAR",1696823400,3.68,3.71,3.71,3.68,3200
"HAR",1696823700,3.68,3.68,3.68,3.68,7600
"HAR",1696824300,3.68,3.68,3.68,3.68,800
"HAR",1696824600,3.67,3.68,3.68,3.67,2300
"HAR",1696824900,3.69,3.69,3.69,3.69,400
"HAR",1696825500,3.69,3.69,3.69,3.69,100
"HAR",1696833300,3.66,3.68,3.69,3.65,22300
"HAR",1696833600,3.65,3.65,3.65,3.65,1500
"HAR",1696833900,3.65,3.66,3.66,3.65,4900
"HAR",1696834200,3.65,3.65,3.65,3.65,9300
"HAR",1696834500,3.65,3.65,3.65,3.65,1700
"HAR",1696834800,3.65,3.65,3.65,3.65,2100
"HAR",1696835100,3.64,3.65,3.65,3.64,2300
"HAR",1696835400,3.65,3.67,3.67,3.65,1300
"HAR",1696835700,3.65,3.65,3.65,3.65,3800
"HAR",1696836000,3.64,3.65,3.66,3.64,6600
"HAR",1696836300,3.67,3.64,3.67,3.64,9700
"HAR",1696837500,3.67,3.67,3.67,3.67,1400
"HAR",1696904100,3.75,3.71,3.78,3.71,36100
"HAR",1696904400,3.72,3.75,3.75,3.72,19300
"HAR",1696904700,3.71,3.72,3.72,3.71,6700
"HAR",1696905300,3.74,3.74,3.74,3.74,10000
"HAR",1696905600,3.75,3.75,3.75,3.75,5000
"HAR",1696905900,3.75,3.75,3.76,3.75,18500
"HAR",1696906200,3.75,3.75,3.75,3.75,13300
"HAR",1696906500,3.73,3.74,3.74,3.72,5800
"HAR",1696906800,3.76,3.75,3.76,3.75,16800
"HAR",1696907100,3.76,3.76,3.76,3.76,400
"HAR",1696907400,3.76,3.76,3.76,3.76,800
"HAR",1696907700,3.77,3.76,3.77,3.76,14600
"HAR",1696908000,3.8,3.78,3.8,3.78,41700
"HAR",1696908300,3.8,3.8,3.82,3.8,16300
"HAR",1696908600,3.8,3.8,3.8,3.79,11000
"HAR",1696908900,3.83,3.81,3.83,3.81,17900
"HAR",1696909200,3.85,3.84,3.85,3.84,38600
"HAR",1696909500,3.85,3.85,3.88,3.85,32600
"HAR",1696909800,3.87,3.88,3.89,3.85,14600
"HAR",1696910100,3.88,3.87,3.88,3.86,11400
"HAR",1696910400,3.88,3.86,3.88,3.86,3500
"HAR",1696910700,3.85,3.87,3.87,3.85,4300
"HAR",1696911000,3.85,3.85,3.85,3.85,20300
"HAR",1696911300,3.81,3.85,3.85,3.81,1600
"HAR",1696911600,3.84,3.81,3.84,3.81,2500
"HAR",1696911900,3.82,3.84,3.84,3.82,200
"HAR",1696917600,3.83,3.83,3.84,3.82,1800
