"symbol","time","close","open","high","low","vol"
"DMC",1696817700,65,65,65,65,100
"DMC",1696819200,66.3,66.3,66.3,66.3,100
"DMC",1696833300,65.5,65,65.5,65,6300
"DMC",1696833600,65,65,65,65,500
"DMC",1696833900,65.5,65.4,65.5,65.4,500
"DMC",1696834200,65.8,65.5,65.8,65.5,500
"DMC",1696835400,65,65,65,65,300
"DMC",1696835700,65.1,65.1,65.1,65.1,200
"DMC",1696837500,65.5,65.5,65.5,65.5,100
"DMC",1696905300,66,65,66,65,400
"DMC",1696906200,65.1,65.1,65.1,65.1,200
"DMC",1696906800,65.1,65.1,65.1,65.1,100
"DMC",1696918200,66,66,66,66,200
"DMC",1696919700,66.2,65.8,66.2,65.8,1100
"DMC",1697076900,66.2,66.2,66.2,66.2,1000
"DMC",1697077500,66.2,66.2,66.2,66.2,400
"DMC",1697083800,66.2,66.2,66.2,66.2,100
"DMC",1697084100,66.2,66.2,66.2,66.2,400
"DMC",1697090700,66.2,66.2,66.2,66.2,200
"DMC",1697091300,66.2,66.2,66.2,66.2,200
"DMC",1697092800,66.2,66.2,66.2,66.2,400
