"symbol","time","close","open","high","low","vol"
"SFG",1696821900,8.82,8.9,8.9,8.82,1500
"SFG",1696836000,8.9,8.9,8.9,8.9,100
"SFG",1696836300,9.16,9.16,9.16,9.16,100
"SFG",1696837500,8.91,8.91,8.91,8.91,100
"SFG",1696904100,9,8.92,9,8.92,500
"SFG",1696906500,9,9,9,9,200
"SFG",1696908300,9.1,9.1,9.1,9.1,100
"SFG",1696909800,9.1,9.1,9.1,9.1,300
"SFG",1696910400,9.1,9.1,9.1,9.1,300
"SFG",1696910700,9.1,9.1,9.1,9.1,800
"SFG",1696911900,9,9,9,9,700
"SFG",1696918800,9,9,9,9,400
"SFG",1696920600,9.09,9.09,9.09,9.09,400
"SFG",1696921800,9,9,9,9,5400
"SFG",1696922400,9,9,9,9,500
"SFG",1696922700,9,9,9,9,200
"SFG",1696923900,9,9,9,9,1000
"SFG",1697010300,9,9,9,9,300
"SFG",1697082000,9,9,9,9,100
"SFG",1697083500,9,9,9,9,100
"SFG",1697084100,9,9,9,9,400
"SFG",1697090400,9,9,9,9,400
"SFG",1697092500,9,9,9,9,2800
"SFG",1697093700,9,9,9,9,100
"SFG",1697094600,8.95,9,9,8.95,2900
"SFG",1697094900,8.95,8.95,8.95,8.95,400
"SFG",1697096700,9.04,9.04,9.04,9.04,100
