"symbol","time","close","open","high","low","vol"
"DAG",1696817700,3.72,3.71,3.72,3.71,6000
"DAG",1696818000,3.7,3.72,3.72,3.7,5000
"DAG",1696818600,3.75,3.75,3.75,3.75,10100
"DAG",1696818900,3.75,3.75,3.75,3.75,4200
"DAG",1696819200,3.75,3.75,3.75,3.75,5900
"DAG",1696819500,3.75,3.75,3.75,3.75,500
"DAG",1696819800,3.74,3.74,3.74,3.74,500
"DAG",1696820100,3.72,3.72,3.72,3.72,500
"DAG",1696821000,3.72,3.72,3.72,3.72,200
"DAG",1696821300,3.72,3.72,3.72,3.72,1000
"DAG",1696821600,3.7,3.71,3.72,3.7,9900
"DAG",1696821900,3.72,3.72,3.72,3.71,1800
"DAG",1696822200,3.71,3.72,3.74,3.71,3400
"DAG",1696822500,3.73,3.7,3.74,3.7,19600
"DAG",1696822800,3.7,3.73,3.74,3.7,22400
"DAG",1696823100,3.74,3.74,3.74,3.74,800
"DAG",1696823400,3.74,3.72,3.74,3.7,5200
"DAG",1696823700,3.73,3.74,3.74,3.73,300
"DAG",1696824000,3.73,3.73,3.73,3.73,600
"DAG",1696824900,3.73,3.72,3.73,3.72,1300
"DAG",1696825500,3.72,3.71,3.72,3.7,5900
"DAG",1696833300,3.7,3.72,3.73,3.7,20300
"DAG",1696833600,3.7,3.7,3.7,3.7,300
"DAG",1696833900,3.71,3.71,3.71,3.71,1000
"DAG",1696834200,3.7,3.7,3.7,3.7,13100
"DAG",1696834500,3.71,3.71,3.71,3.71,4600
"DAG",1696834800,3.7,3.71,3.72,3.7,6000
"DAG",1696835100,3.7,3.7,3.72,3.7,23700
"DAG",1696835400,3.7,3.72,3.72,3.7,14300
"DAG",1696835700,3.72,3.7,3.75,3.7,31600
"DAG",1696836000,3.7,3.71,3.73,3.7,6400
"DAG",1696836300,3.71,3.71,3.71,3.69,19500
"DAG",1696837500,3.66,3.66,3.66,3.66,14500
"DAG",1696904100,3.75,3.75,3.75,3.75,1800
"DAG",1696904400,3.67,3.67,3.67,3.67,100
"DAG",1696904700,3.7,3.68,3.7,3.67,3600
"DAG",1696905300,3.7,3.7,3.7,3.7,2000
"DAG",1696905600,3.7,3.7,3.7,3.7,4600
"DAG",1696905900,3.7,3.7,3.71,3.69,11100
"DAG",1696906500,3.71,3.7,3.71,3.7,1700
"DAG",1696906800,3.71,3.7,3.71,3.7,1700
"DAG",1696907100,3.71,3.71,3.71,3.71,600
"DAG",1696907400,3.7,3.71,3.72,3.7,3800
"DAG",1696907700,3.7,3.7,3.7,3.7,1900
"DAG",1696908000,3.7,3.69,3.7,3.68,7800
"DAG",1696908300,3.73,3.71,3.73,3.71,10000
"DAG",1696908600,3.73,3.73,3.73,3.73,200
"DAG",1696908900,3.7,3.73,3.73,3.7,300
"DAG",1696909200,3.7,3.7,3.7,3.7,2500
"DAG",1696909500,3.73,3.7,3.73,3.7,600
"DAG",1696909800,3.73,3.73,3.73,3.73,200
"DAG",1696910100,3.73,3.73,3.73,3.73,2000
"DAG",1696910400,3.71,3.71,3.71,3.71,2600
"DAG",1696910700,3.72,3.71,3.72,3.71,400
"DAG",1696911000,3.74,3.72,3.74,3.72,1500
"DAG",1696911300,3.73,3.73,3.73,3.73,2000
"DAG",1696911600,3.73,3.73,3.73,3.72,2300
"DAG",1696911900,3.73,3.73,3.73,3.73,2100
"DAG",1696917600,3.72,3.73,3.73,3.7,10800
"DAG",1696917900,3.72,3.72,3.72,3.72,1200
"DAG",1696918200,3.75,3.73,3.75,3.73,12600
"DAG",1696918500,3.75,3.75,3.75,3.75,10000
"DAG",1696918800,3.75,3.75,3.75,3.75,200
"DAG",1696919100,3.74,3.75,3.75,3.74,400
"DAG",1696919400,3.74,3.74,3.74,3.74,300
"DAG",1696919700,3.72,3.73,3.73,3.72,17200
"DAG",1696920000,3.72,3.72,3.72,3.72,300
"DAG",1696920300,3.72,3.71,3.72,3.7,20800
"DAG",1696920600,3.72,3.72,3.72,3.7,22900
"DAG",1696920900,3.71,3.71,3.72,3.69,12100
"DAG",1696921200,3.72,3.7,3.74,3.7,29900
"DAG",1696921500,3.73,3.72,3.73,3.7,3200
"DAG",1696921800,3.74,3.73,3.74,3.73,12300
"DAG",1696922100,3.74,3.74,3.74,3.73,39500
"DAG",1696922400,3.73,3.74,3.74,3.67,79500
"DAG",1696922700,3.72,3.73,3.73,3.72,1400
"DAG",1696923900,3.7,3.7,3.7,3.7,1200
"DAG",1696990500,3.7,3.71,3.71,3.7,8000
"DAG",1696990800,3.7,3.7,3.71,3.7,3500
"DAG",1696991100,3.7,3.7,3.7,3.7,1500
"DAG",1696991400,3.69,3.7,3.7,3.69,7600
"DAG",1696991700,3.7,3.69,3.7,3.69,12200
"DAG",1696992000,3.7,3.7,3.7,3.7,3500
"DAG",1696992300,3.69,3.69,3.69,3.69,6500
"DAG",1696992600,3.71,3.7,3.71,3.7,200
"DAG",1696992900,3.71,3.7,3.71,3.7,14100
"DAG",1696993200,3.69,3.71,3.71,3.69,2400
"DAG",1696993500,3.69,3.7,3.7,3.69,600
"DAG",1696993800,3.68,3.69,3.69,3.68,19200
"DAG",1696994100,3.7,3.7,3.7,3.7,100
"DAG",1696994700,3.7,3.7,3.7,3.7,4100
"DAG",1696995000,3.7,3.7,3.7,3.7,1200
"DAG",1696995300,3.71,3.7,3.71,3.7,6500
"DAG",1696995600,3.7,3.7,3.7,3.7,1100
"DAG",1696995900,3.71,3.7,3.71,3.7,7400
"DAG",1696996200,3.7,3.71,3.71,3.7,12100
"DAG",1696996500,3.7,3.71,3.71,3.7,21100
"DAG",1696996800,3.7,3.7,3.71,3.69,7600
"DAG",1696997100,3.71,3.71,3.71,3.71,1100
"DAG",1696997400,3.71,3.71,3.71,3.7,6900
"DAG",1696997700,3.71,3.71,3.71,3.71,2200
"DAG",1696998000,3.71,3.71,3.71,3.71,100
"DAG",1696998300,3.7,3.7,3.71,3.7,4600
"DAG",1697004000,3.71,3.7,3.71,3.7,500
"DAG",1697004300,3.71,3.71,3.71,3.71,200
"DAG",1697004600,3.72,3.71,3.72,3.7,6200
"DAG",1697004900,3.71,3.71,3.71,3.71,300
"DAG",1697005200,3.72,3.71,3.72,3.7,2000
"DAG",1697005500,3.71,3.71,3.71,3.71,200
"DAG",1697005800,3.71,3.71,3.71,3.71,2100
"DAG",1697006100,3.7,3.7,3.72,3.7,5300
"DAG",1697006400,3.72,3.7,3.72,3.7,3000
"DAG",1697006700,3.71,3.71,3.71,3.71,2000
"DAG",1697007000,3.72,3.71,3.72,3.71,3300
"DAG",1697007300,3.72,3.7,3.73,3.7,21000
"DAG",1697007600,3.69,3.73,3.75,3.69,86600
"DAG",1697007900,3.74,3.74,3.74,3.74,9500
"DAG",1697008200,3.71,3.72,3.74,3.68,14100
"DAG",1697008500,3.75,3.71,3.75,3.71,9700
"DAG",1697008800,3.75,3.74,3.75,3.7,45800
"DAG",1697009100,3.73,3.72,3.76,3.7,14200
"DAG",1697010300,3.76,3.76,3.76,3.76,6100
"DAG",1697076900,3.8,3.79,3.85,3.79,9700
"DAG",1697077200,3.8,3.79,3.8,3.76,8600
"DAG",1697077500,3.82,3.8,3.82,3.8,26700
"DAG",1697077800,3.8,3.8,3.81,3.77,73100
"DAG",1697078100,3.83,3.8,3.83,3.77,39600
"DAG",1697078400,3.83,3.82,3.83,3.8,34000
"DAG",1697078700,3.83,3.83,3.83,3.8,35500
"DAG",1697079000,3.83,3.83,3.83,3.83,10300
"DAG",1697079300,3.83,3.83,3.83,3.82,2500
"DAG",1697079600,3.82,3.82,3.82,3.82,4600
"DAG",1697079900,3.82,3.82,3.83,3.82,18700
"DAG",1697080200,3.82,3.83,3.83,3.8,15600
"DAG",1697080500,3.8,3.82,3.82,3.8,4500
"DAG",1697080800,3.82,3.82,3.82,3.8,23200
"DAG",1697081100,3.82,3.8,3.82,3.8,10500
"DAG",1697081400,3.82,3.82,3.82,3.82,400
"DAG",1697081700,3.8,3.82,3.82,3.8,600
"DAG",1697082000,3.82,3.81,3.82,3.81,600
"DAG",1697082300,3.82,3.82,3.82,3.82,6000
"DAG",1697082900,3.82,3.82,3.82,3.82,100
"DAG",1697083200,3.82,3.8,3.82,3.77,52100
"DAG",1697083500,3.83,3.82,3.83,3.82,12700
"DAG",1697083800,3.83,3.82,3.83,3.82,1600
"DAG",1697084400,3.82,3.82,3.82,3.82,12600
"DAG",1697084700,3.81,3.82,3.82,3.81,400
"DAG",1697090400,3.81,3.82,3.82,3.81,500
"DAG",1697090700,3.82,3.81,3.82,3.81,1200
"DAG",1697091000,3.82,3.82,3.82,3.82,500
"DAG",1697091300,3.82,3.82,3.82,3.82,600
"DAG",1697091600,3.82,3.82,3.82,3.81,2300
"DAG",1697091900,3.81,3.81,3.83,3.81,6800
"DAG",1697092200,3.82,3.84,3.84,3.82,2400
"DAG",1697092500,3.82,3.84,3.84,3.82,3800
"DAG",1697092800,3.82,3.82,3.82,3.82,6000
"DAG",1697093100,3.82,3.82,3.82,3.82,4100
"DAG",1697093400,3.8,3.82,3.82,3.8,20500
"DAG",1697093700,3.82,3.8,3.82,3.8,2100
"DAG",1697094000,3.83,3.82,3.83,3.82,1100
"DAG",1697094600,3.81,3.81,3.81,3.81,700
"DAG",1697094900,3.81,3.81,3.81,3.81,100
"DAG",1697095200,3.79,3.81,3.81,3.79,11900
"DAG",1697095500,3.82,3.81,3.82,3.81,4600
"DAG",1697096700,3.82,3.82,3.82,3.82,4700
