"symbol","time","close","open","high","low","vol"
"MTL",1696831200,4.5,4.5,4.5,4.5,1300
"MTL",1696833300,4.5,4.5,4.5,4.5,2800
"MTL",1696834200,4.4,4.5,4.5,4.4,600
"MTL",1696836900,4.4,4.4,4.4,4.4,2000
"MTL",1696837500,4.5,4.5,4.5,4.5,100
"MTL",1696838100,4.5,4.5,4.5,4.5,11300
"MTL",1696905900,4.5,4.5,4.5,4.5,100
"MTL",1696907100,4.4,4.4,4.4,4.4,500
"MTL",1696910700,4.5,4.5,4.5,4.5,400
"MTL",1696911000,4.5,4.5,4.5,4.5,600
"MTL",1696911600,4.5,4.5,4.5,4.5,100
"MTL",1696918200,4.5,4.5,4.5,4.5,300
"MTL",1696919400,4.5,4.5,4.5,4.5,900
"MTL",1696920000,4.4,4.4,4.4,4.4,2200
"MTL",1696920300,4.5,4.5,4.5,4.5,100
"MTL",1696921200,4.5,4.5,4.5,4.5,100
"MTL",1696922100,4.5,4.5,4.5,4.5,1100
"MTL",1696922400,4.5,4.5,4.5,4.5,100
"MTL",1696924200,4.5,4.5,4.5,4.5,500
"MTL",1696924500,4.5,4.5,4.5,4.5,400
"MTL",1696990200,4.4,4.4,4.4,4.4,800
"MTL",1696990800,4.5,4.5,4.5,4.5,100
"MTL",1696996200,4.4,4.4,4.4,4.4,16300
"MTL",1696997100,4.4,4.4,4.4,4.4,900
"MTL",1697005200,4.5,4.5,4.5,4.5,2800
"MTL",1697006700,4.5,4.5,4.5,4.5,200
"MTL",1697008500,4.6,4.5,4.6,4.5,400
"MTL",1697010300,4.4,4.4,4.4,4.4,1600
"MTL",1697077800,4.5,4.5,4.5,4.5,100
"MTL",1697078100,4.5,4.5,4.5,4.5,100
"MTL",1697078400,4.5,4.5,4.5,4.5,700
"MTL",1697081100,4.5,4.5,4.5,4.5,800
"MTL",1697082600,4.5,4.5,4.5,4.5,6000
"MTL",1697092800,4.6,4.4,4.6,4.4,900
