"symbol","time","close","open","high","low","vol"
"NNC",1696819500,18,18,18,18,100
"NNC",1696822800,17.8,17.8,17.8,17.8,100
"NNC",1696833300,17.9,17.9,17.9,17.9,700
"NNC",1696834500,17.9,17.9,17.9,17.9,1300
"NNC",1696837500,17.9,17.9,17.9,17.9,100
"NNC",1696907400,17.9,17.9,17.9,17.9,100
"NNC",1696908000,17.9,17.9,17.9,17.9,100
"NNC",1696911000,17.9,18,18,17.9,300
"NNC",1696917600,18.2,18.1,18.2,18.1,200
"NNC",1696919400,17.9,17.9,17.9,17.9,600
"NNC",1696922100,18,18,18,18,100
"NNC",1696922700,18.1,18.1,18.1,18.1,100
"NNC",1696923900,18,18,18,18,500
"NNC",1696990500,18.25,18.25,18.25,18.25,300
"NNC",1696991400,18.25,18.25,18.25,18.25,200
"NNC",1696991700,18.25,18.25,18.25,18.25,300
"NNC",1696992000,18.25,18.25,18.25,18.25,600
"NNC",1696992300,18.25,18.25,18.25,18.25,1200
"NNC",1696993800,17.5,17.6,17.6,17.5,2600
"NNC",1696994100,17.5,17.5,17.55,17.5,3200
"NNC",1696994400,17.45,17.5,17.5,17.45,4400
"NNC",1696997100,17.75,17.75,17.75,17.75,100
"NNC",1696998300,18,18,18,18,100
"NNC",1697008500,17.9,17.9,17.9,17.9,1000
"NNC",1697010300,18.05,18.05,18.05,18.05,800
"NNC",1697077800,18.05,18.05,18.05,18.05,100
"NNC",1697084400,18.05,18,18.05,18,200
"NNC",1697094600,18.05,18.05,18.05,18.05,500
"NNC",1697094900,18.05,18.05,18.05,18.05,800
