"symbol","time","close","open","high","low","vol"
"VSF",1696818000,37.6,37.6,37.6,37.6,1500
"VSF",1696818600,37.6,37.6,37.6,37.6,100
"VSF",1696819200,37.6,37.6,37.6,37.6,100
"VSF",1696821000,37.7,37.7,37.7,37.7,100
"VSF",1696822200,37.8,37.8,37.8,37.8,500
"VSF",1696822500,38,38,38,38,1000
"VSF",1696824000,37.8,37.8,37.8,37.8,100
"VSF",1696825500,37.8,37.8,37.8,37.8,400
"VSF",1696831200,37.8,37.8,37.8,37.8,300
"VSF",1696833300,37.8,37.8,37.8,37.8,100
"VSF",1696837500,37.8,37.8,37.8,37.8,100
"VSF",1696837800,38,37.8,38,37.8,500
"VSF",1696838100,37.9,37.8,37.9,37.8,300
"VSF",1696903200,38,38,38,38,300
"VSF",1696904400,38,38,38,38,3000
"VSF",1696905300,38,38,38,38,500
"VSF",1696905900,37.8,37.8,37.8,37.8,1500
"VSF",1696906200,37.8,37.8,37.8,37.8,500
"VSF",1696906500,37.8,37.8,37.8,37.8,100
"VSF",1696907400,37.9,37.9,37.9,37.9,100
"VSF",1696908600,38.2,37.9,38.2,37.8,12800
"VSF",1696909200,39,39,39,39,7900
"VSF",1696909500,39,39,39,39,600
"VSF",1696910100,38.5,38.5,38.5,38.5,100
"VSF",1696910400,39,39,39.1,39,7900
"VSF",1696910700,39.1,39.1,39.1,39.1,100
"VSF",1696911000,38.5,39,39,38.5,3200
"VSF",1696911600,39,39,39,39,1000
"VSF",1696911900,39.1,39.1,39.1,39.1,2000
"VSF",1696917600,39,39,39,39,3000
"VSF",1696917900,39,39,39,39,800
"VSF",1696918200,38.7,38.7,38.7,38.7,200
"VSF",1696918500,38.7,38.7,38.7,38.7,100
"VSF",1696919700,38.8,38.8,38.8,38.8,100
"VSF",1696920300,39,38.8,39,38.8,7100
"VSF",1696920600,39,39.1,39.2,39,6700
"VSF",1696920900,39.2,39.2,39.2,39.2,2000
"VSF",1696921800,39.4,39.2,39.4,39.2,3000
"VSF",1696922100,39.4,39.5,39.5,39.4,500
"VSF",1696922400,39.4,39.4,39.4,39.4,100
"VSF",1696922700,39.2,39.4,39.4,39.2,3100
"VSF",1696923300,39,39,39,39,2500
"VSF",1696923600,39,39,39,39,300
"VSF",1696923900,39,39,39,39,200
"VSF",1696924200,39.1,39.1,39.1,39.1,2300
"VSF",1696924500,39.1,39.1,39.1,39.1,400
"VSF",1696989900,39.3,39.3,39.3,39.3,100
"VSF",1696990800,39.3,39.3,39.3,39.3,100
"VSF",1696992000,39.3,39.3,39.3,39.3,100
"VSF",1696993200,39.3,39.3,39.3,39.3,100
"VSF",1696994700,39.3,39.3,39.3,39.3,500
"VSF",1696995600,39.3,39.3,39.3,39.3,2000
"VSF",1696996200,39.3,39.3,39.3,39.3,200
"VSF",1696996500,39.3,39.3,39.3,39.3,200
"VSF",1696996800,39.3,39.3,39.3,39.3,500
"VSF",1696997100,39.5,39.3,39.5,39.3,2900
"VSF",1696997400,39.5,39.5,39.5,39.5,100
"VSF",1697006400,38.7,38.7,38.7,38.7,100
"VSF",1697006700,38.7,38.7,38.7,38.7,100
"VSF",1697008500,38.7,38.7,38.7,38.7,700
"VSF",1697009100,38.7,38.7,38.7,38.7,2400
"VSF",1697009700,39.2,39.2,39.2,39.2,500
"VSF",1697010900,39.2,39.2,39.2,39.2,400
"VSF",1697078100,39.2,39.2,39.2,39.2,500
"VSF",1697079300,39.2,39.2,39.2,39.2,200
"VSF",1697081100,39.2,39.2,39.2,39.2,200
"VSF",1697081400,39.2,39.2,39.2,39.2,600
"VSF",1697084100,39,39,39,39,1000
"VSF",1697090400,39,39,39,39,100
"VSF",1697090700,38.5,39,39,38.5,1900
"VSF",1697091300,38.4,38.5,38.5,38.4,900
"VSF",1697091600,38.4,38.4,38.4,38.4,200
"VSF",1697091900,38.4,38.4,38.4,38.4,400
"VSF",1697092500,38.4,38.4,38.4,38.4,300
"VSF",1697092800,38.2,38.2,38.2,38.2,1500
"VSF",1697093100,38,38,38,38,1800
"VSF",1697093700,38.5,38.5,38.5,38.5,300
"VSF",1697094300,38.5,38.5,38.5,38.5,1000
"VSF",1697097300,38.6,38.6,38.6,38.6,1000
