"symbol","time","close","open","high","low","vol"
"TV1",1696816800,17.8,17.8,17.8,17.8,400
"TV1",1696818600,16.6,16.6,16.6,16.6,100
"TV1",1696821000,16.1,16.1,16.1,16.1,100
"TV1",1696821600,16,16,16,16,100
"TV1",1696903500,15.9,15.6,15.9,15.6,900
"TV1",1696907100,15.5,15.5,15.5,15.5,300
"TV1",1696917900,15.9,15.9,15.9,15.9,100
"TV1",1696919700,15.1,15.1,15.1,15.1,100
"TV1",1696921800,15.6,15.6,15.6,15.6,100
"TV1",1696990200,16,16,16,16,100
"TV1",1696990800,15.9,15.9,15.9,15.9,1000
"TV1",1697006400,15.1,15.3,15.3,15.1,400
"TV1",1697007900,15.8,15.7,15.8,15.7,400
"TV1",1697076000,16.5,16.5,16.5,16.5,200
"TV1",1697076600,16.1,16.1,16.1,16.1,100
"TV1",1697082300,15.6,15.6,15.6,15.6,100
"TV1",1697094000,16,15.2,16,15.2,3200
"TV1",1697094300,15.1,15.6,15.6,15.1,1000
"TV1",1697096700,15.6,15.6,15.6,15.6,100
