"symbol","time","close","open","high","low","vol"
"DVG",1696816800,3.1,3,3.1,3,1900
"DVG",1696817100,3.1,3.1,3.1,3.1,300
"DVG",1696817700,3,3,3,3,200
"DVG",1696818300,3,3,3,3,100
"DVG",1696818600,3,3,3,3,100
"DVG",1696819200,3,3,3,3,600
"DVG",1696820400,3,3,3,3,2200
"DVG",1696821000,3.1,3.1,3.1,3.1,1000
"DVG",1696821900,3.1,3.1,3.1,3.1,1000
"DVG",1696824300,3,3,3,3,2000
"DVG",1696831200,3.1,3.1,3.1,3.1,5800
"DVG",1696831500,3,3,3,3,700
"DVG",1696832400,3,3,3,3,5700
"DVG",1696833300,3.1,3.1,3.1,3.1,100
"DVG",1696833900,3.1,3.1,3.1,3.1,100
"DVG",1696834200,3,3,3,3,2800
"DVG",1696834500,3,3.1,3.1,3,10200
"DVG",1696834800,3.1,3.1,3.1,3.1,1400
"DVG",1696835100,3.1,3.1,3.1,3.1,5000
"DVG",1696835700,3,3,3,3,3000
"DVG",1696836000,3,3,3,3,100
"DVG",1696836300,3,3,3,3,1000
"DVG",1696837500,3.1,3.1,3.1,3.1,10300
"DVG",1696903200,3,3.1,3.1,3,800
"DVG",1696903500,3.1,3.1,3.1,3.1,5200
"DVG",1696903800,3.1,3.1,3.1,3.1,1600
"DVG",1696904100,3.1,3.1,3.1,3,28000
"DVG",1696904700,3.1,3.1,3.1,3.1,2800
"DVG",1696905000,3.1,3.1,3.1,3.1,21000
"DVG",1696905300,3.1,3.1,3.1,3.1,23900
"DVG",1696905600,3.2,3.2,3.2,3.2,100
"DVG",1696906200,3.1,3.1,3.1,3.1,6000
"DVG",1696906800,3.1,3.1,3.1,3.1,600
"DVG",1696907100,3.1,3.1,3.1,3.1,5000
"DVG",1696907700,3.1,3.1,3.1,3.1,22100
"DVG",1696908000,3.2,3.1,3.2,3.1,91800
"DVG",1696908300,3.2,3.2,3.2,3.2,60700
"DVG",1696908600,3.2,3.2,3.2,3.2,2300
"DVG",1696908900,3.2,3.2,3.2,3.2,2000
"DVG",1696909200,3.2,3.3,3.3,3.2,1200
"DVG",1696909500,3.3,3.3,3.3,3.3,100
"DVG",1696910700,3.2,3.2,3.2,3.2,500
"DVG",1696911000,3.2,3.2,3.2,3.2,300
