"symbol","time","close","open","high","low","vol"
"VHE",1696816800,3.4,3.3,3.4,3.2,4800
"VHE",1696817400,3.3,3.3,3.3,3.3,100
"VHE",1696817700,3.3,3.3,3.3,3.3,200
"VHE",1696818000,3.3,3.3,3.3,3.3,100
"VHE",1696818300,3.3,3.3,3.3,3.3,100
"VHE",1696819200,3.3,3.3,3.3,3.3,3100
"VHE",1696820100,3.3,3.3,3.3,3.3,200
"VHE",1696820400,3.3,3.3,3.3,3.3,100
"VHE",1696820700,3.3,3.3,3.3,3.3,1000
"VHE",1696821000,3.2,3.3,3.3,3.2,300
"VHE",1696821600,3.2,3.2,3.2,3.2,8100
"VHE",1696823100,3.3,3.3,3.3,3.3,2000
"VHE",1696824600,3.3,3.3,3.3,3.3,100
"VHE",1696831200,3.3,3.3,3.3,3.3,11300
"VHE",1696831800,3.3,3.3,3.3,3.3,1000
"VHE",1696833000,3.2,3.2,3.2,3.2,300
"VHE",1696834500,3.2,3.2,3.2,3.2,100
"VHE",1696835400,3.3,3.3,3.3,3.3,5400
"VHE",1696835700,3.3,3.3,3.3,3.3,600
"VHE",1696837500,3.3,3.3,3.3,3.3,1800
"VHE",1696903200,3.2,3.3,3.3,3.2,15100
"VHE",1696903500,3.3,3.3,3.3,3.3,200
"VHE",1696903800,3.3,3.3,3.3,3.3,44500
"VHE",1696904700,3.3,3.3,3.3,3.3,4300
"VHE",1696905300,3.3,3.3,3.3,3.3,7000
"VHE",1696905600,3.4,3.4,3.4,3.4,100
"VHE",1696906500,3.4,3.4,3.4,3.4,210000
"VHE",1696906800,3.5,3.4,3.5,3.4,4900
"VHE",1696907100,3.4,3.4,3.5,3.4,500
"VHE",1696907400,3.4,3.4,3.4,3.4,6100
"VHE",1696907700,3.4,3.4,3.4,3.4,100
"VHE",1696908000,3.5,3.5,3.5,3.5,300
"VHE",1696908300,3.4,3.4,3.4,3.4,1000
"VHE",1696908600,3.5,3.4,3.5,3.4,200
"VHE",1696909500,3.4,3.4,3.4,3.4,20000
"VHE",1696909800,3.4,3.4,3.4,3.4,100
"VHE",1696910100,3.4,3.4,3.4,3.4,17200
"VHE",1696911000,3.4,3.4,3.4,3.4,31000
"VHE",1696917600,3.4,3.4,3.4,3.4,11100
"VHE",1696917900,3.4,3.4,3.4,3.4,2500
"VHE",1696918500,3.5,3.5,3.5,3.5,100
"VHE",1696919400,3.4,3.4,3.4,3.4,1300
"VHE",1696920000,3.4,3.4,3.4,3.4,4000
"VHE",1696920600,3.5,3.5,3.5,3.5,100
"VHE",1696920900,3.4,3.4,3.4,3.4,2200
"VHE",1696921200,3.5,3.5,3.5,3.5,100
"VHE",1696922400,3.4,3.4,3.4,3.4,600
"VHE",1696922700,3.5,3.5,3.5,3.4,10500
"VHE",1696923900,3.5,3.5,3.5,3.5,134800
"VHE",1696989600,3.5,3.5,3.5,3.5,2100
"VHE",1696989900,3.5,3.5,3.5,3.5,2900
"VHE",1696992000,3.5,3.5,3.5,3.5,20500
"VHE",1696992600,3.5,3.5,3.5,3.5,29500
"VHE",1696992900,3.6,3.6,3.6,3.6,100
"VHE",1696993500,3.6,3.5,3.6,3.5,3100
"VHE",1696993800,3.6,3.5,3.6,3.5,600
"VHE",1696995000,3.6,3.6,3.6,3.6,200
"VHE",1696995300,3.5,3.5,3.5,3.5,500
"VHE",1696995600,3.5,3.5,3.5,3.5,56200
"VHE",1696995900,3.5,3.5,3.5,3.5,3100
"VHE",1696996200,3.6,3.6,3.6,3.5,400
"VHE",1696998000,3.4,3.4,3.4,3.4,5000
"VHE",1696998300,3.5,3.5,3.5,3.5,200
"VHE",1697004300,3.5,3.5,3.5,3.5,4700
"VHE",1697004900,3.5,3.5,3.5,3.5,2600
"VHE",1697005200,3.5,3.5,3.5,3.5,17000
"VHE",1697005500,3.5,3.5,3.5,3.5,1300
"VHE",1697005800,3.5,3.5,3.5,3.5,700
"VHE",1697006100,3.5,3.5,3.5,3.5,500
"VHE",1697006700,3.5,3.5,3.5,3.5,4700
"VHE",1697007300,3.5,3.5,3.5,3.5,18100
"VHE",1697007600,3.5,3.5,3.5,3.5,100
"VHE",1697008200,3.5,3.5,3.5,3.5,15300
"VHE",1697008500,3.6,3.6,3.6,3.6,253100
"VHE",1697008800,3.7,3.6,3.7,3.6,25100
"VHE",1697010300,3.7,3.7,3.7,3.7,291100
"VHE",1697076000,3.7,3.7,3.7,3.7,10000
"VHE",1697076300,3.6,3.6,3.6,3.6,9300
"VHE",1697077200,3.6,3.6,3.6,3.6,2100
"VHE",1697078400,3.6,3.5,3.6,3.5,10800
"VHE",1697078700,3.6,3.6,3.6,3.6,100
"VHE",1697079000,3.7,3.7,3.7,3.7,100
"VHE",1697080200,3.6,3.6,3.6,3.6,100
"VHE",1697080500,3.6,3.6,3.6,3.6,5000
"VHE",1697080800,3.6,3.6,3.6,3.6,4500
"VHE",1697082000,3.6,3.6,3.6,3.6,100
"VHE",1697082600,3.6,3.6,3.6,3.6,1600
"VHE",1697082900,3.5,3.5,3.5,3.5,131600
"VHE",1697083200,3.5,3.5,3.5,3.5,38400
"VHE",1697083500,3.5,3.5,3.5,3.5,28500
"VHE",1697083800,3.5,3.5,3.5,3.5,51500
"VHE",1697084100,3.5,3.5,3.5,3.5,13600
"VHE",1697084400,3.5,3.5,3.5,3.5,7900
"VHE",1697084700,3.6,3.5,3.6,3.5,13600
"VHE",1697090400,3.6,3.6,3.6,3.6,12800
"VHE",1697090700,3.5,3.5,3.5,3.5,166700
"VHE",1697091000,3.5,3.5,3.5,3.5,150000
"VHE",1697091300,3.5,3.5,3.5,3.5,185600
"VHE",1697091600,3.4,3.5,3.5,3.4,10300
"VHE",1697091900,3.5,3.5,3.5,3.5,155000
"VHE",1697092500,3.5,3.5,3.5,3.5,14300
"VHE",1697092800,3.5,3.5,3.5,3.5,100
"VHE",1697093100,3.5,3.5,3.5,3.5,132700
"VHE",1697093400,3.5,3.5,3.5,3.5,2900
"VHE",1697094300,3.5,3.5,3.5,3.5,16100
"VHE",1697094600,3.5,3.5,3.5,3.5,200
"VHE",1697095200,3.5,3.5,3.5,3.5,200
"VHE",1697095500,3.6,3.6,3.6,3.6,100
"VHE",1697096700,3.6,3.6,3.6,3.6,50100
