"symbol","time","close","open","high","low","vol"
"AGR",1696817700,16.1,16.15,16.2,16.1,70800
"AGR",1696818000,16.15,16.15,16.15,16.1,8300
"AGR",1696818300,16.35,16.2,16.45,16.15,59900
"AGR",1696818600,16.3,16.4,16.4,16.25,28500
"AGR",1696818900,16.25,16.3,16.3,16.2,35000
"AGR",1696819200,16.3,16.25,16.3,16.2,28300
"AGR",1696819500,16.35,16.35,16.35,16.35,1200
"AGR",1696819800,16.3,16.35,16.35,16.25,57200
"AGR",1696820100,16.3,16.35,16.4,16.3,17500
"AGR",1696820400,16.35,16.35,16.35,16.3,7400
"AGR",1696820700,16.35,16.3,16.35,16.3,28700
"AGR",1696821000,16.35,16.35,16.4,16.35,1900
"AGR",1696821300,16.4,16.35,16.4,16.35,5400
"AGR",1696821600,16.45,16.4,16.45,16.4,38100
"AGR",1696821900,16.4,16.4,16.4,16.35,11500
"AGR",1696822200,16.4,16.4,16.4,16.4,10300
"AGR",1696822500,16.4,16.4,16.4,16.3,22400
"AGR",1696822800,16.3,16.4,16.4,16.2,52400
"AGR",1696823100,16.25,16.3,16.3,16.25,5200
"AGR",1696823400,16.1,16.25,16.25,16.1,43100
"AGR",1696823700,16.15,16.1,16.25,16.1,10200
"AGR",1696824000,16.2,16.15,16.2,16.15,4000
"AGR",1696824300,16.3,16.2,16.3,16.15,41100
"AGR",1696824600,16.3,16.3,16.3,16.2,700
"AGR",1696824900,16.25,16.25,16.3,16.25,14100
"AGR",1696825200,16.25,16.3,16.3,16.25,1200
"AGR",1696825500,16.25,16.25,16.25,16.25,2200
"AGR",1696833300,16.25,16.25,16.3,16.2,197200
"AGR",1696833600,16.2,16.25,16.3,16.2,12700
"AGR",1696833900,16.2,16.2,16.2,16.2,4500
"AGR",1696834200,16.15,16.2,16.2,16.1,183200
"AGR",1696834500,16.25,16.15,16.25,16.15,49600
"AGR",1696834800,16.25,16.25,16.25,16.2,31000
"AGR",1696835100,16.3,16.25,16.3,16.25,60300
"AGR",1696835400,16.45,16.3,16.45,16.3,106500
"AGR",1696835700,16.4,16.45,16.5,16.35,89300
"AGR",1696836000,16.3,16.4,16.4,16.3,55300
"AGR",1696836300,16.4,16.3,16.4,16.3,40400
"AGR",1696837500,16.3,16.3,16.3,16.3,128900
