"symbol","time","close","open","high","low","vol"
"BID",1696817700,42,42.2,42.2,42,5000
"BID",1696818000,42,42,42,41.9,3300
"BID",1696818300,42.05,42,42.05,42,2700
"BID",1696818600,42.05,42.1,42.1,42.05,2300
"BID",1696818900,41.9,42.05,42.05,41.9,7500
"BID",1696819200,41.9,41.9,41.95,41.9,7700
"BID",1696819500,41.85,41.9,41.95,41.85,14900
"BID",1696819800,41.85,41.85,41.9,41.85,3000
"BID",1696820100,41.9,41.85,41.9,41.85,9200
"BID",1696820400,41.85,41.85,41.85,41.85,15700
"BID",1696820700,42,41.8,42,41.8,32300
"BID",1696821000,41.95,42.1,42.1,41.9,33500
"BID",1696821300,41.85,42,42.05,41.85,33200
"BID",1696821600,42.1,41.85,42.1,41.85,28300
"BID",1696821900,42.25,42.1,42.25,42.1,27800
"BID",1696822200,42.25,42.25,42.25,42.2,8500
"BID",1696822500,42.2,42.2,42.3,42.2,4600
"BID",1696822800,42,42.25,42.25,42,18000
"BID",1696823100,42,42,42.05,42,5600
"BID",1696823400,42,42.05,42.2,42,6400
"BID",1696823700,42.05,42,42.1,42,7700
"BID",1696824000,42,42.05,42.05,42,6900
"BID",1696824300,42,42,42,42,3000
"BID",1696824600,42,42,42,42,2300
"BID",1696824900,42.15,42,42.15,42,1700
"BID",1696825500,42.05,42.1,42.1,42.05,1500
"BID",1696833300,41.95,42.05,42.15,41.9,130600
"BID",1696833600,41.95,41.95,42,41.9,16200
"BID",1696833900,42,41.95,42.05,41.95,22000
"BID",1696834200,41.9,41.95,42,41.9,13400
"BID",1696834500,42,41.95,42.05,41.95,17500
"BID",1696834800,41.95,42,42.2,41.95,51200
"BID",1696835100,42,42,42.1,42,19900
"BID",1696835400,42,42,42.1,41.95,37100
"BID",1696835700,42,42,42.05,41.95,19800
"BID",1696836000,42,42,42.1,41.95,35800
"BID",1696836300,41.95,42,42,41.95,15800
"BID",1696837500,41.95,41.95,41.95,41.95,27900
"BID",1696904100,42.45,42.2,42.5,42.2,5500
"BID",1696904400,42.45,42.5,42.5,42.45,10500
"BID",1696904700,42.4,42.45,42.5,42.3,13200
"BID",1696905000,42.4,42.4,42.5,42.4,13000
"BID",1696905300,42.35,42.4,42.4,42.35,5500
"BID",1696905600,42.3,42.35,42.4,42.3,26400
"BID",1696905900,42.25,42.3,42.3,42.25,16100
"BID",1696906200,42.2,42.25,42.3,42.2,16000
"BID",1696906500,42.3,42.2,42.3,42.2,6200
"BID",1696906800,42.3,42.3,42.3,42.3,12400
"BID",1696907100,42.3,42.3,42.3,42.3,17100
"BID",1696907400,42.3,42.3,42.3,42.25,13600
"BID",1696907700,42.3,42.3,42.3,42.2,4100
"BID",1696908000,42.15,42.3,42.3,42.15,22200
"BID",1696908300,42.2,42.15,42.2,42.1,28000
"BID",1696908600,42.3,42.2,42.4,42.2,12400
"BID",1696908900,42.3,42.2,42.3,42.2,13100
"BID",1696909200,42.25,42.3,42.3,42.2,17700
"BID",1696909500,42.2,42.25,42.3,42.2,11400
"BID",1696909800,42.3,42.2,42.3,42.2,16000
"BID",1696910100,42.3,42.3,42.3,42.25,8100
"BID",1696910400,42.2,42.3,42.3,42.2,11500
"BID",1696910700,42.2,42.2,42.3,42.2,18500
"BID",1696911000,42.1,42.2,42.2,42.1,7800
"BID",1696911300,42.3,42.2,42.3,42.2,7500
"BID",1696911600,42.3,42.3,42.3,42.3,21200
"BID",1696911900,42.15,42.3,42.3,42.15,4000
"BID",1696917600,42.3,42.2,42.3,42.1,53300
"BID",1696917900,42.1,42.3,42.3,42.1,29000
"BID",1696918200,42.05,42.1,42.1,42,48500
"BID",1696918500,42.05,42.05,42.05,42.05,14000
"BID",1696918800,42.1,42.1,42.15,42.1,46000
"BID",1696919100,42.05,42.1,42.1,42.05,24100
"BID",1696919400,42.1,42.05,42.1,42.05,13000
"BID",1696919700,42,42.1,42.1,42,56000
"BID",1696920000,42,42,42.05,42,13800
"BID",1696920300,42.05,42,42.05,42,30400
"BID",1696920600,42,42.05,42.05,42,28100
"BID",1696920900,42,42.05,42.05,42,42200
"BID",1696921200,41.95,42,42,41.95,23900
"BID",1696921500,41.95,41.95,42.05,41.95,23200
