"symbol","time","close","open","high","low","vol"
"PSB",1696816800,6,6,6,6,300
"PSB",1696831200,6,6,6,6,1000
"PSB",1696834200,6,6,6,6,1000
"PSB",1696836600,6.4,6,6.4,6,9000
"PSB",1696909800,6.1,6.1,6.1,6.1,1000
"PSB",1696910400,6.3,6.3,6.3,6.3,53900
"PSB",1696910700,6.2,6.3,6.3,6.2,500
"PSB",1696911000,6.2,6.2,6.2,6.2,300
"PSB",1696911600,6.2,6.2,6.2,6.2,400
"PSB",1696919400,6.1,6.1,6.1,6.1,3800
"PSB",1696920600,6.1,6.1,6.1,6.1,500
"PSB",1696989900,5.6,5.6,5.6,5.6,900
"PSB",1697004900,6.3,6.3,6.3,6.3,2000
"PSB",1697006100,6.3,6.3,6.3,6.3,4000
"PSB",1697006400,6.3,6.3,6.3,6.3,1500
"PSB",1697010000,6.3,6.3,6.3,6.3,100
"PSB",1697078700,6.2,6.2,6.2,6.2,200
"PSB",1697090400,6.2,6.2,6.2,6.2,1100
"PSB",1697091900,6.4,6.4,6.4,6.4,4300
