"symbol","time","close","open","high","low","vol"
"NRC",1696816800,5.1,5.1,5.1,5.1,7200
"NRC",1696817700,5.1,5.1,5.1,5.1,1400
"NRC",1696818000,5,5.1,5.1,5,39500
"NRC",1696818300,5,5,5,5,500
"NRC",1696818600,5.1,5,5.1,5,200
"NRC",1696818900,5.1,5.1,5.1,5.1,12500
"NRC",1696819200,5.1,5.1,5.1,5.1,2800
"NRC",1696819800,5,5,5,5,47000
"NRC",1696820400,5,5,5,5,200
"NRC",1696820700,5.1,5.1,5.1,5.1,100
"NRC",1696821000,5,5,5,5,29100
"NRC",1696821600,5,5,5,5,12000
"NRC",1696821900,5,5,5,5,1000
"NRC",1696822200,5,5,5,5,4100
"NRC",1696822500,5,5,5,5,1000
"NRC",1696823100,5,5,5,5,2000
"NRC",1696823400,5.1,5.1,5.1,5.1,53300
"NRC",1696823700,5.1,5.1,5.1,5.1,7000
"NRC",1696824000,5.1,5.1,5.1,5.1,1500
"NRC",1696824300,5.1,5.1,5.2,5.1,9200
"NRC",1696824600,5.1,5.1,5.1,5.1,600
"NRC",1696824900,5.1,5.1,5.1,5.1,4100
"NRC",1696825200,5.1,5.1,5.1,5.1,11000
"NRC",1696825500,5.1,5.1,5.1,5.1,17400
"NRC",1696831200,5.1,5.1,5.1,5.1,11900
"NRC",1696831500,5.1,5.1,5.1,5.1,19700
"NRC",1696831800,5.1,5.1,5.1,5.1,30000
"NRC",1696832400,5.1,5.1,5.1,5.1,33000
"NRC",1696832700,5.1,5.1,5.1,5.1,1200
"NRC",1696833000,5.1,5.1,5.1,5.1,21000
"NRC",1696833300,5.1,5.1,5.1,5.1,5600
"NRC",1696833600,5.1,5.1,5.1,5.1,9600
"NRC",1696833900,5.1,5.1,5.1,5.1,12000
"NRC",1696834200,5.1,5.1,5.1,5.1,55000
"NRC",1696834500,5.1,5.1,5.1,5.1,27900
"NRC",1696834800,5.1,5.2,5.2,5.1,1500
"NRC",1696835100,5.1,5.1,5.1,5.1,1000
"NRC",1696835400,5.1,5.2,5.2,5.1,1400
"NRC",1696836000,5.1,5.1,5.1,5.1,200
"NRC",1696836300,5.2,5.1,5.2,5.1,70200
"NRC",1696837500,5.2,5.2,5.2,5.2,33400
"NRC",1696903500,5.3,5.2,5.3,5.2,8500
"NRC",1696903800,5.3,5.3,5.3,5.3,900
"NRC",1696904100,5.2,5.3,5.3,5.2,57400
"NRC",1696904400,5.3,5.2,5.3,5.2,20100
"NRC",1696904700,5.3,5.3,5.3,5.3,5900
"NRC",1696905000,5.3,5.3,5.3,5.3,62600
"NRC",1696905300,5.3,5.3,5.3,5.3,10500
"NRC",1696905600,5.3,5.3,5.3,5.3,2900
"NRC",1696905900,5.3,5.3,5.3,5.3,500
"NRC",1696906200,5.3,5.3,5.3,5.3,500
"NRC",1696906800,5.2,5.2,5.2,5.2,19500
"NRC",1696907100,5.3,5.3,5.3,5.3,60700
"NRC",1696907400,5.3,5.3,5.3,5.3,9100
"NRC",1696907700,5.3,5.3,5.3,5.3,1900
"NRC",1696908000,5.3,5.3,5.3,5.3,800
"NRC",1696908300,5.4,5.3,5.4,5.3,11500
"NRC",1696908600,5.4,5.4,5.4,5.4,110000
"NRC",1696908900,5.3,5.4,5.4,5.3,5500
"NRC",1696909200,5.3,5.3,5.3,5.3,19200
"NRC",1696909500,5.3,5.3,5.3,5.3,21300
"NRC",1696909800,5.3,5.3,5.3,5.3,2000
"NRC",1696910100,5.3,5.3,5.3,5.3,1000
"NRC",1696910400,5.3,5.3,5.4,5.3,11100
"NRC",1696910700,5.3,5.3,5.3,5.3,6000
"NRC",1696911000,5.3,5.3,5.3,5.3,100
"NRC",1696911300,5.3,5.3,5.3,5.3,2900
"NRC",1696911600,5.3,5.3,5.3,5.3,6500
"NRC",1696911900,5.3,5.3,5.3,5.3,700
"NRC",1696917600,5.3,5.3,5.3,5.3,500
"NRC",1696917900,5.3,5.2,5.3,5.2,4000
"NRC",1696918200,5.2,5.2,5.2,5.2,5000
"NRC",1696919100,5.2,5.2,5.2,5.2,34100
"NRC",1696919700,5.2,5.2,5.2,5.2,12200
"NRC",1696920000,5.2,5.2,5.2,5.2,2500
"NRC",1696920300,5.2,5.2,5.2,5.2,100
"NRC",1696920600,5.3,5.2,5.3,5.2,1100
"NRC",1696921500,5.2,5.2,5.2,5.2,9600
"NRC",1696921800,5.2,5.2,5.2,5.2,300
"NRC",1696922100,5.3,5.2,5.3,5.2,3300
"NRC",1696922400,5.2,5.3,5.3,5.2,62800
"NRC",1696922700,5.2,5.2,5.3,5.2,97300
"NRC",1696923900,5.2,5.2,5.2,5.2,28900
"NRC",1696989600,5.2,5.2,5.2,5.2,100
"NRC",1696989900,5.2,5.2,5.2,5.2,600
"NRC",1696990200,5.2,5.2,5.2,5.2,100
"NRC",1696990500,5.2,5.2,5.2,5.2,44300
"NRC",1696990800,5.2,5.2,5.2,5.2,1400
"NRC",1696991100,5.1,5.2,5.2,5.1,12100
"NRC",1696991400,5.2,5.2,5.2,5.2,2500
"NRC",1696991700,5.2,5.2,5.2,5.2,200
"NRC",1696992300,5.2,5.2,5.2,5.2,14000
"NRC",1696992600,5.2,5.2,5.2,5.2,400
"NRC",1696992900,5.2,5.2,5.2,5.2,500
"NRC",1696993500,5.2,5.2,5.2,5.2,500
"NRC",1696993800,5.2,5.2,5.2,5.2,300
"NRC",1696994100,5.2,5.2,5.2,5.2,200
"NRC",1696994400,5.1,5.1,5.1,5.1,1500
"NRC",1696994700,5.1,5.1,5.1,5.1,900
"NRC",1696995000,5.2,5.2,5.2,5.2,3300
"NRC",1696995600,5.2,5.2,5.2,5.2,24000
"NRC",1696995900,5.2,5.2,5.2,5.2,1500
"NRC",1696996200,5.2,5.2,5.2,5.2,2600
"NRC",1696996500,5.2,5.2,5.2,5.2,6300
"NRC",1696996800,5.2,5.2,5.2,5.2,100
"NRC",1696997100,5.2,5.2,5.2,5.2,500
"NRC",1696997400,5.1,5.1,5.1,5.1,2100
"NRC",1696997700,5.1,5.1,5.1,5.1,2000
"NRC",1696998000,5.1,5.1,5.1,5.1,5300
"NRC",1696998300,5.1,5.1,5.1,5.1,1100
"NRC",1697004000,5.2,5.1,5.2,5.1,200
"NRC",1697004300,5.2,5.2,5.2,5.2,1500
"NRC",1697004600,5.2,5.1,5.2,5.1,4300
"NRC",1697004900,5.1,5.1,5.1,5.1,1800
"NRC",1697005500,5.2,5.2,5.2,5.2,700
"NRC",1697006100,5.2,5.2,5.2,5.2,2000
"NRC",1697006400,5.2,5.2,5.2,5.2,200
"NRC",1697006700,5.2,5.2,5.2,5.2,5600
