"symbol","time","close","open","high","low","vol"
"PGD",1696834500,39.6,39.7,39.8,39.6,1000
"PGD",1696835100,39.7,39.6,39.7,39.6,900
"PGD",1696835400,40.8,40.8,40.8,40.8,100
"PGD",1696905600,39.65,39.65,39.65,39.65,100
"PGD",1696905900,42,39.65,42,39.65,4200
"PGD",1696906800,40.8,40.8,40.8,40.8,1400
"PGD",1696908300,40.8,40.8,40.8,40.8,100
"PGD",1696918800,40.75,40.75,40.75,40.75,100
"PGD",1696920000,40.7,40.7,40.7,40.7,100
"PGD",1696920600,40.8,40.8,40.8,40.8,100
"PGD",1696921200,40.8,40.8,40.8,40.8,900
"PGD",1696923900,40.7,40.7,40.7,40.7,100
"PGD",1696993200,41,41,41,41,400
"PGD",1697004000,40.7,40.7,40.7,40.7,100
"PGD",1697004900,41,40.95,41,40.95,1800
"PGD",1697005200,41,41,41,41,200
"PGD",1697007000,41.3,41.2,41.3,41.2,900
"PGD",1697007600,41.3,41.3,41.3,41.3,1000
"PGD",1697008500,41.3,41.3,41.3,41.3,500
"PGD",1697008800,41.3,41.3,41.3,41.3,100
"PGD",1697009100,41.3,41.3,41.3,41.3,500
"PGD",1697077200,41,41,41,41,300
"PGD",1697077500,41,41,41,41,100
"PGD",1697078400,41,41,41,41,100
"PGD",1697078700,41,41,41,41,100
"PGD",1697082000,41,41,41,41,100
"PGD",1697083200,41,41,41,41,100
"PGD",1697083800,41,41,41,41,400
"PGD",1697084400,41.2,41.2,41.2,41.2,100
"PGD",1697090400,41.1,41.1,41.1,41.1,400
"PGD",1697092800,41.1,41.1,41.1,41.1,500
"PGD",1697093400,41.1,41.1,41.1,41.1,400
"PGD",1697095200,41.1,41.1,41.1,41.1,2200
"PGD",1697095500,41.1,41.1,41.1,41.1,400
