"symbol","time","close","open","high","low","vol"
"BTN",1696837800,3.4,3.4,3.4,3.4,100
"BTN",1696906800,3.3,3.3,3.3,3.3,2000
"BTN",1696911000,3.4,3.4,3.4,3.4,100
"BTN",1696918200,3.4,3.4,3.4,3.4,11000
"BTN",1696993200,3.4,3.4,3.4,3.4,500
"BTN",1696996800,3.4,3.4,3.4,3.4,400
"BTN",1697004900,3.4,3.4,3.4,3.4,1400
"BTN",1697009700,3.4,3.4,3.4,3.4,500
"BTN",1697078100,3.4,3.4,3.4,3.4,1000
"BTN",1697080800,3.4,3.4,3.4,3.4,3000
"BTN",1697082900,3.5,3.5,3.5,3.5,1000
"BTN",1697096400,3.4,3.4,3.4,3.4,2000
