"symbol","time","close","open","high","low","vol"
"RTB",1696819800,19.5,19.5,19.5,19.5,100
"RTB",1696820100,19.6,19.6,19.6,19.6,100
"RTB",1696833000,19.4,19.4,19.4,19.4,100
"RTB",1696909200,19.5,19.5,19.5,19.5,100
"RTB",1696910100,19.5,19.5,19.5,19.5,100
"RTB",1696911000,19.5,19.5,19.5,19.5,200
"RTB",1696911300,19.5,19.5,19.5,19.5,400
"RTB",1696917600,19.5,19.5,19.5,19.5,100
"RTB",1696920300,19.5,19.5,19.5,19.5,100
"RTB",1696921800,19.4,19.4,19.4,19.4,100
"RTB",1696922100,19.4,19.4,19.4,19.4,800
"RTB",1696990800,19.3,19.4,19.4,19.3,400
"RTB",1696991400,19.4,19.4,19.4,19.4,200
"RTB",1696992000,19.3,19.3,19.3,19.3,100
"RTB",1696993500,19.4,19.4,19.4,19.4,100
"RTB",1696995300,19.5,19.5,19.5,19.5,200
"RTB",1696997700,19.5,19.5,19.5,19.5,200
"RTB",1697004000,19.6,19.6,19.6,19.6,100
"RTB",1697007000,19.6,19.6,19.6,19.6,100
"RTB",1697007900,19.9,19.9,19.9,19.9,1000
"RTB",1697008200,19.9,19.9,19.9,19.9,300
"RTB",1697009700,19.8,19.8,19.8,19.8,100
"RTB",1697091000,19.4,19.4,19.4,19.4,200
"RTB",1697097300,19.4,19.4,19.4,19.4,900
