"symbol","time","close","open","high","low","vol"
"TTF",1696817700,4.33,4.34,4.34,4.32,13300
"TTF",1696818000,4.34,4.33,4.34,4.33,21900
"TTF",1696818300,4.38,4.35,4.38,4.35,33100
"TTF",1696818600,4.35,4.38,4.39,4.35,14500
"TTF",1696818900,4.36,4.37,4.37,4.34,22900
"TTF",1696819200,4.38,4.36,4.38,4.33,15900
"TTF",1696819500,4.32,4.36,4.37,4.32,93300
"TTF",1696819800,4.36,4.32,4.36,4.3,32000
"TTF",1696820100,4.36,4.33,4.36,4.33,15700
"TTF",1696820400,4.33,4.36,4.36,4.33,13400
"TTF",1696820700,4.34,4.33,4.34,4.33,8300
"TTF",1696821000,4.32,4.34,4.35,4.32,40500
"TTF",1696821300,4.35,4.33,4.35,4.33,1200
"TTF",1696821600,4.33,4.35,4.35,4.33,3200
"TTF",1696821900,4.32,4.33,4.33,4.31,51100
"TTF",1696822200,4.32,4.32,4.32,4.32,600
"TTF",1696822500,4.31,4.32,4.33,4.31,35400
"TTF",1696822800,4.32,4.31,4.33,4.31,8500
"TTF",1696823100,4.33,4.33,4.33,4.33,9600
"TTF",1696823400,4.35,4.35,4.35,4.34,48200
"TTF",1696823700,4.36,4.34,4.36,4.34,31200
"TTF",1696824000,4.36,4.36,4.37,4.36,15900
"TTF",1696824300,4.36,4.36,4.36,4.35,4200
"TTF",1696824600,4.36,4.36,4.36,4.36,71100
"TTF",1696824900,4.36,4.36,4.36,4.36,25500
"TTF",1696825200,4.36,4.36,4.36,4.36,9900
"TTF",1696825500,4.36,4.36,4.36,4.36,9400
"TTF",1696833300,4.36,4.36,4.37,4.35,172600
"TTF",1696833600,4.36,4.37,4.37,4.36,3500
"TTF",1696833900,4.35,4.36,4.36,4.35,10500
"TTF",1696834200,4.37,4.35,4.37,4.35,79500
"TTF",1696834500,4.37,4.37,4.37,4.37,60900
"TTF",1696834800,4.36,4.37,4.37,4.36,6900
"TTF",1696835100,4.36,4.36,4.37,4.36,17200
"TTF",1696835400,4.37,4.36,4.37,4.36,16500
"TTF",1696835700,4.37,4.36,4.37,4.36,36800
