"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-757500,-28126244000,35306401000,63432645000,151122370000,2523700,3281200,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,6.8,2523700,-757500,-28126244000,"2023-02-14T09:14:00.000Z",1676366040000,3281200,9745400,9745400,3940500,151122370000,35306401000,63432645000,52383324000
-275500,-15188839000,72887062000,88075901000,213838068000,4788500,5064000,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-3.1,2264800,482000,12937405000,"2023-02-14T09:16:00.000Z",1676366160000,1782800,4085600,13831000,38000,62715698000,37580661000,24643256000,491781000
-1912500,-26554022000,113136593000,139690615000,306005460000,7440800,9353300,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.7,2652300,-1637000,-11365183000,"2023-02-14T09:18:00.000Z",1676366280000,4289300,6968000,20799000,26400,92167392000,40249531000,51614714000,303147000
-2645600,-37302706000,132271997000,169574703000,355466202000,8705900,11351500,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.6,1265100,-733100,-10748684000,"2023-02-14T09:20:00.000Z",1676366400000,1998200,3276900,24075900,13600,49460742000,19135404000,29884088000,441250000
-3281600,-49193616000,149690522000,198884138000,402527360000,9879600,13161200,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.9,1173700,-636000,-11890910000,"2023-02-14T09:22:00.000Z",1676366520000,1809700,3012600,27088500,29200,47061158000,17418525000,29309435000,333198000
-5869100,-78949872000,161274065000,240223937000,455872565000,10566100,16435200,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,7.2,686500,-2587500,-29756256000,"2023-02-14T09:24:00.000Z",1676366640000,3274000,3983300,31071800,22800,53345205000,11583543000,41339799000,421863000
-6960900,-86139519000,180452862000,266592381000,501732815000,11824900,18785800,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,1.7,1258800,-1091800,-7189647000,"2023-02-14T09:26:00.000Z",1676366760000,2350600,3626300,34698100,16900,45860250000,19178797000,26368444000,313009000
-6917800,-84298546000,196215268000,280513814000,531555166000,12875900,19793700,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-0.4,1051000,43100,1840973000,"2023-02-14T09:28:00.000Z",1676366880000,1007900,2069500,36767600,10600,29822351000,15762406000,13921433000,138512000
-7184700,-93104519000,206833982000,299938501000,562213120000,13679500,20864200,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.1,803600,-266900,-8805973000,"2023-02-14T09:30:00.000Z",1676367000000,1070500,1903200,38670800,29100,30657954000,10618714000,19424687000,614553000
-7735600,-100654431000,220804756000,321459187000,597835206000,14449800,22185400,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,1.8,770300,-550900,-7549912000,"2023-02-14T09:32:00.000Z",1676367120000,1321200,2097900,40768700,6400,35622086000,13970774000,21520686000,130626000
-8347800,-110182183000,230843757000,341025940000,628181871000,15058300,23406100,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.3,608500,-612200,-9527752000,"2023-02-14T09:34:00.000Z",1676367240000,1220700,1871300,42640000,42100,30346665000,10039001000,19566753000,740911000
-8831400,-116135507000,244487793000,360623300000,661522611000,15851100,24682500,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,1.4,792800,-483600,-5953324000,"2023-02-14T09:36:00.000Z",1676367360000,1276400,2081100,44721100,11900,33340740000,13644036000,19597360000,99344000
-9128200,-119509486000,256776689000,376286175000,690642344000,16602600,25730800,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,0.8,751500,-296800,-3373979000,"2023-02-14T09:38:00.000Z",1676367480000,1048300,1831400,46552500,31600,29119733000,12288896000,15662875000,1167962000
-9055800,-119054580000,270975300000,390029880000,718612448000,17473500,26529300,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-0.1,870900,72400,454906000,"2023-02-14T09:40:00.000Z",1676367600000,798500,1671400,48223900,2000,27970104000,14198611000,13743705000,27788000
-9540400,-128011069000,278733959000,406745028000,743094031000,17940400,27480800,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.2,466900,-484600,-8956489000,"2023-02-14T09:42:00.000Z",1676367720000,951500,1418700,49642600,300,24481583000,7758659000,16715148000,7776000
-10126200,-135964923000,289290772000,425255695000,772309980000,18460400,28586600,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,1.9,520000,-585800,-7953854000,"2023-02-14T09:44:00.000Z",1676367840000,1105800,1641400,51284000,15600,29215949000,10556813000,18510667000,148469000
-10429700,-140723940000,300405350000,441129290000,799367525000,19145900,29575600,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,1.1,685500,-303500,-4759017000,"2023-02-14T09:46:00.000Z",1676367960000,989000,1677700,52961700,3200,27057545000,11114578000,15873595000,69372000
-10872500,-150240735000,311313719000,461554454000,831144353000,19997600,30870100,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.3,851700,-442800,-9516795000,"2023-02-14T09:48:00.000Z",1676368080000,1294500,2163700,55125400,17500,31776828000,10908369000,20425164000,443295000
-11318100,-160605827000,319707033000,480312860000,858395338000,20561300,31879400,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.5,563700,-445600,-10365092000,"2023-02-14T09:50:00.000Z",1676368200000,1009300,1574400,56699800,1400,27250985000,8393314000,18758406000,99265000
-11355800,-161470670000,330220488000,491691158000,880434946000,21283100,32638900,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,0.2,721800,-37700,-864843000,"2023-02-14T09:52:00.000Z",1676368320000,759500,1487600,58187400,6300,22039608000,10513455000,11378298000,147855000
-11966700,-170067725000,345773454000,515841179000,920151083000,22378900,34345600,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,2.1,1095800,-610900,-8597055000,"2023-02-14T09:54:00.000Z",1676368440000,1706700,2803000,60990400,500,39716137000,15552966000,24150021000,13150000
-12146200,-175382205000,357810326000,533192531000,949806742000,23324300,35470500,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,1.3,945400,-179500,-5314480000,"2023-02-14T09:56:00.000Z",1676368560000,1124900,2076800,63067200,6500,29655659000,12036872000,17351352000,267435000
-12247600,-177350973000,368397240000,545748213000,973013550000,23982900,36230500,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,0.5,658600,-101400,-1968768000,"2023-02-14T09:58:00.000Z",1676368680000,760000,1421200,64488400,2600,23206808000,10586914000,12555682000,64212000
-12647200,-181393026000,379087180000,560480206000,998504358000,24677300,37324500,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,1,694400,-399600,-4042053000,"2023-02-14T10:00:00.000Z",1676368800000,1094000,1789600,66278000,1200,25490808000,10689940000,14731993000,68875000
-12281700,-175354428000,396555118000,571909546000,1027739841000,25779300,38061000,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-1.5,1102000,365500,6038598000,"2023-02-14T10:02:00.000Z",1676368920000,736500,1891200,68169200,52700,29235483000,17467938000,11429340000,338205000
-11574500,-161797815000,420344603000,582142418000,1061930853000,27311500,38886000,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-3.3,1532200,707200,13556613000,"2023-02-14T10:04:00.000Z",1676369040000,825000,2374000,70543200,16800,34191012000,23789485000,10232872000,168655000
-10011700,-137412173000,453241501000,590653674000,1103439926000,29332400,39344100,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-5.9,2020900,1562800,24385642000,"2023-02-14T10:06:00.000Z",1676369160000,458100,2488400,73031600,9400,41509073000,32896898000,8511256000,100919000
-8264700,-110065971000,488378186000,598444157000,1146477626000,31522600,39787300,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-6.6,2190200,1747000,27346202000,"2023-02-14T10:08:00.000Z",1676369280000,443200,2642800,75674400,9400,43037700000,35136685000,7790483000,110532000
-6636800,-89724706000,519861423000,609586129000,1189147410000,33641500,40278300,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-4.9,2118900,1627900,20341265000,"2023-02-14T10:10:00.000Z",1676369400000,491000,2611900,78286300,2000,42669784000,31483237000,11141972000,44575000
-4198000,-47807426000,569583478000,617390904000,1246757867000,36549100,40747100,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-10.1,2907600,2438800,41917280000,"2023-02-14T10:12:00.000Z",1676369520000,468800,3383700,81670000,7300,57610457000,49722055000,7804775000,83627000
-1624700,-9412924000,619812534000,629225458000,1309260018000,39825700,41450400,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-9.2,3276600,2573300,38394502000,"2023-02-14T10:14:00.000Z",1676369640000,703300,4024800,85694800,44900,62502151000,50229056000,11834554000,438541000
-281000,13806551000,665074717000,651268166000,1376618956000,42471500,42752500,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-5.6,2645800,1343700,23219475000,"2023-02-14T10:16:00.000Z",1676369760000,1302100,3952600,89647400,4700,67358938000,45262183000,22042708000,54047000
195000,21593095000,696673468000,675080373000,1432147197000,44355200,44160200,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,-1.9,1883700,476000,7786544000,"2023-02-14T10:18:00.000Z",1676369880000,1407700,3306200,92953600,14800,55528241000,31598751000,23812207000,117283000
356500,21480808000,719085978000,697605170000,1477758012000,45790200,45433700,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,0,1435000,161500,-112287000,"2023-02-14T10:20:00.000Z",1676370000000,1273500,2722200,95675800,13700,45610815000,22412510000,22524797000,673508000
-492000,5620887000,733989693000,728368806000,1523502622000,46679900,47171900,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,3.8,889700,-848500,-15859921000,"2023-02-14T10:22:00.000Z",1676370120000,1738200,2637500,98313300,9600,45744610000,14903715000,30763636000,77259000
-1316900,-15551857000,742475386000,758027243000,1561685315000,47197900,48514800,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,5.1,518000,-824900,-21172744000,"2023-02-14T10:24:00.000Z",1676370240000,1342900,1862000,100175300,1100,38182693000,8485693000,29658437000,38563000
-1483400,-18583699000,749773678000,768357377000,1579337100000,47637800,49121200,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,0.7,439900,-166500,-3031842000,"2023-02-14T10:26:00.000Z",1676370360000,606400,1047400,101222700,1100,17651785000,7298292000,10330134000,23359000
-1677100,-20795970000,760829175000,781625145000,1603721971000,48154500,49831600,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,0.5,516700,-193700,-2212271000,"2023-02-14T10:28:00.000Z",1676370480000,710400,1229900,102452600,2800,24384871000,11055497000,13267768000,61606000
-1745100,-26873070000,776623101000,803496171000,1641874169000,49118100,50863200,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,1.5,963600,-68000,-6077100000,"2023-02-14T10:30:00.000Z",1676370600000,1031600,2019200,104471800,24000,38152198000,15793926000,21871026000,487246000
-1677400,-27157276000,787053665000,814210941000,1663480733000,49779600,51457000,19391466709.5,23547515148.3,43859746142.2,2648411.2,1175560.3,1415947.4,-240387.1,-4156048438.8,0.1,661500,67700,-284206000,"2023-02-14T10:32:00.000Z",1676370720000,593800,1263000,105734800,7700,21606564000,10430564000,10714770000,461230000
