┌─────────┬───────────────┬─────────┬─────────┬──────────┬──────────────┬─────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬───────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────┬──────────┬──────────────┬───────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
│    9    │ 1674811920000 │ 2356600 │ 2161900 │  19700   │ 33314873000  │ 44638981800 │     197659000      │ 4538200  │ 78151513800  │ '2023-01-27T09:32:00.000Z' │ 1246958477700 │ 76508400  │ -194700  │  11324108800  │  -370200  │  18618987700  │ 619691614100  │ 601072626400  │ 36158800  │ 36529000  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  7.6  │
│   10    │ 1674812040000 │ 3385200 │ 1620700 │   3000   │ 58984917200  │ 28929595300 │      55118000      │ 5008900  │ 87969630500  │ '2023-01-27T09:34:00.000Z' │ 1334928108200 │ 81517300  │ -1764500 │ -30055321900  │ -2134700  │ -11436334200  │ 648621209400  │ 660057543600  │ 37779500  │ 39914200  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 20.2  │
│   11    │ 1674812160000 │ 2227900 │ 1951700 │  12600   │ 29122847300  │ 33838189700 │     274716000      │ 4192200  │ 63235753000  │ '2023-01-27T09:36:00.000Z' │ 1398163861200 │ 85709500  │ -276200  │  4715342400   │ -2410900  │  -6720991800  │ 682459399100  │ 689180390900  │ 39731200  │ 42142100  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  3.2  │
│   12    │ 1674812280000 │ 2041300 │ 2172700 │   4500   │ 32447961000  │ 39253788400 │     135816000      │ 4218500  │ 71837565400  │ '2023-01-27T09:38:00.000Z' │ 1470001426600 │ 89928000  │  131400  │  6805827400   │ -2279500  │   84835600    │ 721713187500  │ 721628351900  │ 41903900  │ 44183400  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  4.6  │
│   13    │ 1674812400000 │ 1687600 │ 2050400 │  18700   │ 27120332300  │ 38089943300 │     216765600      │ 3756700  │ 65427041200  │ '2023-01-27T09:40:00.000Z' │ 1535428467800 │ 93684700  │  362800  │  10969611000  │ -1916700  │  11054446600  │ 759803130800  │ 748748684200  │ 43954300  │ 45871000  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  7.4  │
│   14    │ 1674812520000 │ 2079700 │ 1832700 │  38900   │ 34020579200  │ 30577961600 │     726045000      │ 3951300  │ 65324585800  │ '2023-01-27T09:42:00.000Z' │ 1600753053600 │ 97636000  │ -247000  │  -3442617600  │ -2163700  │  7611829000   │ 790381092400  │ 782769263400  │ 45787000  │ 47950700  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  2.3  │
│   15    │ 1674812640000 │ 1811500 │ 1768400 │  18400   │ 30339666400  │ 29781123100 │     191228000      │ 3598300  │ 60312017500  │ '2023-01-27T09:44:00.000Z' │ 1661065071100 │ 101234300 │  -43100  │  -558543300   │ -2206800  │  7053285700   │ 820162215500  │ 813108929800  │ 47555400  │ 49762200  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  0.4  │
│   16    │ 1674812760000 │ 1602000 │ 1636000 │   3000   │ 23095395900  │ 32364260000 │      39267000      │ 3241000  │ 55498922900  │ '2023-01-27T09:46:00.000Z' │ 1716563994000 │ 104475300 │  34000   │  9268864100   │ -2172800  │  16322149800  │ 852526475500  │ 836204325700  │ 49191400  │ 51364200  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  6.2  │
│   17    │ 1674812880000 │ 1930100 │ 1702300 │   8100   │ 27598232500  │ 31160815800 │     117008000      │ 3640500  │ 58876056300  │ '2023-01-27T09:48:00.000Z' │ 1775440050300 │ 108115800 │ -227800  │  3562583300   │ -2400600  │  19884733100  │ 883687291300  │ 863802558200  │ 50893700  │ 53294300  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  2.4  │
│   18    │ 1674813000000 │ 1388500 │ 1614200 │   5100   │ 21858581200  │ 32958478000 │     176349000      │ 3007800  │ 54993408200  │ '2023-01-27T09:50:00.000Z' │ 1830433458500 │ 111123600 │  225700  │  11099896800  │ -2174900  │  30984629900  │ 916645769300  │ 885661139400  │ 52507900  │ 54682800  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  7.5  │
│   19    │ 1674813120000 │ 979200  │ 1767800 │  16400   │ 16545940700  │ 37240431800 │     462582000      │ 2763400  │ 54248954500  │ '2023-01-27T09:52:00.000Z' │ 1884682413000 │ 113887000 │  788600  │  20694491100  │ -1386300  │  51679121000  │ 953886201100  │ 902207080100  │ 54275700  │ 55662000  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 13.9  │
│   20    │ 1674813240000 │ 1134000 │ 1842300 │  19500   │ 20385366700  │ 33409773100 │     386874600      │ 2995800  │ 54182014400  │ '2023-01-27T09:54:00.000Z' │ 1938864427400 │ 116882800 │  708300  │  13024406400  │  -678000  │  64703527400  │ 987295974200  │ 922592446800  │ 56118000  │ 56796000  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  8.8  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│   21    │ 1674813360000 │ 1858900 │ 1763100 │   8000   │ 32500133700  │ 33402084700 │     241311000      │ 3630000  │ 66143529400  │ '2023-01-27T09:56:00.000Z' │ 2005007956800 │ 120512800 │  -95800  │   901951000   │  -773800  │  65605478400  │ 1020698058900 │ 955092580500  │ 57881100  │ 58654900  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  0.6  │
│   22    │ 1674813480000 │ 1640100 │ 1557500 │  20900   │ 28778649000  │ 28956778200 │     282786000      │ 3218500  │ 58018213200  │ '2023-01-27T09:58:00.000Z' │ 2063026170000 │ 123731300 │  -82600  │   178129200   │  -856400  │  65783607600  │ 1049654837100 │ 983871229500  │ 59438600  │ 60295000  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  0.1  │
│   23    │ 1674813600000 │ 2268400 │ 1489200 │  38600   │ 35909624700  │ 28913724600 │     433169000      │ 3796200  │ 65256518300  │ '2023-01-27T10:00:00.000Z' │ 2128282688300 │ 127527500 │ -779200  │  -6995900100  │ -1635600  │  58787707500  │ 1078568561700 │ 1019780854200 │ 60927800  │ 62563400  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  4.7  │
│   24    │ 1674813720000 │ 2448300 │ 1614400 │   2800   │ 40943588600  │ 26893515600 │      37238000      │ 4065500  │ 67874342200  │ '2023-01-27T10:02:00.000Z' │ 2196157030500 │ 131593000 │ -833900  │ -14050073000  │ -2469500  │  44737634500  │ 1105462077300 │ 1060724442800 │ 62542200  │ 65011700  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  9.4  │
│   25    │ 1674813840000 │ 3589800 │ 1387200 │   9500   │ 61216520900  │ 23344320500 │     141111000      │ 4986500  │ 84701952400  │ '2023-01-27T10:04:00.000Z' │ 2280858982900 │ 136579500 │ -2202600 │ -37872200400  │ -4672100  │  6865434100   │ 1128806397800 │ 1121940963700 │ 63929400  │ 68601500  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 25.5  │
│   26    │ 1674813960000 │ 4214400 │ 1523900 │  25600   │ 66732727300  │ 27079848700 │     338118000      │ 5763900  │ 94150694000  │ '2023-01-27T10:06:00.000Z' │ 2375009676900 │ 142343400 │ -2690500 │ -39652878600  │ -7362600  │ -32787444500  │ 1155886246500 │ 1188673691000 │ 65453300  │ 72815900  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 26.7  │
│   27    │ 1674814080000 │ 3646000 │ 1512800 │  24800   │ 58582050000  │ 23626660600 │     181225300      │ 5183600  │ 82389935900  │ '2023-01-27T10:08:00.000Z' │ 2457399612800 │ 147527000 │ -2133200 │ -34955389400  │ -9495800  │ -67742833900  │ 1179512907100 │ 1247255741000 │ 66966100  │ 76461900  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 23.5  │
│   28    │ 1674814200000 │ 2387300 │ 1518700 │  11800   │ 36441867100  │ 30291841500 │     199287000      │ 3917800  │ 66932995600  │ '2023-01-27T10:10:00.000Z' │ 2524332608400 │ 151444800 │ -868600  │  -6150025600  │ -10364400 │ -73892859500  │ 1209804748600 │ 1283697608100 │ 68484800  │ 78849200  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  4.1  │
│   29    │ 1674814320000 │ 3037900 │ 1631100 │  43300   │ 38000295200  │ 31701420600 │     863926300      │ 4712300  │ 70565642100  │ '2023-01-27T10:12:00.000Z' │ 2594898250500 │ 156157100 │ -1406800 │  -6298874600  │ -11771200 │ -80191734100  │ 1241506169200 │ 1321697903300 │ 70115900  │ 81887100  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  4.2  │
│   30    │ 1674814440000 │ 1547200 │ 1018600 │   2000   │ 24819483400  │ 17745218800 │      29128000      │ 2567800  │ 42593830200  │ '2023-01-27T10:14:00.000Z' │ 2637492080700 │ 158724900 │ -528600  │  -7074264600  │ -12299800 │ -87265998700  │ 1259251388000 │ 1346517386700 │ 71134500  │ 83434300  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  4.8  │
│   31    │ 1674814560000 │ 1458000 │ 1162000 │  34900   │ 24276717900  │ 22491854500 │     559690000      │ 2654900  │ 47328262400  │ '2023-01-27T10:16:00.000Z' │ 2684820343100 │ 161379800 │ -296000  │  -1784863400  │ -12595800 │ -89050862100  │ 1281743242500 │ 1370794104600 │ 72296500  │ 84892300  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  1.2  │
│   32    │ 1674814680000 │ 1234200 │ 1896300 │  16600   │ 22855768900  │ 31998642400 │     399243400      │ 3147100  │ 55253654700  │ '2023-01-27T10:18:00.000Z' │ 2740073997800 │ 164526900 │  662100  │  9142873500   │ -11933700 │ -79907988600  │ 1313741884900 │ 1393649873500 │ 74192800  │ 86126500  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  6.1  │
│   33    │ 1674814800000 │ 936500  │ 2188600 │   3200   │ 14703742700  │ 37527512000 │      83672000      │ 3128300  │ 52314926700  │ '2023-01-27T10:20:00.000Z' │ 2792388924500 │ 167655200 │ 1252100  │  22823769300  │ -10681600 │ -57084219300  │ 1351269396900 │ 1408353616200 │ 76381400  │ 87063000  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 15.3  │
│   34    │ 1674814920000 │ 903900  │ 2097800 │   6900   │ 13042678700  │ 39308382100 │     322894000      │ 3008600  │ 52673954800  │ '2023-01-27T10:22:00.000Z' │ 2845062879300 │ 170663800 │ 1193900  │  26265703400  │ -9487700  │ -30818515900  │ 1390577779000 │ 1421396294900 │ 78479200  │ 87966900  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 17.7  │
│   35    │ 1674815040000 │ 1008400 │ 2054600 │  116600  │ 15448186500  │ 32679539400 │     1949266000     │ 3179600  │ 50076991900  │ '2023-01-27T10:24:00.000Z' │ 2895139871200 │ 173843400 │ 1046200  │  17231352900  │ -8441500  │ -13587163000  │ 1423257318400 │ 1436844481400 │ 80533800  │ 88975300  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 11.6  │
│   36    │ 1674815160000 │ 928000  │ 1517900 │  66700   │ 14333576700  │ 24869993800 │     1248099000     │ 2512600  │ 40451669500  │ '2023-01-27T10:26:00.000Z' │ 2935591540700 │ 176356000 │  589900  │  10536417100  │ -7851600  │  -3050745900  │ 1448127312200 │ 1451178058100 │ 82051700  │ 89903300  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  7.1  │
│   37    │ 1674815280000 │ 1245400 │ 3244900 │   1400   │ 19612203100  │ 46503553400 │ 22959999.999999996 │ 4491700  │ 66138716500  │ '2023-01-27T10:28:00.000Z' │ 3001730257200 │ 180847700 │ 1999500  │  26891350300  │ -5852100  │  23840604400  │ 1494630865600 │ 1470790261200 │ 85296600  │ 91148700  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 18.1  │
│   38    │ 1674815400000 │ 992700  │ 1431200 │   4900   │ 16459854600  │ 22102401700 │      79840000      │ 2428800  │ 38642096300  │ '2023-01-27T10:30:00.000Z' │ 3040372353500 │ 183276500 │  438500  │  5642547100   │ -5413600  │  29483151500  │ 1516733267300 │ 1487250115800 │ 86727800  │ 92141400  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  3.8  │
│   39    │ 1674815520000 │ 1285000 │ 1465800 │   700    │ 22969183700  │ 21634192600 │      8540000       │ 2751500  │ 44611916300  │ '2023-01-27T10:32:00.000Z' │ 3084984269800 │ 186028000 │  180800  │  -1334991100  │ -5232800  │  28148160400  │ 1538367459900 │ 1510219299500 │ 88193600  │ 93426400  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  0.9  │
│   40    │ 1674815640000 │ 1301800 │ 1214900 │  12600   │ 24873241400  │ 24240392500 │     263753000      │ 2529300  │ 49377386900  │ '2023-01-27T10:34:00.000Z' │ 3134361656700 │ 188557300 │  -86900  │  -632848900   │ -5319700  │  27515311500  │ 1562607852400 │ 1535092540900 │ 89408500  │ 94728200  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  0.4  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│   41    │ 1674815760000 │ 1381900 │ 862700  │  19400   │ 23219924800  │ 15814007100 │     370270000      │ 2264000  │ 39404201900  │ '2023-01-27T10:36:00.000Z' │ 3173765858600 │ 190821300 │ -519200  │  -7405917700  │ -5838900  │  20109393800  │ 1578421859500 │ 1558312465700 │ 90271200  │ 96110100  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │   5   │
│   42    │ 1674815880000 │ 1168200 │ 1309200 │  24100   │ 17400133900  │ 26756428100 │     449253000      │ 2501500  │ 44605815000  │ '2023-01-27T10:38:00.000Z' │ 3218371673600 │ 193322800 │  141000  │  9356294200   │ -5697900  │  29465688000  │ 1605178287600 │ 1575712599600 │ 91580400  │ 97278300  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │  6.3  │
│   43    │ 1674816000000 │ 866600  │ 1880100 │  206100  │ 15089945800  │ 40469264800 │     3320546000     │ 2952800  │ 58879756600  │ '2023-01-27T10:40:00.000Z' │ 3277251430200 │ 196275600 │ 1013500  │  25379319000  │ -4684400  │  54845007000  │ 1645647552400 │ 1590802545400 │ 93460500  │ 98144900  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 17.1  │
│   44    │ 1674816120000 │ 1048200 │ 3238300 │   6800   │ 14884847600  │ 57389457200 │      43765400      │ 4293300  │ 72318070200  │ '2023-01-27T10:42:00.000Z' │ 3349569500400 │ 200568900 │ 2190100  │  42504609600  │ -2494300  │  97349616600  │ 1703037009600 │ 1605687393000 │ 96698800  │ 99193100  │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 28.6  │
│   45    │ 1674816240000 │ 1242500 │ 4824400 │  11200   │ 18692357300  │ 80460682700 │     127006000      │ 6078100  │ 99280046000  │ '2023-01-27T10:44:00.000Z' │ 3448849546400 │ 206647000 │ 3581900  │  61768325400  │  1087600  │ 159117942000  │ 1783497692300 │ 1624379750300 │ 101523200 │ 100435600 │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 41.5  │
│   46    │ 1674816360000 │ 1570400 │ 6069800 │  81900   │ 21904267800  │ 88188282500 │     1229523000     │ 7722100  │ 111322073300 │ '2023-01-27T10:46:00.000Z' │ 3560171619700 │ 214369100 │ 4499400  │  66284014700  │  5587000  │ 225401956700  │ 1871685974800 │ 1646284018100 │ 107593000 │ 102006000 │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 44.6  │
│   47    │ 1674816480000 │ 1551200 │ 3587400 │  61100   │ 25967105000  │ 56493784400 │     1162484000     │ 5199700  │ 83623373400  │ '2023-01-27T10:48:00.000Z' │ 3643794993100 │ 219568800 │ 2036200  │  30526679400  │  7623200  │ 255928636100  │ 1928179759200 │ 1672251123100 │ 111180400 │ 103557200 │ 38446373403.4 │ 36958594775.9 │ 79608212803.4 │ 4724572.4 │ 2228313.8 │ 2229293.1 │  -979.3  │ 1487778627.6 │ 20.5  │
