"price","change","match_qtty","side","time","total_vol"
46.85,0.15,100,"bu","14:27:28",3200
46.45,-0.25,100,"sd","14:13:06",3100
46.5,-0.2,100,"unknown","14:08:45",3000
46.8,0.1,100,"sd","14:05:14",2900
46.8,0.1,100,"sd","14:00:03",2800
46.8,0.1,900,"sd","13:59:36",2700
46.8,0.1,1000,"sd","13:59:26",1800
46.8,0.1,100,"bu","13:44:59",800
47.6,0.9,100,"sd","10:10:35",700
47.6,0.9,100,"sd","10:04:41",600
47.6,0.9,100,"bu","09:50:50",500
47.95,1.25,100,"bu","09:19:09",400
47,0.3,100,"bu","09:19:09",300
46.1,-0.6,100,"sd","09:17:18",200
46.05,-0.65,100,"bu","09:15:01",100
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
45.8,-1.05,100,"unknown","14:45:01",6300
45.6,-1.25,100,"sd","14:22:26",6200
45.6,-1.25,900,"sd","14:13:40",6100
45.8,-1.05,100,"bu","13:53:27",5200
45.8,-1.05,100,"bu","13:44:05",5100
46,-0.85,500,"bu","13:33:38",5000
46,-0.85,200,"bu","13:33:38",4500
45.95,-0.9,100,"bu","13:33:38",4300
45.9,-0.95,100,"bu","13:33:38",4200
45.8,-1.05,100,"bu","13:33:38",4100
46,-0.85,300,"bu","13:28:48",4000
46,-0.85,100,"bu","13:28:48",3700
45.3,-1.55,100,"sd","13:15:51",3600
45.3,-1.55,100,"sd","13:14:05",3500
46,-0.85,100,"bu","13:10:17",3400
46,-0.85,100,"bu","13:00:03",3300
46,-0.85,200,"bu","13:00:00",3200
46,-0.85,100,"bu","11:23:23",3000
46,-0.85,200,"bu","10:34:16",2900
46,-0.85,200,"sd","10:30:06",2700
46,-0.85,100,"sd","10:27:08",2500
46,-0.85,100,"sd","10:27:08",2400
46,-0.85,400,"sd","10:27:00",2300
46.1,-0.75,200,"sd","10:26:31",1900
46.1,-0.75,100,"sd","10:26:23",1700
46.1,-0.75,100,"sd","10:26:23",1600
46.1,-0.75,100,"sd","10:26:23",1500
46.2,-0.65,100,"sd","10:22:04",1400
46.2,-0.65,100,"sd","10:21:45",1300
46.2,-0.65,300,"sd","10:21:45",1200
46.2,-0.65,700,"sd","10:21:35",900
46.2,-0.65,200,"sd","10:21:35",200
"price","change","match_qtty","side","time","total_vol"
45.8,-1.05,100,"unknown","14:45:01",6300
45.6,-1.25,100,"sd","14:22:26",6200
45.6,-1.25,900,"sd","14:13:40",6100
45.8,-1.05,100,"bu","13:53:27",5200
45.8,-1.05,100,"bu","13:44:05",5100
46,-0.85,500,"bu","13:33:38",5000
46,-0.85,200,"bu","13:33:38",4500
45.95,-0.9,100,"bu","13:33:38",4300
45.9,-0.95,100,"bu","13:33:38",4200
45.8,-1.05,100,"bu","13:33:38",4100
46,-0.85,300,"bu","13:28:48",4000
46,-0.85,100,"bu","13:28:48",3700
45.3,-1.55,100,"sd","13:15:51",3600
45.3,-1.55,100,"sd","13:14:05",3500
46,-0.85,100,"bu","13:10:17",3400
46,-0.85,100,"bu","13:00:03",3300
46,-0.85,200,"bu","13:00:00",3200
46,-0.85,100,"bu","11:23:23",3000
46,-0.85,200,"bu","10:34:16",2900
46,-0.85,200,"sd","10:30:06",2700
46,-0.85,100,"sd","10:27:08",2500
46,-0.85,100,"sd","10:27:08",2400
46,-0.85,400,"sd","10:27:00",2300
46.1,-0.75,200,"sd","10:26:31",1900
46.1,-0.75,100,"sd","10:26:23",1700
46.1,-0.75,100,"sd","10:26:23",1600
46.1,-0.75,100,"sd","10:26:23",1500
46.2,-0.65,100,"sd","10:22:04",1400
46.2,-0.65,100,"sd","10:21:45",1300
46.2,-0.65,300,"sd","10:21:45",1200
46.2,-0.65,700,"sd","10:21:35",900
46.2,-0.65,200,"sd","10:21:35",200
