"price","change","match_qtty","side","time","total_vol"
13.5,-0.3,3500,"sd","14:45:03",34500
13.6,-0.2,1000,"bu","13:59:25",31000
13.4,-0.4,200,"sd","13:45:16",30000
13.5,-0.3,300,"bu","13:42:22",29800
13.5,-0.3,300,"sd","13:31:13",29500
13.5,-0.3,100,"sd","13:28:54",29200
13.6,-0.2,300,"bu","13:25:55",29100
13.6,-0.2,1500,"sd","13:25:30",28800
13.7,-0.1,800,"sd","13:25:06",27300
13.7,-0.1,1500,"sd","13:21:50",26500
13.8,0,100,"bu","11:18:31",25000
13.5,-0.3,6900,"sd","10:34:04",24900
13.8,0,800,"sd","10:30:56",18000
13.9,0.1,300,"bu","10:18:58",17200
13.8,0,1200,"bu","10:13:50",16900
13.7,-0.1,2000,"sd","10:12:26",15700
13.7,-0.1,300,"bu","10:11:29",13700
13.6,-0.2,100,"sd","10:11:07",13400
13.6,-0.2,900,"bu","10:07:26",13300
13.6,-0.2,1100,"bu","09:59:28",12400
13.5,-0.3,5000,"sd","09:54:05",11300
13.5,-0.3,600,"sd","09:20:10",6300
13.5,-0.3,200,"sd","09:19:41",5700
13.5,-0.3,300,"bu","09:16:55",5500
13.5,-0.3,4500,"bu","09:16:26",5200
13.7,-0.1,100,"bu","09:11:48",700
13.7,-0.1,600,"sd","09:02:32",600
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
13.6,0.1,200,"bu","09:02:48",1300
13.5,0,1100,"unknown","09:00:04",1100
"price","change","match_qtty","side","time","total_vol"
13.6,0.1,200,"bu","09:02:48",1300
13.5,0,1100,"unknown","09:00:04",1100
"price","change","match_qtty","side","time","total_vol"
13.5,0,900,"bu","14:45:02",26500
13.5,0,100,"bu","14:25:33",25600
13.4,-0.1,1000,"sd","14:00:45",25500
13.4,-0.1,500,"bu","13:39:52",24500
13.5,0,800,"bu","13:37:32",24000
13.5,0,1900,"bu","13:08:30",23200
13.5,0,300,"sd","13:07:39",21300
13.5,0,800,"bu","11:29:01",21000
13.4,-0.1,2200,"sd","11:24:09",20200
13.3,-0.2,1200,"bu","11:22:42",18000
13.1,-0.4,4000,"bu","11:22:03",16800
13.3,-0.2,100,"bu","11:19:18",12800
13.3,-0.2,1000,"bu","10:48:15",12700
13.2,-0.3,200,"unknown","10:03:58",11700
13.2,-0.3,200,"bu","10:01:07",11500
13.2,-0.3,400,"bu","09:44:25",11300
13.2,-0.3,1300,"bu","09:43:03",10900
13.3,-0.2,5000,"bu","09:42:05",9600
13.3,-0.2,200,"bu","09:41:17",4600
13.3,-0.2,2600,"bu","09:38:09",4400
13.4,-0.1,500,"bu","09:28:19",1800
13.6,0.1,200,"bu","09:02:48",1300
13.5,0,1100,"unknown","09:00:04",1100
"price","change","match_qtty","side","time","total_vol"
13.5,0,900,"bu","14:45:02",26500
13.5,0,100,"bu","14:25:33",25600
13.4,-0.1,1000,"sd","14:00:45",25500
13.4,-0.1,500,"bu","13:39:52",24500
13.5,0,800,"bu","13:37:32",24000
13.5,0,1900,"bu","13:08:30",23200
13.5,0,300,"sd","13:07:39",21300
13.5,0,800,"bu","11:29:01",21000
13.4,-0.1,2200,"sd","11:24:09",20200
13.3,-0.2,1200,"bu","11:22:42",18000
13.1,-0.4,4000,"bu","11:22:03",16800
13.3,-0.2,100,"bu","11:19:18",12800
13.3,-0.2,1000,"bu","10:48:15",12700
13.2,-0.3,200,"unknown","10:03:58",11700
13.2,-0.3,200,"bu","10:01:07",11500
13.2,-0.3,400,"bu","09:44:25",11300
13.2,-0.3,1300,"bu","09:43:03",10900
13.3,-0.2,5000,"bu","09:42:05",9600
13.3,-0.2,200,"bu","09:41:17",4600
13.3,-0.2,2600,"bu","09:38:09",4400
13.4,-0.1,500,"bu","09:28:19",1800
13.6,0.1,200,"bu","09:02:48",1300
13.5,0,1100,"unknown","09:00:04",1100
