"price","change","match_qtty","side","time","total_vol"
11.4,-0.1,2000,"bu","14:55:38",71900
10.8,-0.7,1000,"bu","14:53:06",69900
10.8,-0.7,500,"bu","14:53:00",68900
10.8,-0.7,500,"bu","14:52:12",68400
10.8,-0.7,500,"bu","14:50:06",67900
10.8,-0.7,500,"bu","14:45:40",67400
10.8,-0.7,500,"bu","14:33:41",66900
10.8,-0.7,300,"bu","14:26:16",66400
10.8,-0.7,2700,"sd","14:25:55",66100
10.8,-0.7,200,"sd","14:15:11",63400
10.8,-0.7,1200,"sd","14:13:03",63200
10.9,-0.6,800,"sd","14:12:39",62000
11,-0.5,600,"sd","14:11:31",61200
11,-0.5,2900,"sd","13:50:55",60600
11,-0.5,100,"sd","13:50:06",57700
11.1,-0.4,300,"bu","13:26:12",57600
11.1,-0.4,100,"sd","13:24:11",57300
11.1,-0.4,1000,"sd","13:16:51",57200
11.5,0,400,"bu","11:03:17",56200
11,-0.5,3000,"sd","11:02:55",55800
11.5,0,100,"bu","10:59:59",52800
11.1,-0.4,2600,"sd","10:59:36",52700
11.1,-0.4,1400,"sd","10:59:08",50100
11.5,0,700,"bu","10:01:52",48700
11.5,0,400,"bu","09:34:11",48000
11.5,0,3500,"bu","09:33:43",47600
11.5,0,15000,"bu","09:31:24",44100
11.6,0.1,23500,"bu","09:30:18",29100
11.6,0.1,5600,"bu","09:29:41",5600
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
11.2,-0.2,12000,"bu","09:13:06",12000
"price","change","match_qtty","side","time","total_vol"
11.2,-0.2,12000,"bu","09:13:06",12000
"price","change","match_qtty","side","time","total_vol"
11,-0.4,100,"bu","14:56:07",107900
10.3,-1.1,10000,"sd","14:55:57",107800
11,-0.4,2400,"bu","14:49:53",97800
11,-0.4,1000,"bu","13:47:14",95400
11,-0.4,100,"bu","13:46:20",94400
10.9,-0.5,10000,"unknown","13:45:55",94300
10.2,-1.2,15000,"sd","13:45:38",84300
10.8,-0.6,100,"bu","13:37:11",69300
10.2,-1.2,4000,"sd","13:36:53",69200
10.9,-0.5,200,"bu","13:21:55",65200
10.9,-0.5,500,"bu","13:20:56",65000
10.3,-1.1,13800,"unknown","13:20:11",64500
11,-0.4,200,"bu","13:05:05",50700
10.4,-1,1100,"sd","13:04:45",50500
11,-0.4,1100,"bu","13:04:20",49400
11,-0.4,4500,"bu","13:04:08",48300
11,-0.4,5000,"bu","13:03:44",43800
10.4,-1,11000,"sd","13:03:25",38800
11,-0.4,1000,"unknown","13:02:15",27800
11,-0.4,10000,"bu","13:01:54",26800
11.1,-0.3,500,"bu","11:07:55",16800
11.1,-0.3,1900,"bu","11:07:32",16300
11.1,-0.3,100,"bu","11:01:02",14400
10.6,-0.8,2300,"sd","11:00:32",14300
11.2,-0.2,12000,"bu","09:13:06",12000
"price","change","match_qtty","side","time","total_vol"
11,-0.4,100,"bu","14:56:07",107900
10.3,-1.1,10000,"sd","14:55:57",107800
11,-0.4,2400,"bu","14:49:53",97800
11,-0.4,1000,"bu","13:47:14",95400
11,-0.4,100,"bu","13:46:20",94400
10.9,-0.5,10000,"unknown","13:45:55",94300
10.2,-1.2,15000,"sd","13:45:38",84300
10.8,-0.6,100,"bu","13:37:11",69300
10.2,-1.2,4000,"sd","13:36:53",69200
10.9,-0.5,200,"bu","13:21:55",65200
10.9,-0.5,500,"bu","13:20:56",65000
10.3,-1.1,13800,"unknown","13:20:11",64500
11,-0.4,200,"bu","13:05:05",50700
10.4,-1,1100,"sd","13:04:45",50500
11,-0.4,1100,"bu","13:04:20",49400
11,-0.4,4500,"bu","13:04:08",48300
11,-0.4,5000,"bu","13:03:44",43800
10.4,-1,11000,"sd","13:03:25",38800
11,-0.4,1000,"unknown","13:02:15",27800
11,-0.4,10000,"bu","13:01:54",26800
11.1,-0.3,500,"bu","11:07:55",16800
11.1,-0.3,1900,"bu","11:07:32",16300
11.1,-0.3,100,"bu","11:01:02",14400
10.6,-0.8,2300,"sd","11:00:32",14300
11.2,-0.2,12000,"bu","09:13:06",12000
