"price","change","match_qtty","side","time","total_vol"
26.1,-0.9,8000,"sd","14:34:37",23200
26.4,-0.6,1000,"unknown","14:31:07",15200
26.4,-0.6,100,"sd","14:30:19",14200
26.4,-0.6,100,"sd","14:27:52",14100
26.4,-0.6,800,"bu","14:12:54",14000
26.3,-0.7,100,"sd","14:11:47",13200
26.3,-0.7,200,"sd","14:09:38",13100
26.3,-0.7,500,"sd","14:08:22",12900
26.3,-0.7,200,"sd","14:07:03",12400
26.4,-0.6,200,"bu","14:04:54",12200
26.3,-0.7,500,"sd","14:03:38",12000
26.4,-0.6,1000,"sd","14:02:58",11500
26.3,-0.7,300,"sd","13:28:46",10500
26.3,-0.7,500,"sd","13:25:03",10200
26.3,-0.7,1000,"sd","13:03:56",9700
26.3,-0.7,1000,"sd","13:02:51",8700
26.4,-0.6,100,"sd","13:02:20",7700
26.3,-0.7,500,"sd","13:00:03",7600
26.4,-0.6,100,"sd","11:29:16",7100
26.2,-0.8,300,"unknown","11:02:18",7000
25.9,-1.1,1100,"sd","10:51:50",6700
26,-1,300,"sd","10:50:45",5600
26,-1,500,"sd","10:47:29",5300
26.1,-0.9,100,"bu","10:37:45",4800
26.1,-0.9,500,"sd","10:31:25",4700
26.1,-0.9,100,"sd","10:00:51",4200
26.1,-0.9,1300,"sd","10:00:13",4100
26.1,-0.9,2000,"sd","09:52:39",2800
26.1,-0.9,100,"sd","09:31:22",800
26.1,-0.9,100,"unknown","09:20:52",700
26,-1,400,"unknown","09:17:39",600
26.2,-0.8,200,"unknown","09:15:17",200
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
25.9,-0.3,100,"sd","14:53:24",6600
25.9,-0.3,200,"bu","14:34:55",6500
25.9,-0.3,100,"bu","14:34:31",6300
25.9,-0.3,100,"unknown","14:30:23",6200
25.9,-0.3,700,"sd","14:27:50",6100
25.9,-0.3,500,"sd","14:23:09",5400
25.9,-0.3,500,"sd","14:19:19",4900
25.9,-0.3,1000,"sd","14:17:17",4400
26,-0.2,200,"bu","14:12:10",3400
25.9,-0.3,600,"sd","13:36:03",3200
26,-0.2,300,"unknown","13:16:58",2600
26,-0.2,200,"bu","13:16:16",2300
26,-0.2,100,"bu","13:12:22",2100
26,-0.2,1000,"unknown","13:04:27",2000
25.8,-0.4,300,"sd","13:00:04",1000
25.8,-0.4,100,"sd","11:13:49",700
25.8,-0.4,200,"sd","11:08:50",600
25.8,-0.4,200,"sd","11:06:54",400
25.8,-0.4,200,"sd","10:56:32",200
"price","change","match_qtty","side","time","total_vol"
25.9,-0.3,100,"sd","14:53:24",6600
25.9,-0.3,200,"bu","14:34:55",6500
25.9,-0.3,100,"bu","14:34:31",6300
25.9,-0.3,100,"unknown","14:30:23",6200
25.9,-0.3,700,"sd","14:27:50",6100
25.9,-0.3,500,"sd","14:23:09",5400
25.9,-0.3,500,"sd","14:19:19",4900
25.9,-0.3,1000,"sd","14:17:17",4400
26,-0.2,200,"bu","14:12:10",3400
25.9,-0.3,600,"sd","13:36:03",3200
26,-0.2,300,"unknown","13:16:58",2600
26,-0.2,200,"bu","13:16:16",2300
26,-0.2,100,"bu","13:12:22",2100
26,-0.2,1000,"unknown","13:04:27",2000
25.8,-0.4,300,"sd","13:00:04",1000
25.8,-0.4,100,"sd","11:13:49",700
25.8,-0.4,200,"sd","11:08:50",600
25.8,-0.4,200,"sd","11:06:54",400
25.8,-0.4,200,"sd","10:56:32",200
