"price","change","match_qtty","side","time","total_vol"
3.1,-0.3,1000,"sd","14:59:09",56800
3.2,-0.2,700,"sd","14:57:39",55800
3.2,-0.2,300,"bu","14:57:19",55100
3.1,-0.3,3300,"sd","14:49:56",54800
3.1,-0.3,10000,"sd","14:31:28",51500
3.2,-0.2,1900,"bu","14:29:21",41500
3.2,-0.2,400,"sd","14:27:08",39600
3.2,-0.2,200,"sd","14:23:44",39200
3.1,-0.3,100,"sd","14:05:34",39000
3.1,-0.3,900,"sd","14:05:19",38900
3.2,-0.2,400,"sd","13:44:25",38000
3.2,-0.2,500,"sd","13:43:58",37600
3.2,-0.2,1000,"sd","13:40:12",37100
3.2,-0.2,2000,"sd","13:28:57",36100
3.2,-0.2,2000,"sd","13:26:20",34100
3.2,-0.2,1500,"sd","13:26:16",32100
3.3,-0.1,100,"bu","13:17:26",30600
3.3,-0.1,200,"bu","11:23:43",30500
3.3,-0.1,500,"unknown","11:03:14",30300
3.2,-0.2,4000,"sd","11:02:10",29800
3.2,-0.2,100,"sd","10:48:17",25800
3.2,-0.2,1900,"bu","10:09:15",25700
3.2,-0.2,8100,"sd","10:08:05",23800
3.2,-0.2,200,"sd","09:52:40",15700
3.3,-0.1,1300,"bu","09:48:22",15500
3.3,-0.1,11600,"sd","09:45:12",14200
3.3,-0.1,1000,"sd","09:41:06",2600
3.3,-0.1,1600,"sd","09:36:14",1600
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
3.1,-0.1,500,"bu","14:57:50",8700
3.1,-0.1,800,"bu","14:56:45",8200
3.1,-0.1,200,"bu","14:48:22",7400
3,-0.2,300,"sd","14:43:55",7200
3,-0.2,400,"sd","14:42:50",6900
3.1,-0.1,300,"bu","14:35:39",6500
3.1,-0.1,3600,"sd","14:32:36",6200
3.1,-0.1,200,"sd","13:05:45",2600
3.2,0,300,"bu","13:04:24",2400
3.1,-0.1,800,"sd","10:52:56",2100
3.1,-0.1,500,"sd","10:49:14",1300
3.1,-0.1,200,"sd","10:38:31",800
3.2,0,100,"bu","10:04:00",600
3.2,0,100,"bu","10:03:07",500
3.3,0.1,400,"bu","09:29:15",400
"price","change","match_qtty","side","time","total_vol"
3.1,-0.1,500,"bu","14:57:50",8700
3.1,-0.1,800,"bu","14:56:45",8200
3.1,-0.1,200,"bu","14:48:22",7400
3,-0.2,300,"sd","14:43:55",7200
3,-0.2,400,"sd","14:42:50",6900
3.1,-0.1,300,"bu","14:35:39",6500
3.1,-0.1,3600,"sd","14:32:36",6200
3.1,-0.1,200,"sd","13:05:45",2600
3.2,0,300,"bu","13:04:24",2400
3.1,-0.1,800,"sd","10:52:56",2100
3.1,-0.1,500,"sd","10:49:14",1300
3.1,-0.1,200,"sd","10:38:31",800
3.2,0,100,"bu","10:04:00",600
3.2,0,100,"bu","10:03:07",500
3.3,0.1,400,"bu","09:29:15",400
