"price","change","match_qtty","side","time","total_vol"
17.9,0.8,200,"bu","13:00:15",2400
17.3,0.2,100,"unknown","13:00:13",2200
18,0.9,100,"bu","11:07:26",2100
17,-0.1,100,"bu","11:07:15",2000
17,-0.1,500,"bu","11:07:15",1900
16.9,-0.2,100,"bu","11:07:15",1400
16.9,-0.2,700,"bu","11:07:15",1300
16.8,-0.3,100,"bu","10:45:11",600
16.9,-0.2,100,"bu","09:41:36",500
16.9,-0.2,100,"bu","09:40:35",400
16.9,-0.2,100,"bu","09:40:05",300
16.9,-0.2,100,"sd","09:39:26",200
18,0.9,100,"bu","09:39:20",100
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
"price","change","match_qtty","side","time","total_vol"
17.65,-0.25,4600,"sd","14:45:02",25700
17.8,-0.1,100,"bu","14:29:52",21100
17.8,-0.1,100,"bu","14:29:43",21000
17.65,-0.25,300,"bu","14:25:17",20900
17.65,-0.25,1100,"sd","14:23:31",20600
17.7,-0.2,1700,"sd","14:18:43",19500
17.8,-0.1,100,"bu","14:16:56",17800
17.7,-0.2,100,"sd","14:16:54",17700
17.7,-0.2,200,"bu","14:15:48",17600
17.7,-0.2,1300,"sd","14:14:59",17400
17.7,-0.2,100,"bu","14:14:31",16100
17.7,-0.2,600,"bu","14:14:31",16000
17.65,-0.25,900,"bu","14:14:07",15400
17.6,-0.3,100,"bu","14:12:31",14500
17.55,-0.35,100,"bu","14:12:31",14400
17.5,-0.4,1500,"sd","14:09:04",14300
17.5,-0.4,200,"sd","14:08:07",12800
17.65,-0.25,100,"bu","14:06:49",12600
17.7,-0.2,1400,"sd","14:01:10",12500
17.7,-0.2,600,"bu","14:00:51",11100
17.5,-0.4,300,"sd","13:59:41",10500
17.7,-0.2,100,"bu","13:58:09",10200
17.5,-0.4,300,"sd","13:54:22",10100
17.5,-0.4,300,"sd","13:53:59",9800
17.5,-0.4,1400,"sd","13:50:14",9500
17.55,-0.35,1200,"sd","13:47:53",8100
17.7,-0.2,100,"bu","13:38:43",6900
17.55,-0.35,800,"bu","13:38:11",6800
17.55,-0.35,1200,"sd","13:37:07",6000
17.55,-0.35,400,"sd","13:36:36",4800
17.55,-0.35,400,"bu","13:36:29",4400
17,-0.9,200,"sd","13:26:21",4000
17,-0.9,600,"sd","13:24:33",3800
17,-0.9,100,"sd","13:20:18",3200
17,-0.9,1100,"sd","13:15:42",3100
17.3,-0.6,600,"sd","13:14:00",2000
17.8,-0.1,100,"bu","11:14:37",1400
17.5,-0.4,100,"bu","11:14:37",1300
17.3,-0.6,400,"bu","11:13:47",1200
17.3,-0.6,100,"sd","11:06:51",800
17.8,-0.1,600,"bu","11:04:06",700
18.3,0.4,100,"bu","09:22:51",100
"price","change","match_qtty","side","time","total_vol"
17.65,-0.25,4600,"sd","14:45:02",25700
17.8,-0.1,100,"bu","14:29:52",21100
17.8,-0.1,100,"bu","14:29:43",21000
17.65,-0.25,300,"bu","14:25:17",20900
17.65,-0.25,1100,"sd","14:23:31",20600
17.7,-0.2,1700,"sd","14:18:43",19500
17.8,-0.1,100,"bu","14:16:56",17800
17.7,-0.2,100,"sd","14:16:54",17700
17.7,-0.2,200,"bu","14:15:48",17600
17.7,-0.2,1300,"sd","14:14:59",17400
17.7,-0.2,100,"bu","14:14:31",16100
17.7,-0.2,600,"bu","14:14:31",16000
17.65,-0.25,900,"bu","14:14:07",15400
17.6,-0.3,100,"bu","14:12:31",14500
17.55,-0.35,100,"bu","14:12:31",14400
17.5,-0.4,1500,"sd","14:09:04",14300
17.5,-0.4,200,"sd","14:08:07",12800
17.65,-0.25,100,"bu","14:06:49",12600
17.7,-0.2,1400,"sd","14:01:10",12500
17.7,-0.2,600,"bu","14:00:51",11100
17.5,-0.4,300,"sd","13:59:41",10500
17.7,-0.2,100,"bu","13:58:09",10200
17.5,-0.4,300,"sd","13:54:22",10100
17.5,-0.4,300,"sd","13:53:59",9800
17.5,-0.4,1400,"sd","13:50:14",9500
17.55,-0.35,1200,"sd","13:47:53",8100
17.7,-0.2,100,"bu","13:38:43",6900
17.55,-0.35,800,"bu","13:38:11",6800
17.55,-0.35,1200,"sd","13:37:07",6000
17.55,-0.35,400,"sd","13:36:36",4800
17.55,-0.35,400,"bu","13:36:29",4400
17,-0.9,200,"sd","13:26:21",4000
17,-0.9,600,"sd","13:24:33",3800
17,-0.9,100,"sd","13:20:18",3200
17,-0.9,1100,"sd","13:15:42",3100
17.3,-0.6,600,"sd","13:14:00",2000
17.8,-0.1,100,"bu","11:14:37",1400
17.5,-0.4,100,"bu","11:14:37",1300
17.3,-0.6,400,"bu","11:13:47",1200
17.3,-0.6,100,"sd","11:06:51",800
17.8,-0.1,600,"bu","11:04:06",700
18.3,0.4,100,"bu","09:22:51",100
