"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1348.2,-4700,-142645000,142645000,932.1,1.8,0,,-4700,-142645000,30.35,"2023-02-01T09:14:00.000Z",1675242840000,30.35,30.35,30.35,0,100,0,,5,,Infinity,4700,4700,4700,,142645000,,142645000,
1348.2,-4400,-133540000,157820000,932.1,1.8,4,400,300,9105000,30.35,"2023-02-01T09:16:00.000Z",1675242960000,30.35,30.35,30.35,80,20,0,0.3,0.1,,0.3,100,500,5200,,15175000,12140000,3035000,
1348.2,-6300,-191105000,251755000,932.1,1.8,0.2,600,-1900,-57565000,30.3,"2023-02-01T09:18:00.000Z",1675243080000,30.35,30.3,30.35,19.4,80.6,0,0.4,2.7,,4.2,2500,3100,8300,,93935000,18185000,75750000,
1348.2,-6200,-188075000,254785000,932.1,1.8,Infinity,100,100,3030000,30.3,"2023-02-01T09:20:00.000Z",1675243200000,30.3,30.3,30.3,100,0,0,0.1,,,0,,100,8400,,3030000,3030000,,
1348.2,-5700,-172900000,269960000,932.1,1.8,Infinity,500,500,15175000,30.35,"2023-02-01T09:22:00.000Z",1675243320000,30.35,30.35,30.35,100,0,0,0.4,,,0,,500,8900,,15175000,15175000,,
1348.2,-4900,-148530000,355030000,932.1,1.8,1.8,1800,800,24370000,30.4,"2023-02-01T09:24:00.000Z",1675243440000,30.4,30.35,30.4,64.3,35.7,0,1.3,1.1,,0.6,1000,2800,11700,,85070000,54720000,30350000,
1348.2,-700,-20850000,482710000,932.1,1.8,Infinity,4200,4200,127680000,30.4,"2023-02-01T09:26:00.000Z",1675243560000,30.4,30.4,30.4,100,0,0,3.1,,,0,,4200,15900,,127680000,127680000,,
1348.2,-1500,-45170000,507030000,932.1,1.8,0,,-800,-24320000,30.4,"2023-02-01T09:28:00.000Z",1675243680000,30.4,30.4,30.4,0,100,0,,0.9,,Infinity,800,800,16700,,24320000,,24320000,
1348.2,-3500,-105870000,567730000,932.1,1.8,0,,-2000,-60700000,30.35,"2023-02-01T09:32:00.000Z",1675243920000,30.35,30.35,30.35,0,100,0,,2.1,,Infinity,2000,2000,18700,,60700000,,60700000,
1348.2,-2700,-81590000,592010000,932.1,1.8,Infinity,800,800,24280000,30.35,"2023-02-01T09:40:00.000Z",1675244400000,30.35,30.35,30.35,100,0,0,0.6,,,0,,800,19500,,24280000,24280000,,
1348.2,-2400,-72485000,607185000,932.1,1.8,4,400,300,9105000,30.35,"2023-02-01T09:42:00.000Z",1675244520000,30.35,30.35,30.35,80,20,0,0.3,0.1,,0.3,100,500,20000,,15175000,12140000,3035000,
1348.2,-1400,-42135000,667885000,932.1,1.8,3,1500,1000,30350000,30.35,"2023-02-01T09:44:00.000Z",1675244640000,30.35,30.35,30.35,75,25,0,1.1,0.5,,0.3,500,2000,22000,,60700000,45525000,15175000,
