┌─────────┬───────────────┬─────────┬─────────┬──────────┬──────────────┬─────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
│   13    │ 1675935600000 │ 861200  │ 1244600 │   3400   │ 14448410000  │ 22021080000 │      38302000      │ 2109200  │ 36507792000  │ '2023-02-09T09:40:00.000Z' │ 572442427000  │ 36441700  │  383400  │  7572670000  │ -2207000  │ -26421088000  │
│   14    │ 1675935720000 │ 766900  │ 1543100 │  13800   │ 11961130000  │ 29469906000 │     118428000      │ 2323800  │ 41549464000  │ '2023-02-09T09:42:00.000Z' │ 613991891000  │ 38765500  │  776200  │ 17508776000  │ -1430800  │  -8912312000  │
│   15    │ 1675935840000 │ 778200  │ 1810600 │   5600   │ 14414654000  │ 31912970000 │     151435000      │ 2594400  │ 46479059000  │ '2023-02-09T09:44:00.000Z' │ 660470950000  │ 41359900  │ 1032400  │ 17498316000  │  -398400  │  8586004000   │
│   16    │ 1675935960000 │ 638700  │ 1793900 │   3400   │  9483063000  │ 31844332000 │      35915000      │ 2436000  │ 41363310000  │ '2023-02-09T09:46:00.000Z' │ 701834260000  │ 43795900  │ 1155200  │ 22361269000  │  756800   │  30947273000  │
│   17    │ 1675936080000 │ 1093600 │ 1968200 │   300    │ 17175488000  │ 29744920000 │      23765000      │ 3062100  │ 46944173000  │ '2023-02-09T09:48:00.000Z' │ 748778433000  │ 46858000  │  874600  │ 12569432000  │  1631400  │  43516705000  │
│   18    │ 1675936200000 │ 645000  │ 2240600 │  15600   │ 10695088000  │ 38012133000 │     218070000      │ 2901200  │ 48925291000  │ '2023-02-09T09:50:00.000Z' │ 797703724000  │ 49759200  │ 1595600  │ 27317045000  │  3227000  │  70833750000  │
│   19    │ 1675936320000 │ 1283000 │ 2689700 │   4500   │ 16852061000  │ 48746568000 │      87770000      │ 3977200  │ 65686399000  │ '2023-02-09T09:52:00.000Z' │ 863390123000  │ 53736400  │ 1406700  │ 31894507000  │  4633700  │ 102728257000  │
│   20    │ 1675936440000 │ 646100  │ 2645500 │   4100   │  9974461000  │ 50593654000 │      66768000      │ 3295700  │ 60634883000  │ '2023-02-09T09:54:00.000Z' │ 924025006000  │ 57032100  │ 1999400  │ 40619193000  │  6633100  │ 143347450000  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   21    │ 1675936560000 │ 1205500 │ 2822400 │   300    │ 19459650000  │ 57897710000 │      22590000      │ 4028200  │ 77379950000  │ '2023-02-09T09:56:00.000Z' │ 1001404956000 │ 61060300  │ 1616900  │ 38438060000  │  8250000  │ 181785510000  │
│   22    │ 1675936680000 │ 1241600 │ 2344100 │   2700   │ 20482048000  │ 48900237000 │      62590000      │ 3588400  │ 69444875000  │ '2023-02-09T09:58:00.000Z' │ 1070849831000 │ 64648700  │ 1102500  │ 28418189000  │  9352500  │ 210203699000  │
│   23    │ 1675936800000 │ 1901700 │ 1416700 │   1800   │ 38604713000  │ 23798485000 │      15746000      │ 3320200  │ 62418944000  │ '2023-02-09T10:00:00.000Z' │ 1133268775000 │ 67968900  │ -485000  │ -14806228000 │  8867500  │ 195397471000  │
│   24    │ 1675936920000 │ 1407900 │ 911200  │   7100   │ 23283401000  │ 17403073000 │     187590000      │ 2326200  │ 40874064000  │ '2023-02-09T10:02:00.000Z' │ 1174142839000 │ 70295100  │ -496700  │ -5880328000  │  8370800  │ 189517143000  │
│   25    │ 1675937040000 │ 819400  │ 1518700 │  18500   │ 14241865000  │ 15671267000 │     369796000      │ 2356600  │ 30282928000  │ '2023-02-09T10:04:00.000Z' │ 1204425767000 │ 72651700  │  699300  │  1429402000  │  9070100  │ 190946545000  │
│   26    │ 1675937160000 │ 1398000 │ 1124500 │  11400   │ 27074177000  │ 13783058000 │     141100000      │ 2533900  │ 40998335000  │ '2023-02-09T10:06:00.000Z' │ 1245424102000 │ 75185600  │ -273500  │ -13291119000 │  8796600  │ 177655426000  │
│   27    │ 1675937280000 │ 1263600 │ 688200  │   200    │ 25733191000  │ 12492880000 │      2930000       │ 1952000  │ 38229001000  │ '2023-02-09T10:08:00.000Z' │ 1283653103000 │ 77137600  │ -575400  │ -13240311000 │  8221200  │ 164415115000  │
│   28    │ 1675937400000 │ 766200  │ 636100  │    0     │ 11385010000  │ 14295102000 │         0          │ 1402300  │ 25680112000  │ '2023-02-09T10:10:00.000Z' │ 1309333215000 │ 78539900  │ -130100  │  2910092000  │  8091100  │ 167325207000  │
│   29    │ 1675937520000 │ 1558500 │ 815800  │   6700   │ 32458169000  │ 16492077000 │     174713000      │ 2381000  │ 49124959000  │ '2023-02-09T10:12:00.000Z' │ 1358458174000 │ 80920900  │ -742700  │ -15966092000 │  7348400  │ 151359115000  │
│   30    │ 1675937640000 │ 1355300 │ 635800  │   2700   │ 25542742000  │ 12240273000 │      18561000      │ 1993800  │ 37801576000  │ '2023-02-09T10:14:00.000Z' │ 1396259750000 │ 82914700  │ -719500  │ -13302469000 │  6628900  │ 138056646000  │
│   31    │ 1675937760000 │ 570200  │ 657400  │   1000   │  9584262000  │ 13577877000 │      25200000      │ 1228600  │ 23187339000  │ '2023-02-09T10:16:00.000Z' │ 1419447089000 │ 84143300  │  87200   │  3993615000  │  6716100  │ 142050261000  │
│   32    │ 1675937880000 │ 966500  │ 935000  │   1700   │ 17166435000  │ 12932276000 │      25105000      │ 1903200  │ 30123816000  │ '2023-02-09T10:18:00.000Z' │ 1449570905000 │ 86046500  │  -31500  │ -4234159000  │  6684600  │ 137816102000  │
│   33    │ 1675938000000 │ 727200  │ 802900  │   1000   │ 12213242000  │ 12394217000 │      34957000      │ 1531100  │ 24642416000  │ '2023-02-09T10:20:00.000Z' │ 1474213321000 │ 87577600  │  75700   │  180975000   │  6760300  │ 137997077000  │
│   34    │ 1675938120000 │ 490900  │ 912600  │   6500   │  7781269000  │ 14996444000 │      92709000      │ 1410000  │ 22870422000  │ '2023-02-09T10:22:00.000Z' │ 1497083743000 │ 88987600  │  421700  │  7215175000  │  7182000  │ 145212252000  │
│   35    │ 1675938240000 │ 555600  │ 834400  │   5200   │  8915929000  │ 12036425000 │      52310000      │ 1395200  │ 21004664000  │ '2023-02-09T10:24:00.000Z' │ 1518088407000 │ 90382800  │  278800  │  3120496000  │  7460800  │ 148332748000  │
│   36    │ 1675938360000 │ 847300  │ 651300  │   1600   │ 16261266000  │ 12929611000 │      49035000      │ 1500200  │ 29239912000  │ '2023-02-09T10:26:00.000Z' │ 1547328319000 │ 91883000  │ -196000  │ -3331655000  │  7264800  │ 145001093000  │
│   37    │ 1675938480000 │ 581000  │ 824400  │   100    │ 10393923000  │ 16200464000 │      4415000       │ 1405500  │ 26598802000  │ '2023-02-09T10:28:00.000Z' │ 1573927121000 │ 93288500  │  243400  │  5806541000  │  7508200  │ 150807634000  │
│   38    │ 1675938600000 │ 832500  │ 1161400 │  13600   │ 14444870000  │ 19379490000 │     431685000      │ 2007500  │ 34256045000  │ '2023-02-09T10:30:00.000Z' │ 1608183166000 │ 95296000  │  328900  │  4934620000  │  7837100  │ 155742254000  │
│   39    │ 1675938720000 │ 820200  │ 1851500 │  11300   │ 12003569000  │ 37266851000 │      44922000      │ 2683000  │ 49315342000  │ '2023-02-09T10:32:00.000Z' │ 1657498508000 │ 97979000  │ 1031300  │ 25263282000  │  8868400  │ 181005536000  │
│   40    │ 1675938840000 │ 575500  │ 2693100 │   7100   │ 10890170000  │ 50527787000 │     303589000      │ 3275700  │ 61721546000  │ '2023-02-09T10:34:00.000Z' │ 1719220054000 │ 101254700 │ 2117600  │ 39637617000  │ 10986000  │ 220643153000  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   41    │ 1675938960000 │ 512700  │ 2801600 │    0     │  8940003000  │ 51112106000 │         0          │ 3314300  │ 60052109000  │ '2023-02-09T10:36:00.000Z' │ 1779272163000 │ 104569000 │ 2288900  │ 42172103000  │ 13274900  │ 262815256000  │
│   42    │ 1675939080000 │ 641800  │ 2112500 │   5600   │ 11782443000  │ 39471697000 │      81758000      │ 2759900  │ 51335898000  │ '2023-02-09T10:38:00.000Z' │ 1830608061000 │ 107328900 │ 1470700  │ 27689254000  │ 14745600  │ 290504510000  │
│   43    │ 1675939200000 │ 1118300 │ 1479400 │  17000   │ 21033999000  │ 33302451000 │     227110000      │ 2614700  │ 54563560000  │ '2023-02-09T10:40:00.000Z' │ 1885171621000 │ 109943600 │  361100  │ 12268452000  │ 15106700  │ 302772962000  │
│   44    │ 1675939320000 │ 1888400 │ 1606800 │   9500   │ 44434408000  │ 31299676000 │     433961000      │ 3504700  │ 76168045000  │ '2023-02-09T10:42:00.000Z' │ 1961339666000 │ 113448300 │ -281600  │ -13134732000 │ 14825100  │ 289638230000  │
│   45    │ 1675939440000 │ 1298100 │ 2098400 │  61900   │ 23575948000  │ 49032818000 │     1600220000     │ 3458400  │ 74208986000  │ '2023-02-09T10:44:00.000Z' │ 2035548652000 │ 116906700 │  800300  │ 25456870000  │ 15625400  │ 315095100000  │
│   46    │ 1675939560000 │ 1825100 │ 3846800 │   200    │ 40699804000  │ 86764998000 │      6233000       │ 5672100  │ 127471035000 │ '2023-02-09T10:46:00.000Z' │ 2163019687000 │ 122578800 │ 2021700  │ 46065194000  │ 17647100  │ 361160294000  │
│   47    │ 1675939680000 │ 1537600 │ 1211900 │   100    │ 28739707000  │ 18479558000 │ 1764999.9999999998 │ 2749600  │ 47221030000  │ '2023-02-09T10:48:00.000Z' │ 2210240717000 │ 125328400 │ -325700  │ -10260149000 │ 17321400  │ 350900145000  │
│   48    │ 1675939800000 │ 2999900 │ 975800  │  10200   │ 68531658000  │ 18329180000 │     481990000      │ 3985900  │ 87342828000  │ '2023-02-09T10:50:00.000Z' │ 2297583545000 │ 129314300 │ -2024100 │ -50202478000 │ 15297300  │ 300697667000  │
│   49    │ 1675939920000 │ 1823200 │ 1051300 │  13800   │ 34847538000  │ 23690366000 │     232144000      │ 2888300  │ 58770048000  │ '2023-02-09T10:52:00.000Z' │ 2356353593000 │ 132202600 │ -771900  │ -11157172000 │ 14525400  │ 289540495000  │
│   50    │ 1675940040000 │ 1322400 │ 1316300 │   9300   │ 22185868000  │ 26888270000 │     110925000      │ 2648000  │ 49185063000  │ '2023-02-09T10:54:00.000Z' │ 2405538656000 │ 134850600 │  -6100   │  4702402000  │ 14519300  │ 294242897000  │
│   51    │ 1675940160000 │ 809100  │ 1863500 │  23400   │ 15531745000  │ 34321000000 │     551930000      │ 2696000  │ 50404675000  │ '2023-02-09T10:56:00.000Z' │ 2455943331000 │ 137546600 │ 1054400  │ 18789255000  │ 15573700  │ 313032152000  │
│   52    │ 1675940280000 │ 1317600 │ 1923700 │  11900   │ 26669776000  │ 32964172000 │     104162000      │ 3253200  │ 59738110000  │ '2023-02-09T10:58:00.000Z' │ 2515681441000 │ 140799800 │  606100  │  6294396000  │ 16179800  │ 319326548000  │
│   53    │ 1675940400000 │ 847700  │ 1413500 │  15500   │ 15917522000  │ 30420828000 │     370740000      │ 2276700  │ 46709090000  │ '2023-02-09T11:00:00.000Z' │ 2562390531000 │ 143076500 │  565800  │ 14503306000  │ 16745600  │ 333829854000  │
│   54    │ 1675940520000 │ 769500  │ 1193300 │   1000   │ 14655630000  │ 21658121000 │      15700000      │ 1963800  │ 36329451000  │ '2023-02-09T11:02:00.000Z' │ 2598719982000 │ 145040300 │  423800  │  7002491000  │ 17169400  │ 340832345000  │
│   55    │ 1675940640000 │ 839100  │ 835200  │   4300   │ 16050347000  │ 15242455000 │     114840000      │ 1678600  │ 31407642000  │ '2023-02-09T11:04:00.000Z' │ 2630127624000 │ 146718900 │  -3900   │  -807892000  │ 17165500  │ 340024453000  │
│   56    │ 1675940760000 │ 915800  │ 984400  │   2400   │ 18977459000  │ 16505490000 │     165910000      │ 1902600  │ 35648859000  │ '2023-02-09T11:06:00.000Z' │ 2665776483000 │ 148621500 │  68600   │ -2471969000  │ 17234100  │ 337552484000  │
│   57    │ 1675940880000 │ 1135800 │ 770300  │   500    │ 20518048000  │ 14756104000 │      14435000      │ 1906600  │ 35288587000  │ '2023-02-09T11:08:00.000Z' │ 2701065070000 │ 150528100 │ -365500  │ -5761944000  │ 16868600  │ 331790540000  │
│   58    │ 1675941000000 │ 1073100 │ 627400  │    0     │ 18714704000  │ 11193244000 │         0          │ 1700500  │ 29907948000  │ '2023-02-09T11:10:00.000Z' │ 2730973018000 │ 152228600 │ -445700  │ -7521460000  │ 16422900  │ 324269080000  │
│   59    │ 1675941120000 │ 1364600 │ 528800  │   600    │ 24471979000  │ 10091928000 │      2805000       │ 1894000  │ 34566712000  │ '2023-02-09T11:12:00.000Z' │ 2765539730000 │ 154122600 │ -835800  │ -14380051000 │ 15587100  │ 309889029000  │
│   60    │ 1675941240000 │ 1526400 │ 366100  │   200    │ 28382075000  │ 7860731000  │      6570000       │ 1892700  │ 36249376000  │ '2023-02-09T11:14:00.000Z' │ 2801789106000 │ 156015300 │ -1160300 │ -20521344000 │ 14426800  │ 289367685000  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   61    │ 1675941360000 │ 1332000 │ 675400  │    0     │ 24622244000  │ 13681884000 │         0          │ 2007400  │ 38304128000  │ '2023-02-09T11:16:00.000Z' │ 2840093234000 │ 158022700 │ -656600  │ -10940360000 │ 13770200  │ 278427325000  │
│   62    │ 1675941480000 │ 2659600 │ 486900  │   4300   │ 43767671000  │ 9084990000  │      93995000      │ 3150800  │ 52946656000  │ '2023-02-09T11:18:00.000Z' │ 2893039890000 │ 161173500 │ -2172700 │ -34682681000 │ 11597500  │ 243744644000  │
│   63    │ 1675941600000 │ 1750700 │ 693200  │  13300   │ 31172342000  │ 12293789000 │     164857000      │ 2457200  │ 43630988000  │ '2023-02-09T11:20:00.000Z' │ 2936670878000 │ 163630700 │ -1057500 │ -18878553000 │ 10540000  │ 224866091000  │
│   64    │ 1675941720000 │ 2244500 │ 447100  │   4500   │ 46730082000  │ 11011747000 │      43853000      │ 2696100  │ 57785682000  │ '2023-02-09T11:22:00.000Z' │ 2994456560000 │ 166326800 │ -1797400 │ -35718335000 │  8742600  │ 189147756000  │
│   65    │ 1675941840000 │ 1821800 │ 632400  │  13200   │ 29640877000  │ 13544257000 │     217706000      │ 2467400  │ 43402840000  │ '2023-02-09T11:24:00.000Z' │ 3037859400000 │ 168794200 │ -1189400 │ -16096620000 │  7553200  │ 173051136000  │
│   66    │ 1675941960000 │ 1136600 │ 529600  │   200    │ 21211792000  │ 14070174000 │      2620000       │ 1666400  │ 35284586000  │ '2023-02-09T11:26:00.000Z' │ 3073143986000 │ 170460600 │ -607000  │ -7141618000  │  6946200  │ 165909518000  │
│   67    │ 1675942080000 │ 1064200 │ 719000  │   9100   │ 19209705000  │ 15646703000 │     290180000      │ 1792300  │ 35146588000  │ '2023-02-09T11:28:00.000Z' │ 3108290574000 │ 172252900 │ -345200  │ -3563002000  │  6601000  │ 162346516000  │
│   68    │ 1675942200000 │  23600  │    0    │    0     │  121763000   │      0      │         0          │  23600   │  121763000   │ '2023-02-09T11:30:00.000Z' │ 3108412337000 │ 172276500 │  -23600  │  -121763000  │  6577400  │ 162224753000  │
│   69    │ 1675947600000 │ 4227700 │ 2276400 │  123400  │ 73594900000  │ 40820148000 │     1775408000     │ 6627500  │ 116190456000 │ '2023-02-09T13:00:00.000Z' │ 3224602793000 │ 178904000 │ -1951300 │ -32774752000 │  4626100  │ 129450001000  │
│   70    │ 1675947720000 │ 1534200 │ 1424800 │   1400   │ 27108157000  │ 32622881000 │      27510000      │ 2960400  │ 59758548000  │ '2023-02-09T13:02:00.000Z' │ 3284361341000 │ 181864400 │ -109400  │  5514724000  │  4516700  │ 134964725000  │
│   71    │ 1675947840000 │ 1440500 │ 1351800 │   200    │ 24225613000  │ 24832051000 │      2890000       │ 2792500  │ 49060554000  │ '2023-02-09T13:04:00.000Z' │ 3333421895000 │ 184656900 │  -88700  │  606438000   │  4428000  │ 135571163000  │
│   72    │ 1675947960000 │ 1228600 │ 1078900 │  25700   │ 21062463000  │ 17881084000 │     253293000      │ 2333200  │ 39196840000  │ '2023-02-09T13:06:00.000Z' │ 3372618735000 │ 186990100 │ -149700  │ -3181379000  │  4278300  │ 132389784000  │
│   73    │ 1675948080000 │ 1175800 │ 1508400 │   5100   │ 22193104000  │ 25026945000 │     114415000      │ 2689300  │ 47334464000  │ '2023-02-09T13:08:00.000Z' │ 3419953199000 │ 189679400 │  332600  │  2833841000  │  4610900  │ 135223625000  │
│   74    │ 1675948200000 │ 1467300 │ 923300  │   1200   │ 26451896000  │ 18009613000 │      28978000      │ 2391800  │ 44490487000  │ '2023-02-09T13:10:00.000Z' │ 3464443686000 │ 192071200 │ -544000  │ -8442283000  │  4066900  │ 126781342000  │
│   75    │ 1675948320000 │ 1316600 │ 885400  │  32800   │ 24291010000  │ 18327588000 │     482452000      │ 2234800  │ 43101050000  │ '2023-02-09T13:12:00.000Z' │ 3507544736000 │ 194306000 │ -431200  │ -5963422000  │  3635700  │ 120817920000  │
│   76    │ 1675948440000 │ 1186400 │ 1620000 │   3000   │ 25134674000  │ 37333138000 │      48807000      │ 2809400  │ 62516619000  │ '2023-02-09T13:14:00.000Z' │ 3570061355000 │ 197115400 │  433600  │ 12198464000  │  4069300  │ 133016384000  │
│   77    │ 1675948560000 │ 808300  │ 3539500 │  12500   │ 17752458000  │ 73776890000 │     448222000      │ 4360300  │ 91977570000  │ '2023-02-09T13:16:00.000Z' │ 3662038925000 │ 201475700 │ 2731200  │ 56024432000  │  6800500  │ 189040816000  │
│   78    │ 1675948680000 │ 805900  │ 2183900 │   1100   │ 17680701000  │ 31054787000 │      13715000      │ 2990900  │ 48749203000  │ '2023-02-09T13:18:00.000Z' │ 3710788128000 │ 204466600 │ 1378000  │ 13374086000  │  8178500  │ 202414902000  │
│   79    │ 1675948800000 │ 1106500 │ 1744700 │   4900   │ 19559245000  │ 36919685000 │     158525000      │ 2856100  │ 56637455000  │ '2023-02-09T13:20:00.000Z' │ 3767425583000 │ 207322700 │  638200  │ 17360440000  │  8816700  │ 219775342000  │
│   80    │ 1675948920000 │ 1298600 │ 2936200 │  41900   │ 23377089000  │ 54934080000 │     947345000      │ 4276700  │ 79258514000  │ '2023-02-09T13:22:00.000Z' │ 3846684097000 │ 211599400 │ 1637600  │ 31556991000  │ 10454300  │ 251332333000  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   81    │ 1675949040000 │ 1222300 │ 2092600 │   3400   │ 24629891000  │ 37445537000 │      89860000      │ 3318300  │ 62165288000  │ '2023-02-09T13:24:00.000Z' │ 3908849385000 │ 214917700 │  870300  │ 12815646000  │ 11324600  │ 264147979000  │
│   82    │ 1675949160000 │ 1914100 │ 1631900 │   800    │ 40198092000  │ 30282008000 │      74480000      │ 3546800  │ 70554580000  │ '2023-02-09T13:26:00.000Z' │ 3979403965000 │ 218464500 │ -282200  │ -9916084000  │ 11042400  │ 254231895000  │
│   83    │ 1675949280000 │ 2740500 │ 1436800 │   2000   │ 50768497000  │ 24976356000 │      20667000      │ 4179300  │ 75765520000  │ '2023-02-09T13:28:00.000Z' │ 4055169485000 │ 222643800 │ -1303700 │ -25792141000 │  9738700  │ 228439754000  │
│   84    │ 1675949400000 │ 2082400 │ 1085000 │   600    │ 42168773000  │ 17659773000 │      9069000       │ 3168000  │ 59837615000  │ '2023-02-09T13:30:00.000Z' │ 4115007100000 │ 225811800 │ -997400  │ -24509000000 │  8741300  │ 203930754000  │
│   85    │ 1675949520000 │ 2734300 │ 845800  │   600    │ 52290709000  │ 11277276000 │      12174000      │ 3580700  │ 63580159000  │ '2023-02-09T13:32:00.000Z' │ 4178587259000 │ 229392500 │ -1888500 │ -41013433000 │  6852800  │ 162917321000  │
│   86    │ 1675949640000 │ 3824300 │ 1049300 │   6200   │ 70408662000  │ 19518608000 │      94963000      │ 4879800  │ 90022233000  │ '2023-02-09T13:34:00.000Z' │ 4268609492000 │ 234272300 │ -2775000 │ -50890054000 │  4077800  │ 112027267000  │
│   87    │ 1675949760000 │ 3701600 │ 1227100 │  18500   │ 69943454000  │ 21801314000 │     151112000      │ 4947200  │ 91895880000  │ '2023-02-09T13:36:00.000Z' │ 4360505372000 │ 239219500 │ -2474500 │ -48142140000 │  1603300  │  63885127000  │
│   88    │ 1675949880000 │ 1665500 │ 2135800 │   5000   │ 35681515000  │ 45963172000 │     175765000      │ 3806300  │ 81820452000  │ '2023-02-09T13:38:00.000Z' │ 4442325824000 │ 243025800 │  470300  │ 10281657000  │  2073600  │  74166784000  │
│   89    │ 1675950000000 │ 1126500 │ 1930600 │   6200   │ 18518260000  │ 33392923000 │      89060000      │ 3063300  │ 52000243000  │ '2023-02-09T13:40:00.000Z' │ 4494326067000 │ 246089100 │  804100  │ 14874663000  │  2877700  │  89041447000  │
│   90    │ 1675950120000 │ 828200  │ 1611700 │  14000   │ 16426817000  │ 27754284000 │      91593000      │ 2453900  │ 44272694000  │ '2023-02-09T13:42:00.000Z' │ 4538598761000 │ 248543000 │  783500  │ 11327467000  │  3661200  │ 100368914000  │
