"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
7348400,93335996200,1219452818500,815800,-742700,-12656405000,"2023-02-09T10:12:00.000Z",1675937520000,1558500,2381000,80920900,6700,45413074600,16290978300,28947383300,174713000
6628900,82452405900,1254517833800,635800,-719500,-10883590300,"2023-02-09T10:14:00.000Z",1675937640000,1355300,1993800,82914700,2700,35065015300,12081432000,22965022300,18561000
6716100,86604362400,1276354624700,657400,87200,4151956500,"2023-02-09T10:16:00.000Z",1675937760000,570200,1228600,84143300,1000,21836790900,12981773700,8829817200,25200000
6684600,84766205000,1302593729300,935000,-31500,-1838157400,"2023-02-09T10:18:00.000Z",1675937880000,966500,1903200,86046500,1700,26239104600,12187921100,14026078500,25105000
6760300,85677948500,1326051031600,802900,75700,911743500,"2023-02-09T10:20:00.000Z",1675938000000,727200,1531100,87577600,1000,23457302300,12167044400,11255300900,34957000
7182000,93528987000,1347116959900,912600,421700,7851038500,"2023-02-09T10:22:00.000Z",1675938120000,490900,1410000,88987600,6500,21065928300,14412128900,6561090400,92709000
7460800,96532699900,1367240805600,834400,278800,3003712900,"2023-02-09T10:24:00.000Z",1675938240000,555600,1395200,90382800,5200,20123845700,11537624300,8533911400,52310000
7264800,93108237800,1392394008400,651300,-196000,-3424462100,"2023-02-09T10:26:00.000Z",1675938360000,847300,1500200,91883000,1600,25153202800,10860082600,14284544700,8575500
7508200,97608686200,1416031974200,824400,243400,4500448400,"2023-02-09T10:28:00.000Z",1675938480000,581000,1405500,93288500,100,23637965800,14066999600,9566551200,4415000
7837100,103625223200,1442905609000,1161400,328900,6016537000,"2023-02-09T10:30:00.000Z",1675938600000,832500,2007500,95296000,13600,26873634800,16229243400,10212706400,431685000
8868400,127976018600,1487322054800,1851500,1031300,24350795400,"2023-02-09T10:32:00.000Z",1675938720000,820200,2683000,97979000,11300,44416445800,34361159600,10010364200,44922000
10986000,166629221000,1546543703200,2693100,2117600,38653202400,"2023-02-09T10:34:00.000Z",1675938840000,575500,3275700,101254700,7100,59221648400,48785630900,10132428500,303589000
13274900,207360366400,1604089521000,2801600,2288900,40731145400,"2023-02-09T10:36:00.000Z",1675938960000,512700,3314300,104569000,0,57545817800,49138481600,8407336200,0
14745600,232854617600,1651716931200,2112500,1470700,25494251200,"2023-02-09T10:38:00.000Z",1675939080000,641800,2759900,107328900,5600,47627410200,36519951700,11025700500,81758000
15106700,245061631100,1705081391500,1479400,361100,12207013500,"2023-02-09T10:40:00.000Z",1675939200000,1118300,2614700,109943600,17000,53364460300,32672181900,20465168400,227110000
14825100,235119503300,1775325566300,1606800,-281600,-9942127800,"2023-02-09T10:42:00.000Z",1675939320000,1888400,3504700,113448300,9500,70244174800,30113063800,40055191600,75919400
15625400,260103047100,1847478410500,2098400,800300,24983543800,"2023-02-09T10:44:00.000Z",1675939440000,1298100,3458400,116906700,61900,72152844200,47908343600,22924799800,1319700800
17647100,307598409500,1971491307100,3846800,2021700,47495362400,"2023-02-09T10:46:00.000Z",1675939560000,1825100,5672100,122578800,200,124012896600,85751013000,38255650600,6233000
17321400,297089709300,2015735916500,1211900,-325700,-10508700200,"2023-02-09T10:48:00.000Z",1675939680000,1537600,2749600,125328400,100,44244609400,16867072100,27375772300,1764999.9999999998
15297300,264360540500,2077582066700,975800,-2024100,-32729168800,"2023-02-09T10:50:00.000Z",1675939800000,2999900,3985900,129314300,10200,61846150200,14527585400,47256754200,61810600
14525400,251688185200,2125008170000,1051300,-771900,-12672355300,"2023-02-09T10:52:00.000Z",1675939920000,1823200,2888300,132202600,13800,47426103300,17260802000,29933157300,232144000
14519300,256576900700,2162764772900,1316300,-6100,4888715500,"2023-02-09T10:54:00.000Z",1675940040000,1322400,2648000,134850600,9300,37756602900,21267196700,16378481200,110925000
15573700,268992535700,2204920305300,1863500,1054400,12415635000,"2023-02-09T10:56:00.000Z",1675940160000,809100,2696000,137546600,23400,42155532400,27009618700,14593983700,551930000
16179800,279537576800,2258727252400,1923700,606100,10545041100,"2023-02-09T10:58:00.000Z",1675940280000,1317600,3253200,140799800,11900,53806947100,32123913100,21578872000,104162000
16745600,293832491400,2302380401400,1413500,565800,14294914600,"2023-02-09T11:00:00.000Z",1675940400000,847700,2276700,143076500,15500,43653149000,28788661800,14493747200,370740000
17169400,301617399200,2336401762800,1193300,423800,7784907800,"2023-02-09T11:02:00.000Z",1675940520000,769500,1963800,145040300,1000,34021361400,20895284600,13110376800,15700000
17165500,300908408200,2365453163400,835200,-3900,-708991000,"2023-02-09T11:04:00.000Z",1675940640000,839100,1678600,146718900,4300,29051400600,14113784800,14822775800,114840000
17234100,298832642600,2398884642000,984400,68600,-2075765600,"2023-02-09T11:06:00.000Z",1675940760000,915800,1902600,148621500,2400,33431478600,15594901500,17670667100,165910000
16868600,292063406900,2424731580100,770300,-365500,-6769235700,"2023-02-09T11:08:00.000Z",1675940880000,1135800,1906600,150528100,500,25846938100,9536628700,16305864400,4445000
16422900,285464823100,2449205167900,627400,-445700,-6598583800,"2023-02-09T11:10:00.000Z",1675941000000,1073100,1700500,152228600,0,24473587800,8937502000,15536085800,0
15587100,271991964000,2481560793200,528800,-835800,-13472859100,"2023-02-09T11:12:00.000Z",1675941120000,1364600,1894000,154122600,600,32355625300,9439980600,22912839700,2805000
14426800,252080409600,2516369211600,366100,-1160300,-19911554400,"2023-02-09T11:14:00.000Z",1675941240000,1526400,1892700,156015300,200,34808418400,7445147000,27356701400,6570000
13770200,243326860600,2551492323800,675400,-656600,-8753549000,"2023-02-09T11:16:00.000Z",1675941360000,1332000,2007400,158022700,0,35123112200,13184781600,21938330600,0
11597500,216092923400,2594068760400,486900,-2172700,-27233937200,"2023-02-09T11:18:00.000Z",1675941480000,2659600,3150800,161173500,4300,42576436600,7624252200,34858189400,93995000
10540000,198823459700,2633957194700,693200,-1057500,-17269463700,"2023-02-09T11:20:00.000Z",1675941600000,1750700,2457200,163630700,13300,39888434300,11227056800,28496520500,164857000
8742600,164713714500,2688619403300,447100,-1797400,-34109745200,"2023-02-09T11:22:00.000Z",1675941720000,2244500,2696100,166326800,4500,54662208600,10254305200,44364050400,43853000
7553200,150249060900,2729441426700,632400,-1189400,-14464653600,"2023-02-09T11:24:00.000Z",1675941840000,1821800,2467400,168794200,13200,40822023400,13069831900,27534485500,217706000
6946200,145087560800,2760704338400,529600,-607000,-5161500100,"2023-02-09T11:26:00.000Z",1675941960000,1136600,1666400,170460600,200,31262911700,13049395800,18210895900,2620000
6601000,141579304000,2793568011600,719000,-345200,-3508256800,"2023-02-09T11:28:00.000Z",1675942080000,1064200,1792300,172252900,9100,32863673200,14532618200,18040875000,290180000
6577400,141460338200,2793686977400,0,-23600,-118965800,"2023-02-09T11:30:00.000Z",1675942200000,23600,23600,172276500,0,118965800,0,118965800,0
4626100,106510363600,2899843177700,2276400,-1951300,-34949974600,"2023-02-09T13:00:00.000Z",1675947600000,4227700,6627500,178904000,123400,106156200300,34797976200,69747950800,1610273300
4516700,111931681100,2955432599000,1424800,-109400,5421317500,"2023-02-09T13:02:00.000Z",1675947720000,1534200,2960400,181864400,1400,55589421300,30491614400,25070296900,27510000
4428000,112597259900,3003104942600,1351800,-88700,665578800,"2023-02-09T13:04:00.000Z",1675947840000,1440500,2792500,184656900,200,47672343600,24167516200,23501937400,2890000
4278300,109735061400,3041094491100,1078900,-149700,-2862198500,"2023-02-09T13:06:00.000Z",1675947960000,1228600,2333200,186990100,25700,37989548500,17437028500,20299227000,253293000
4610900,112456115300,3086902383200,1508400,332600,2721053900,"2023-02-09T13:08:00.000Z",1675948080000,1175800,2689300,189679400,5100,45807892100,24207265500,21486211600,114415000
4066900,105736208200,3128455310700,923300,-544000,-6719907100,"2023-02-09T13:10:00.000Z",1675948200000,1467300,2391800,192071200,1200,41552927500,17402021200,24121928300,28978000
3635700,102385470900,3165565857200,885400,-431200,-3350737300,"2023-02-09T13:12:00.000Z",1675948320000,1316600,2234800,194306000,32800,37110546500,16638678600,19989415900,482452000
4069300,113560059800,3223239024500,1620000,433600,11174588900,"2023-02-09T13:14:00.000Z",1675948440000,1186400,2809400,197115400,3000,57673167300,34399474600,23224885700,48807000
6800500,160613172100,3304095626600,3539500,2731200,47053112300,"2023-02-09T13:16:00.000Z",1675948560000,808300,4360300,201475700,12500,80856602100,63730746200,16677633900,448222000
8178500,173681863800,3350764012500,2183900,1378000,13068691700,"2023-02-09T13:18:00.000Z",1675948680000,805900,2990900,204466600,1100,46668385900,29861681300,16792989600,13715000
8816700,190863283000,3404856015500,1744700,638200,17181419200,"2023-02-09T13:20:00.000Z",1675948800000,1106500,2856100,207322700,4900,54092003000,35557448600,18376029400,158525000
10454300,221800993900,3482816329000,2936200,1637600,30937710900,"2023-02-09T13:22:00.000Z",1675948920000,1298600,4276700,211599400,41900,77960313500,53975339700,23037628800,947345000
11324600,234617139400,3543564935100,2092600,870300,12816145500,"2023-02-09T13:24:00.000Z",1675949040000,1222300,3318300,214917700,3400,60748606100,36737445800,23921300300,89860000
11042400,223516441200,3608879360500,1631900,-282200,-11100698200,"2023-02-09T13:26:00.000Z",1675949160000,1914100,3546800,218464500,800,65314425400,27069623600,38170321800,74480000
9738700,207026488700,3672531905600,1436800,-1303700,-16489952500,"2023-02-09T13:28:00.000Z",1675949280000,2740500,4179300,222643800,2000,63652545100,23570962800,40060915300,20667000
8741300,182779526400,3726397398700,1085000,-997400,-24246962300,"2023-02-09T13:30:00.000Z",1675949400000,2082400,3168000,225811800,600,53865493100,14804730900,39051693200,9069000
6852800,143090068100,3787952884400,845800,-1888500,-39689458300,"2023-02-09T13:32:00.000Z",1675949520000,2734300,3580700,229392500,600,61555485700,10926926700,50616385000,12174000
4077800,91958755600,3876817176500,1049300,-2775000,-51131312500,"2023-02-09T13:34:00.000Z",1675949640000,3824300,4879800,234272300,6200,88864292100,18819008300,69950320800,94963000
1603300,44132599300,3967946523800,1227100,-2474500,-47826156300,"2023-02-09T13:36:00.000Z",1675949760000,3701600,4947200,239219500,18500,91129347300,21576039500,69402195800,151112000
2073600,52878293800,4044566681300,2135800,470300,8745694500,"2023-02-09T13:38:00.000Z",1675949880000,1665500,3806300,243025800,5000,76620157500,42595043500,33849349000,175765000
2877700,64168045300,4090942254600,1930600,804100,11289751500,"2023-02-09T13:40:00.000Z",1675950000000,1126500,3063300,246089100,6200,46375573300,28789231300,17499479800,86862200
3661200,73327582400,4131900965900,1611700,783500,9159537100,"2023-02-09T13:42:00.000Z",1675950120000,828200,2453900,248543000,14000,40958711300,25013327700,15853790600,91593000
3785300,66211130000,4169287735100,1136700,124100,-7116452400,"2023-02-09T13:44:00.000Z",1675950240000,1012600,2149400,250692400,100,37386769200,15133778400,22250230800,2760000
3438000,57923667300,4217681624300,1299000,-347300,-8287462700,"2023-02-09T13:46:00.000Z",1675950360000,1646300,2950700,253643100,5400,48393889200,19993271500,28280734200,119883500
5853200,109171717900,4304159210700,3444300,2415200,51248050600,"2023-02-09T13:48:00.000Z",1675950480000,1029100,4488700,258131800,15300,86477586400,68744463500,17496412900,236710000
8338800,152171178200,4384038656200,3460600,2485600,42999460300,"2023-02-09T13:50:00.000Z",1675950600000,975000,4441300,262573100,5700,79879445500,61399980400,18400520100,78945000
9543300,175051308100,4444892214100,2513900,1204500,22880129900,"2023-02-09T13:52:00.000Z",1675950720000,1309400,3840100,266413200,16800,60853557900,41788147900,18908018000,157392000
12993800,237516035400,4555199616400,4777700,3450500,62464727300,"2023-02-09T13:54:00.000Z",1675950840000,1327200,6113600,272526800,8700,110307402300,86135380300,23670653000,501369000
15842500,277567807900,4644863596900,4324200,2848700,40051772500,"2023-02-09T13:56:00.000Z",1675950960000,1475500,5801300,278328100,1600,89663980500,64839696500,24787924000,36360000
15049700,268324686300,4719392937100,1841300,-792800,-9243121600,"2023-02-09T13:58:00.000Z",1675951080000,2634100,4487700,282815800,12300,74529340200,32537714300,41780835900,210790000
15474800,270373612400,4791450513600,2352600,425100,2048926100,"2023-02-09T14:00:00.000Z",1675951200000,1927500,4287000,287102800,6900,72057576500,37011826300,34962900200,82850000
14908800,262469604300,4840848374500,1041500,-566000,-7904008100,"2023-02-09T14:02:00.000Z",1675951320000,1607500,2653500,289756300,4500,49397860900,20700221400,28604229500,93410000
15186300,261536580900,4901682257300,1714700,277500,-933023400,"2023-02-09T14:04:00.000Z",1675951440000,1437200,3154700,292911000,2800,60833882800,29847069700,30780093100,206720000
14529600,248864595500,4954512527100,1207000,-656700,-12671985400,"2023-02-09T14:06:00.000Z",1675951560000,1863700,3078400,295989400,7700,52830269800,19970186700,32642172100,217911000
15339100,261841030100,4998806322300,1787000,809500,12976434600,"2023-02-09T14:08:00.000Z",1675951680000,977500,2793600,298783000,29100,44293795200,28337642900,15361208300,594944000
15901200,276233892500,5045491120700,1549600,562100,14392862400,"2023-02-09T14:10:00.000Z",1675951800000,987500,2545300,301328300,8200,46684798400,30458820400,16065958000,160020000
15915700,269127756300,5091023448500,1324000,14500,-7106136200,"2023-02-09T14:12:00.000Z",1675951920000,1309500,2646400,303974700,12900,45532327800,19120133300,26226269500,185925000
14981600,251057514000,5147130823400,1148700,-934100,-18070242300,"2023-02-09T14:14:00.000Z",1675952040000,2082800,3247000,307221700,15500,56107374900,18686809900,36757052200,663512800
15131800,256410063500,5209261996100,1695000,150200,5352549500,"2023-02-09T14:16:00.000Z",1675952160000,1544800,3240600,310462300,800,62131172700,33734571100,28382021600,14580000
16813800,296707375700,5276491872900,2453100,1682000,40297312200,"2023-02-09T14:18:00.000Z",1675952280000,771100,3237400,313699700,13200,67229876800,53664671000,13367358800,197847000
20042200,357694697600,5366123777200,4095700,3228400,60987321900,"2023-02-09T14:20:00.000Z",1675952400000,867300,4968600,318668300,5600,89631904300,75264369900,14277048000,90486400
20414900,357496295100,5445284989100,2570400,372700,-198402500,"2023-02-09T14:22:00.000Z",1675952520000,2197700,4803100,323471400,35000,79161211900,39082476700,39280879200,797856000
19788200,341909252500,5511980269300,1366900,-626700,-15587042600,"2023-02-09T14:24:00.000Z",1675952640000,1993600,3374700,326846100,14200,66695280200,25523994800,41111037400,60248000
15461900,250420902500,5640355765700,1052100,-4326300,-91488350000,"2023-02-09T14:26:00.000Z",1675952760000,5378400,6462100,333308200,31600,128375496400,18078934300,109567284300,729277800
11183800,179696277400,5759968561600,1566300,-4278100,-70724625100,"2023-02-09T14:28:00.000Z",1675952880000,5844400,7448100,340756300,37400,119612795900,24160595900,94885221000,566979000
11184600,179653647400,5760062331600,1800,800,-42630000,"2023-02-09T14:30:00.000Z",1675953000000,1000,2800,340759100,0,93770000,25570000,68200000,0
11073500,175610114500,6175358777000,439100,-111100,-4043532900,"2023-02-09T14:44:00.000Z",1675953840000,550200,22262900,363022000,21273600,415296445400,6306194400,10349727300,398640523700
