"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1723.1,19000,159600000,159600000,1246.2,946.2,Infinity,19000,19000,159600000,8.4,"2022-12-30T09:30:00.000Z",1672392600000,8.4,8.4,8.4,100,0,0,11,,,0,,19000,19000,,159600000,159600000,,
1723.1,19100,160400000,160400000,1246.2,946.2,Infinity,100,100,800000,8,"2022-12-30T13:20:00.000Z",1672406400000,8,8,8,100,0,0,0.1,,,0,,100,19100,,800000,800000,,
1723.1,17600,148840000,171960000,1246.2,946.2,0,,-1500,-11560000,7.7,"2022-12-30T13:30:00.000Z",1672407000000,7.8,7.7,7.8,0,100,0,,1.2,,Infinity,1500,1500,20600,,11560000,,11560000,
1723.1,17200,145760000,175040000,1246.2,946.2,0,,-400,-3080000,7.7,"2022-12-30T13:45:00.000Z",1672407900000,7.7,7.7,7.7,0,100,0,,0.3,,Infinity,400,400,21000,,3080000,,3080000,
1723.1,14000,121120000,202760000,1246.2,946.2,0.1,200,-3200,-24640000,7.7,"2022-12-30T13:55:00.000Z",1672408500000,7.7,7.7,7.7,5.6,94.4,0,0.1,2.7,,17,3400,3600,24600,,27720000,1540000,26180000,
1723.1,14800,127280000,208920000,1246.2,946.2,Infinity,800,800,6160000,7.7,"2022-12-30T14:00:00.000Z",1672408800000,7.7,7.7,7.7,100,0,0,0.5,,,0,,800,25400,,6160000,6160000,,
1723.1,16900,143450000,225090000,1246.2,946.2,Infinity,2100,2100,16170000,7.7,"2022-12-30T14:05:00.000Z",1672409100000,7.7,7.7,7.7,100,0,0,1.2,,,0,,2100,27500,,16170000,16170000,,
1723.1,17000,144220000,225860000,1246.2,946.2,Infinity,100,100,770000,7.7,"2022-12-30T14:15:00.000Z",1672409700000,7.7,7.7,7.7,100,0,0,0.1,,,0,,100,27600,,770000,770000,,
1723.1,14600,125990000,245630000,1246.2,946.2,0,100,-2400,-18230000,7.6,"2022-12-30T14:25:00.000Z",1672410300000,7.7,7.6,7.7,3.8,96.2,0,0.1,2,,25,2500,2600,30200,,19770000,770000,19000000,
1723.1,14600,125990000,247910000,1246.2,946.2,NaN,,0,0,7.6,"2022-12-30T14:35:00.000Z",1672410900000,7.6,7.6,7.6,0,0,100,,,0.3,NaN,,300,30500,300,2280000,,,2280000
1723.1,14600,125990000,255510000,1246.2,946.2,NaN,,0,0,7.6,"2022-12-30T14:45:00.000Z",1672411500000,7.6,7.6,7.6,0,0,100,,,1.1,NaN,,1000,31500,1000,7600000,,,7600000
1723.1,14600,125990000,330510000,1246.2,946.2,NaN,,0,0,7.5,"2022-12-30T14:50:00.000Z",1672411800000,7.5,7.5,7.5,0,0,100,,,10.6,NaN,,10000,41500,10000,75000000,,,75000000
1723.1,6200,63830000,400070000,1246.2,946.2,0,,-8400,-62160000,7.4,"2022-12-30T14:55:00.000Z",1672412100000,7.4,7.4,7.4,0,89.4,10.6,,6.7,1.1,Infinity,8400,9400,50900,1000,69560000,,62160000,7400000
