"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-1052900,-6831923400,16855801000,23687724400,51723251500,1178900,2231800,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,2.1,1178900,-1052900,-6831923400,"2023-01-10T09:14:00.000Z",1673342040000,2231800,4197900,4197900,787200,51723251500,16855801000,23687724400,11179726100
-510800,112498300,32487806600,32375308300,76250211000,2326400,2837200,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,2.2,1147500,542100,6944421700,"2023-01-10T09:16:00.000Z",1673342160000,605400,1756700,5954600,3800,24526959500,15632005600,8687583900,207370000
335300,13808058200,59541824300,45733766100,117205674300,4076000,3740700,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,4.3,1749600,846100,13695559900,"2023-01-10T09:18:00.000Z",1673342280000,903500,2670600,8625200,17500,40955463300,27054017700,13358457800,542987800
363700,13787595800,74808719000,61021123200,148048503100,5111500,4747800,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,0,1035500,28400,-20462400,"2023-01-10T09:20:00.000Z",1673342400000,1007100,2055300,10680500,12700,30842828800,15266894700,15287357100,288577000
30300,9309538100,86182912100,76873374000,175446113200,5868300,5838000,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,1.4,756800,-333400,-4478057700,"2023-01-10T09:22:00.000Z",1673342520000,1090200,1857800,12538300,10800,27397610100,11374193100,15852250800,171166200
-332800,4653140300,100763165900,96110025600,209735313600,6699400,7032200,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,1.5,831100,-363100,-4656397800,"2023-01-10T09:24:00.000Z",1673342640000,1194200,2047900,14586200,22600,34289200400,14580253800,19236651600,472295000
-866700,587990300,118912003600,118324013300,250573728000,7620900,8487600,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,1.3,921500,-533900,-4065150000,"2023-01-10T09:26:00.000Z",1673342760000,1455400,2405400,16991600,28500,40838414400,18148837700,22213987700,475589000
-1892300,-14511628700,132369985600,146881614300,292870063000,8461800,10354100,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,4.7,840900,-1025600,-15099619000,"2023-01-10T09:28:00.000Z",1673342880000,1866500,2721400,19713000,14000,42296335000,13457982000,28557601000,280752000
-2202500,-16296891600,152768367300,169065258900,335864762700,9662300,11864800,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,0.6,1200500,-310200,-1785262900,"2023-01-10T09:30:00.000Z",1673343000000,1510700,2740800,22453800,29600,42994699700,20398381700,22183644600,412673400
-2334500,-16086364400,166598120600,182684485000,363379157100,10525600,12860100,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,0.1,863300,-132000,210527200,"2023-01-10T09:32:00.000Z",1673343120000,995300,1864300,24318100,5700,27514394400,13829753300,13619226100,65415000
-2347600,-14780417400,179513851600,194294269000,388295718900,11323100,13670700,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,0.4,797500,-13100,1305947000,"2023-01-10T09:34:00.000Z",1673343240000,810600,1626000,25944100,17900,24916561800,12915731000,11609784000,391046800
-1728400,-1993061000,201861174700,203854235700,420467042700,12525100,14253500,27520999618.3,24340652660.9,54846154062.6,3484966.1,1757060.9,1557226.1,199834.8,3180346957.4,4,1202000,619200,12787356400,"2023-01-10T09:36:00.000Z",1673343360000,582800,1811600,27755700,26800,32171323800,22347323100,9559966700,264034000
