"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-670600,-3418634600,142523890900,3538000,-670600,-3418634600,"2022-12-20T09:14:00.000Z",1671527640000,4208600,9962200,9962200,2215600,142523890900,52121282000,55539916600,34862692300
211800,12738966400,224646442300,2956100,882400,16157601000,"2022-12-20T09:16:00.000Z",1671527760000,2073700,5062400,15024600,32600,82122551400,48871028900,32713427900,538094600
-1736700,-14642709100,324516448800,2243600,-1948500,-27381675500,"2022-12-20T09:18:00.000Z",1671527880000,4192100,6494800,21519400,59100,99870006500,35713527500,63095203000,1061276000
-4209300,-49263826500,425646514600,2207800,-2472600,-34621117400,"2022-12-20T09:20:00.000Z",1671528000000,4680400,6911000,28430400,22800,101130065800,33105360200,67726477600,298228000
-3685000,-37304619800,524647686900,3384800,524300,11959206700,"2022-12-20T09:22:00.000Z",1671528120000,2860500,6260600,34691000,15300,99001172300,55327647000,43368440300,305085000
-2639300,-19978170000,611861633900,3585300,1045700,17326449800,"2022-12-20T09:24:00.000Z",1671528240000,2539600,6187600,40878600,62700,87213947000,51707375900,34380926100,1125645000
-133100,19195526900,687420235200,3735300,2506200,39173696900,"2022-12-20T09:26:00.000Z",1671528360000,1229100,5001600,45880200,37200,75558601300,57059919100,17886222200,612460000
1850600,42206650900,767889676800,3876200,1983700,23011124000,"2022-12-20T09:28:00.000Z",1671528480000,1892500,5787100,51667300,18400,80469441600,51637851300,28626727300,204863000
2822000,54383308200,842192747900,2866200,971400,12176657300,"2022-12-20T09:30:00.000Z",1671528600000,1894800,4764500,56431800,3500,74303071100,43201400200,31024742900,76928000
823100,27925811600,918409217500,1720300,-1998900,-26457496600,"2022-12-20T09:32:00.000Z",1671528720000,3719200,5462800,61894600,23300,76216469600,24656556500,51114053100,445860000
-1629700,-9092622400,1006601739900,1614100,-2452800,-37018434000,"2022-12-20T09:34:00.000Z",1671528840000,4066900,5690500,67585100,9500,88192522400,25549470200,62567904200,75148000
-5051300,-63713834500,1095105138200,1232500,-3421600,-54621212100,"2022-12-20T09:36:00.000Z",1671528960000,4654100,5994900,73580000,108300,88503398300,16159633100,70780845200,1562920000
-8907100,-124720046400,1190128445100,1012300,-3855800,-61006211900,"2022-12-20T09:38:00.000Z",1671529080000,4868100,5894900,79474900,14500,95023306900,16824635000,77830846900,367825000
-11367900,-155217532000,1292316753300,1959500,-2460800,-30497485600,"2022-12-20T09:40:00.000Z",1671529200000,4420300,6451700,85926600,71900,102188308200,35147667800,65645153400,1395487000
-11475800,-155083383200,1377050704900,2683100,-107900,134148800,"2022-12-20T09:42:00.000Z",1671529320000,2791000,5483500,91410100,9400,84733951600,42361535200,42227386400,145030000
-11046400,-149043679900,1444333379400,2232700,429400,6039703300,"2022-12-20T09:44:00.000Z",1671529440000,1803300,4102700,95512800,66700,67282674500,36027518900,29987815600,1267340000
-11814200,-166770361300,1497382080400,1385600,-767800,-17726681400,"2022-12-20T09:46:00.000Z",1671529560000,2153400,3549000,99061800,10000,53048701000,17575218800,35301900200,171582000
-13621000,-184695804800,1581774963300,1947000,-1806800,-17925443500,"2022-12-20T09:48:00.000Z",1671529680000,3753800,5706300,104768100,5500,84392882900,33154067200,51079510700,159305000
-16276500,-216745341300,1653417883600,1205800,-2655500,-32049536500,"2022-12-20T09:50:00.000Z",1671529800000,3861300,5112700,109880800,45600,71642920300,19531990300,51581526800,529403200
-23605100,-321784024400,1789764665600,1042300,-7328600,-105038683100,"2022-12-20T09:52:00.000Z",1671529920000,8370900,9453100,119333900,39900,136346782000,15390559600,120429242700,526979700
-30447800,-422066374700,1945523356900,1765100,-6842700,-100282350300,"2022-12-20T09:54:00.000Z",1671530040000,8607800,10416700,129750600,43800,155758691300,27151904900,127434255200,1172531200
-35509000,-495834989000,2120043679200,2764900,-5061200,-73768614300,"2022-12-20T09:56:00.000Z",1671530160000,7826100,10695300,140445900,104300,174520322300,49475602500,123244216800,1800503000
-36551100,-500962539700,2232770144900,3551300,-1042100,-5127550700,"2022-12-20T09:58:00.000Z",1671530280000,4593400,8258600,148704500,113900,112726465700,53106430600,58233981300,1386053800
-35751900,-487991895300,2313725809100,2707100,799200,12970644400,"2022-12-20T10:00:00.000Z",1671530400000,1907900,4636000,153340500,21000,80955664200,46663181300,33692536900,599946000
-35526400,-482328840000,2373945742000,2082800,225500,5663055300,"2022-12-20T10:02:00.000Z",1671530520000,1857300,3944200,157284700,4100,60219932900,32926078600,27263023300,30831000
-38215800,-512693820600,2435437198500,1009600,-2689400,-30364980600,"2022-12-20T10:04:00.000Z",1671530640000,3699000,4736000,162020700,27400,61491456500,15379799000,45744779600,366877900
