┌─────────┬───────────────┬──────────┬──────────┬──────────┬──────────────┬──────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬────────────────┬───────────┬───────────┬───────────────┬────────────┬────────────────┐
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
│   15    │ 1671529440000 │ 1803300  │ 2232700  │  66700   │ 34546852000  │ 37142303000  │     1267340000     │ 4102700  │ 72956495000  │ '2022-12-20T09:44:00.000Z' │ 1608362586000  │ 95512800  │  429400   │  2595451000   │ -11046400  │ -200545027000  │
│   16    │ 1671529560000 │ 2153400  │ 1385600  │  10000   │ 37050350000  │ 24339248000  │     171582000      │ 3549000  │ 61561180000  │ '2022-12-20T09:46:00.000Z' │ 1669923766000  │ 99061800  │  -767800  │ -12711102000  │ -11814200  │ -213256129000  │
│   17    │ 1671529680000 │ 3753800  │ 1947000  │   5500   │ 61029251000  │ 34373047000  │     159305000      │ 5706300  │ 95561603000  │ '2022-12-20T09:48:00.000Z' │ 1765485369000  │ 104768100 │ -1806800  │ -26656204000  │ -13621000  │ -239912333000  │
│   18    │ 1671529800000 │ 3861300  │ 1205800  │  45600   │ 60933965000  │ 23205613000  │     794338000      │ 5112700  │ 84933916000  │ '2022-12-20T09:50:00.000Z' │ 1850419285000  │ 109880800 │ -2655500  │ -37728352000  │ -16276500  │ -277640685000  │
│   19    │ 1671529920000 │ 8370900  │ 1042300  │  39900   │ 131677683000 │ 19138408000  │     534672000      │ 9453100  │ 151350763000 │ '2022-12-20T09:52:00.000Z' │ 2001770048000  │ 119333900 │ -7328600  │ -112539275000 │ -23605100  │ -390179960000  │
│   20    │ 1671530040000 │ 8607800  │ 1765100  │  43800   │ 140406470000 │ 28426529000  │     1176727000     │ 10416700 │ 170009726000 │ '2022-12-20T09:54:00.000Z' │ 2171779774000  │ 129750600 │ -6842700  │ -111979941000 │ -30447800  │ -502159901000  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│   21    │ 1671530160000 │ 7826100  │ 2764900  │  104300  │ 134348901000 │ 52432143000  │     1860443000     │ 10695300 │ 188641487000 │ '2022-12-20T09:56:00.000Z' │ 2360421261000  │ 140445900 │ -5061200  │ -81916758000  │ -35509000  │ -584076659000  │
│   22    │ 1671530280000 │ 4593400  │ 3551300  │  113900  │ 67400106000  │ 61288840000  │     1495744000     │ 8258600  │ 130184690000 │ '2022-12-20T09:58:00.000Z' │ 2490605951000  │ 148704500 │ -1042100  │  -6111266000  │ -36551100  │ -590187925000  │
│   23    │ 1671530400000 │ 1907900  │ 2707100  │  21000   │ 37226899000  │ 49237904000  │     599946000      │ 4636000  │ 87064749000  │ '2022-12-20T10:00:00.000Z' │ 2577670700000  │ 153340500 │  799200   │  12011005000  │ -35751900  │ -578176920000  │
│   24    │ 1671530520000 │ 1857300  │ 2082800  │   4100   │ 34254325000  │ 37972627000  │      30831000      │ 3944200  │ 72257783000  │ '2022-12-20T10:02:00.000Z' │ 2649928483000  │ 157284700 │  225500   │  3718302000   │ -35526400  │ -574458618000  │
│   25    │ 1671530640000 │ 3699000  │ 1009600  │  27400   │ 60975134000  │ 17280896000  │     497647000      │ 4736000  │ 78753677000  │ '2022-12-20T10:04:00.000Z' │ 2728682160000  │ 162020700 │ -2689400  │ -43694238000  │ -38215800  │ -618152856000  │
│   26    │ 1671530760000 │ 3117800  │ 1470200  │  41800   │ 51082365000  │ 26026865000  │     817172000      │ 4629800  │ 77926402000  │ '2022-12-20T10:06:00.000Z' │ 2806608562000  │ 166650500 │ -1647600  │ -25055500000  │ -39863400  │ -643208356000  │
│   27    │ 1671530880000 │ 3634600  │ 1487800  │  12100   │ 58783305000  │ 24823627000  │     204587000      │ 5134500  │ 83811519000  │ '2022-12-20T10:08:00.000Z' │ 2890420081000  │ 171785000 │ -2146800  │ -33959678000  │ -42010200  │ -677168034000  │
│   28    │ 1671531000000 │ 6635100  │ 1350800  │  56200   │ 114755243000 │ 23929850000  │     1039888000     │ 8042100  │ 139724981000 │ '2022-12-20T10:10:00.000Z' │ 3030145062000  │ 179827100 │ -5284300  │ -90825393000  │ -47294500  │ -767993427000  │
│   29    │ 1671531120000 │ 9307700  │ 1683900  │  15000   │ 145094001000 │ 29182942000  │     172391000      │ 11006600 │ 174449334000 │ '2022-12-20T10:12:00.000Z' │ 3204594396000  │ 190833700 │ -7623800  │ -115911059000 │ -54918300  │ -883904486000  │
│   30    │ 1671531240000 │ 6913600  │ 2621800  │  123100  │ 107094220000 │ 46859420000  │     2214969000     │ 9658500  │ 156168609000 │ '2022-12-20T10:14:00.000Z' │ 3360763005000  │ 200492200 │ -4291800  │ -60234800000  │ -59210100  │ -944139286000  │
│   31    │ 1671531360000 │ 4700700  │ 4765500  │  45600   │ 81622346000  │ 86909444000  │     954637000      │ 9511800  │ 169486427000 │ '2022-12-20T10:16:00.000Z' │ 3530249432000  │ 210004000 │   64800   │  5287098000   │ -59145300  │ -938852188000  │
│   32    │ 1671531480000 │ 2386800  │ 3922200  │  26300   │ 40573237000  │ 66042225000  │     709691000      │ 6335300  │ 107325153000 │ '2022-12-20T10:18:00.000Z' │ 3637574585000  │ 216339300 │  1535400  │  25468988000  │ -57609900  │ -913383200000  │
│   33    │ 1671531600000 │ 3719600  │ 1920500  │  119700  │ 64585979000  │ 33010345000  │     2406287000     │ 5759800  │ 100002611000 │ '2022-12-20T10:20:00.000Z' │ 3737577196000  │ 222099100 │ -1799100  │ -31575634000  │ -59409000  │ -944958834000  │
│   34    │ 1671531720000 │ 7074800  │ 1289400  │  111900  │ 121303513000 │ 22079197000  │     2009418000     │ 8476100  │ 145392128000 │ '2022-12-20T10:22:00.000Z' │ 3882969324000  │ 230575200 │ -5785400  │ -99224316000  │ -65194400  │ -1044183150000 │
│   35    │ 1671531840000 │ 9843700  │ 1740300  │  37000   │ 150804178000 │ 30824597000  │     802718000      │ 11621000 │ 182431493000 │ '2022-12-20T10:24:00.000Z' │ 4065400817000  │ 242196200 │ -8103400  │ -119979581000 │ -73297800  │ -1164162731000 │
│   36    │ 1671531960000 │ 10553200 │ 1827400  │  59800   │ 173353624000 │ 35206516000  │     1401450000     │ 12440400 │ 209961590000 │ '2022-12-20T10:26:00.000Z' │ 4275362407000  │ 254636600 │ -8725800  │ -138147108000 │ -82023600  │ -1302309839000 │
│   37    │ 1671532080000 │ 9969900  │ 1872500  │  125700  │ 158932601000 │ 33218505000  │     1675307000     │ 11968100 │ 193826413000 │ '2022-12-20T10:28:00.000Z' │ 4469188820000  │ 266604700 │ -8097400  │ -125714096000 │ -90121000  │ -1428023935000 │
│   38    │ 1671532200000 │ 5820000  │ 4603000  │  185700  │ 90204858000  │ 81241751000  │     3309002000     │ 10608700 │ 174755611000 │ '2022-12-20T10:30:00.000Z' │ 4643944431000  │ 277213400 │ -1217000  │  -8963107000  │ -91338000  │ -1436987042000 │
│   39    │ 1671532320000 │ 3696500  │ 4739500  │  18100   │ 43747968000  │ 74149140000  │     246793000      │ 8454100  │ 118143901000 │ '2022-12-20T10:32:00.000Z' │ 4762088332000  │ 285667500 │  1043000  │  30401172000  │ -90295000  │ -1406585870000 │
│   40    │ 1671532440000 │ 2067300  │ 2845500  │  11400   │ 32728484000  │ 45236470000  │     201969000      │ 4924200  │ 78166923000  │ '2022-12-20T10:34:00.000Z' │ 4840255255000  │ 290591700 │  778200   │  12507986000  │ -89516800  │ -1394077884000 │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│   41    │ 1671532560000 │ 1477600  │ 2603300  │  11400   │ 23416491000  │ 44078309000  │     177909000      │ 4092300  │ 67672709000  │ '2022-12-20T10:36:00.000Z' │ 4907927964000  │ 294684000 │  1125700  │  20661818000  │ -88391100  │ -1373416066000 │
│   42    │ 1671532680000 │ 2031600  │ 2356300  │   6300   │ 34481770000  │ 42570234000  │     108636000      │ 4394200  │ 77160640000  │ '2022-12-20T10:38:00.000Z' │ 4985088604000  │ 299078200 │  324700   │  8088464000   │ -88066400  │ -1365327602000 │
│   43    │ 1671532800000 │ 1263600  │ 2715000  │  30900   │ 24836525000  │ 46947856000  │     470968000      │ 4009500  │ 72255349000  │ '2022-12-20T10:40:00.000Z' │ 5057343953000  │ 303087700 │  1451400  │  22111331000  │ -86615000  │ -1343216271000 │
│   44    │ 1671532920000 │ 1800000  │ 1978500  │  12700   │ 33359762000  │ 33199900000  │     190063000      │ 3791200  │ 66749725000  │ '2022-12-20T10:42:00.000Z' │ 5124093678000  │ 306878900 │  178500   │  -159862000   │ -86436500  │ -1343376133000 │
│   45    │ 1671533040000 │ 3799600  │ 1185000  │  10100   │ 67086282000  │ 20546785000  │     237600000      │ 4994700  │ 87870667000  │ '2022-12-20T10:44:00.000Z' │ 5211964345000  │ 311873600 │ -2614600  │ -46539497000  │ -89051100  │ -1389915630000 │
│   46    │ 1671533160000 │ 3359800  │  945300  │  38900   │ 57777164000  │ 18292133000  │     480734000      │ 4344000  │ 76550031000  │ '2022-12-20T10:46:00.000Z' │ 5288514376000  │ 316217600 │ -2414500  │ -39485031000  │ -91465600  │ -1429400661000 │
│   47    │ 1671533280000 │ 2297500  │ 1469600  │   8000   │ 42498866000  │ 30834565000  │     154504000      │ 3775100  │ 73487935000  │ '2022-12-20T10:48:00.000Z' │ 5362002311000  │ 319992700 │  -827900  │ -11664301000  │ -92293500  │ -1441064962000 │
│   48    │ 1671533400000 │ 1686700  │ 1483500  │  22200   │ 27375577000  │ 28009870000  │     286888000      │ 3192400  │ 55672335000  │ '2022-12-20T10:50:00.000Z' │ 5417674646000  │ 323185100 │  -203200  │   634293000   │ -92496700  │ -1440430669000 │
│   49    │ 1671533520000 │ 1206500  │ 1292300  │   900    │ 22406486000  │ 23669583000  │      51155000      │ 2499700  │ 46127224000  │ '2022-12-20T10:52:00.000Z' │ 5463801870000  │ 325684800 │   85800   │  1263097000   │ -92410900  │ -1439167572000 │
│   50    │ 1671533640000 │ 1320400  │ 1534300  │   3400   │ 23476177000  │ 26435456000  │      59438000      │ 2858100  │ 49971071000  │ '2022-12-20T10:54:00.000Z' │ 5513772941000  │ 328542900 │  213900   │  2959279000   │ -92197000  │ -1436208293000 │
│   51    │ 1671533760000 │  987800  │ 1552300  │   400    │ 17723183000  │ 28753623000  │      23585000      │ 2540500  │ 46500391000  │ '2022-12-20T10:56:00.000Z' │ 5560273332000  │ 331083400 │  564500   │  11030440000  │ -91632500  │ -1425177853000 │
│   52    │ 1671533880000 │  789500  │ 2483300  │  12800   │ 13701905000  │ 44069533000  │     382032000      │ 3285600  │ 58153470000  │ '2022-12-20T10:58:00.000Z' │ 5618426802000  │ 334369000 │  1693800  │  30367628000  │ -89938700  │ -1394810225000 │
│   53    │ 1671534000000 │ 1087400  │ 2111000  │  27500   │ 19755078000  │ 36277957000  │ 509214000.00000006 │ 3225900  │ 56542249000  │ '2022-12-20T11:00:00.000Z' │ 5674969051000  │ 337594900 │  1023600  │  16522879000  │ -88915100  │ -1378287346000 │
│   54    │ 1671534120000 │ 1804200  │ 1944900  │  10800   │ 31606729000  │ 31065728000  │     314665000      │ 3759900  │ 62987122000  │ '2022-12-20T11:02:00.000Z' │ 5737956173000  │ 341354800 │  140700   │  -541001000   │ -88774400  │ -1378828347000 │
│   55    │ 1671534240000 │ 1740400  │ 1350500  │   2200   │ 33918218000  │ 27456066000  │      55818000      │ 3093100  │ 61430102000  │ '2022-12-20T11:04:00.000Z' │ 5799386275000  │ 344447900 │  -389900  │  -6462152000  │ -89164300  │ -1385290499000 │
│   56    │ 1671534360000 │ 2164700  │ 1129300  │  23000   │ 34760852000  │ 20047588000  │     366548000      │ 3317000  │ 55174988000  │ '2022-12-20T11:06:00.000Z' │ 5854561263000  │ 347764900 │ -1035400  │ -14713264000  │ -90199700  │ -1400003763000 │
│   57    │ 1671534480000 │ 2546100  │  829000  │   2900   │ 43798874000  │ 14588090000  │      68163000      │ 3378000  │ 58455127000  │ '2022-12-20T11:08:00.000Z' │ 5913016390000  │ 351142900 │ -1717100  │ -29210784000  │ -91916800  │ -1429214547000 │
│   58    │ 1671534600000 │ 1883000  │  816200  │   7300   │ 30818161000  │ 16027349000  │     109429000      │ 2706500  │ 46954939000  │ '2022-12-20T11:10:00.000Z' │ 5959971329000  │ 353849400 │ -1066800  │ -14790812000  │ -92983600  │ -1444005359000 │
│   59    │ 1671534720000 │ 2763000  │  812000  │   6200   │ 48121169000  │ 14300511000  │     133266000      │ 3581200  │ 62554946000  │ '2022-12-20T11:12:00.000Z' │ 6022526275000  │ 357430600 │ -1951000  │ -33820658000  │ -94934600  │ -1477826017000 │
│   60    │ 1671534840000 │ 2821100  │  952400  │  20600   │ 44815105000  │ 17906005000  │     367725000      │ 3794100  │ 63088835000  │ '2022-12-20T11:14:00.000Z' │ 6085615110000  │ 361224700 │ -1868700  │ -26909100000  │ -96803300  │ -1504735117000 │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│   61    │ 1671534960000 │ 5512500  │  928500  │  13600   │ 98399810000  │ 16562402000  │     295311000      │ 6454600  │ 115257523000 │ '2022-12-20T11:16:00.000Z' │ 6200872633000  │ 367679300 │ -4584000  │ -81837408000  │ -101387300 │ -1586572525000 │
│   62    │ 1671535080000 │ 7876800  │ 1051300  │  70400   │ 132188566000 │ 16470760000  │     1300723000     │ 8998500  │ 149960049000 │ '2022-12-20T11:18:00.000Z' │ 6350832682000  │ 376677800 │ -6825500  │ -115717806000 │ -108212800 │ -1702290331000 │
│   63    │ 1671535200000 │ 10519400 │ 1347400  │  114900  │ 170997821000 │ 22977847000  │     1437461000     │ 11981700 │ 195413129000 │ '2022-12-20T11:20:00.000Z' │ 6546245811000  │ 388659500 │ -9172000  │ -148019974000 │ -117384800 │ -1850310305000 │
│   64    │ 1671535320000 │ 7876800  │ 1599000  │  28900   │ 109542675000 │ 26674414000  │     300544000      │ 9504700  │ 136517633000 │ '2022-12-20T11:22:00.000Z' │ 6682763444000  │ 398164200 │ -6277800  │ -82868261000  │ -123662600 │ -1933178566000 │
│   65    │ 1671535440000 │ 4055800  │ 1741400  │   8500   │ 64723576000  │ 31342801000  │      72996000      │ 5805700  │ 96139373000  │ '2022-12-20T11:24:00.000Z' │ 6778902817000  │ 403969900 │ -2314400  │ -33380775000  │ -125977000 │ -1966559341000 │
│   66    │ 1671535560000 │ 4616000  │ 2053600  │   1200   │ 65423978000  │ 34826447000  │      10370000      │ 6670800  │ 100260795000 │ '2022-12-20T11:26:00.000Z' │ 6879163612000  │ 410640700 │ -2562400  │ -30597531000  │ -128539400 │ -1997156872000 │
│   67    │ 1671535680000 │ 4114700  │ 1623500  │  52100   │ 64952010000  │ 26931140000  │     401296000      │ 5790300  │ 92284446000  │ '2022-12-20T11:28:00.000Z' │ 6971448058000  │ 416431000 │ -2491200  │ -38020870000  │ -131030600 │ -2035177742000 │
│   68    │ 1671535800000 │   1800   │  63700   │    0     │   24300000   │  612220000   │         0          │  65500   │  636520000   │ '2022-12-20T11:30:00.000Z' │ 6972084578000  │ 416496500 │   61900   │   587920000   │ -130968700 │ -2034589822000 │
│   69    │ 1671541200000 │ 21811700 │ 16981100 │ 1640800  │ 319890974000 │ 262891888000 │    23906731000     │ 40433600 │ 606689593000 │ '2022-12-20T13:00:00.000Z' │ 7578774171000  │ 456930100 │ -4830600  │ -56999086000  │ -135799300 │ -2091588908000 │
│   70    │ 1671541320000 │ 17583600 │ 3310500  │  83100   │ 248582650000 │ 54628140000  │     1377994000     │ 20977200 │ 304588784000 │ '2022-12-20T13:02:00.000Z' │ 7883362955000  │ 477907300 │ -14273100 │ -193954510000 │ -150072400 │ -2285543418000 │
│   71    │ 1671541440000 │ 11124800 │ 4428000  │  39800   │ 155937041000 │ 70235786000  │     612830000      │ 15592600 │ 226785657000 │ '2022-12-20T13:04:00.000Z' │ 8110148612000  │ 493499900 │ -6696800  │ -85701255000  │ -156769200 │ -2371244673000 │
│   72    │ 1671541560000 │ 7232400  │ 5242300  │  28800   │ 110277177000 │ 81443114000  │     855488000      │ 12503500 │ 192575779000 │ '2022-12-20T13:06:00.000Z' │ 8302724391000  │ 506003400 │ -1990100  │ -28834063000  │ -158759300 │ -2400078736000 │
│   73    │ 1671541680000 │ 4673700  │ 4490100  │  35100   │ 69845662000  │ 63011968000  │     660742000      │ 9198900  │ 133518372000 │ '2022-12-20T13:08:00.000Z' │ 8436242763000  │ 515202300 │  -183600  │  -6833694000  │ -158942900 │ -2406912430000 │
│   74    │ 1671541800000 │ 5310200  │ 2977100  │  39200   │ 83435849000  │ 43636525000  │     907879000      │ 8326500  │ 127980253000 │ '2022-12-20T13:10:00.000Z' │ 8564223016000  │ 523528800 │ -2333100  │ -39799324000  │ -161276000 │ -2446711754000 │
│   75    │ 1671541920000 │ 6896700  │ 2578900  │  22600   │ 110344559000 │ 43428261000  │     535426000      │ 9498200  │ 154308246000 │ '2022-12-20T13:12:00.000Z' │ 8718531262000  │ 533027000 │ -4317800  │ -66916298000  │ -165593800 │ -2513628052000 │
│   76    │ 1671542040000 │ 5333900  │ 3626100  │  25100   │ 68625987000  │ 56829910000  │     382572000      │ 8985100  │ 125838469000 │ '2022-12-20T13:14:00.000Z' │ 8844369731000  │ 542012100 │ -1707800  │ -11796077000  │ -167301600 │ -2525424129000 │
│   77    │ 1671542160000 │ 3641700  │ 4867400  │  95700   │ 45576660000  │ 79612085000  │     1286232000     │ 8604800  │ 126474977000 │ '2022-12-20T13:16:00.000Z' │ 8970844708000  │ 550616900 │  1225700  │  34035425000  │ -166075900 │ -2491388704000 │
│   78    │ 1671542280000 │ 1860200  │ 5850700  │  63900   │ 28894363000  │ 90880228000  │     965971000      │ 7774800  │ 120740562000 │ '2022-12-20T13:18:00.000Z' │ 9091585270000  │ 558391700 │  3990500  │  61985865000  │ -162085400 │ -2429402839000 │
│   79    │ 1671542400000 │ 2802000  │ 4959100  │  24300   │ 46010401000  │ 85254129000  │     421972000      │ 7785400  │ 131686502000 │ '2022-12-20T13:20:00.000Z' │ 9223271772000  │ 566177100 │  2157100  │  39243728000  │ -159928300 │ -2390159111000 │
│   80    │ 1671542520000 │ 6870400  │ 2638300  │  69600   │ 99335019000  │ 42036132000  │     973628000      │ 9578300  │ 142344779000 │ '2022-12-20T13:22:00.000Z' │ 9365616551000  │ 575755400 │ -4232100  │ -57298887000  │ -164160400 │ -2447457998000 │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼────────────┼────────────────┤
│   81    │ 1671542640000 │ 7769000  │ 2022000  │  170500  │ 114960555000 │ 33684291000  │     1552758000     │ 9961500  │ 150197604000 │ '2022-12-20T13:24:00.000Z' │ 9515814155000  │ 585716900 │ -5747000  │ -81276264000  │ -169907400 │ -2528734262000 │
│   82    │ 1671542760000 │ 5636000  │ 1755900  │  20400   │ 91515648000  │ 27062027000  │     475138000      │ 7412300  │ 119052813000 │ '2022-12-20T13:26:00.000Z' │ 9634866968000  │ 593129200 │ -3880100  │ -64453621000  │ -173787500 │ -2593187883000 │
│   83    │ 1671542880000 │ 6005900  │ 2953600  │  17900   │ 92115396000  │ 45706322000  │     430855000      │ 8977400  │ 138252573000 │ '2022-12-20T13:28:00.000Z' │ 9773119541000  │ 602106600 │ -3052300  │ -46409074000  │ -176839800 │ -2639596957000 │
│   84    │ 1671543000000 │ 4463000  │ 2790800  │  19200   │ 55323201000  │ 46568625000  │     335669000      │ 7273000  │ 102227495000 │ '2022-12-20T13:30:00.000Z' │ 9875347036000  │ 609379600 │ -1672200  │  -8754576000  │ -178512000 │ -2648351533000 │
│   85    │ 1671543120000 │ 4426600  │ 5257700  │  66000   │ 58856846000  │ 67050947000  │     403240000      │ 9750300  │ 126311033000 │ '2022-12-20T13:32:00.000Z' │ 10001658069000 │ 619129900 │  831100   │  8194101000   │ -177680900 │ -2640157432000 │
│   86    │ 1671543240000 │ 3007100  │ 2692200  │   3100   │ 42066426000  │ 41042292000  │      65604000      │ 5702400  │ 83174322000  │ '2022-12-20T13:34:00.000Z' │ 10084832391000 │ 624832300 │  -314900  │  -1024134000  │ -177995800 │ -2641181566000 │
│   87    │ 1671543360000 │ 2596700  │ 2822600  │  22800   │ 42072460000  │ 43319868000  │     329853000      │ 5442100  │ 85722181000  │ '2022-12-20T13:36:00.000Z' │ 10170554572000 │ 630274400 │  225900   │  1247408000   │ -177769900 │ -2639934158000 │
│   88    │ 1671543480000 │ 2395300  │ 3088800  │   7200   │ 28831003000  │ 49203802000  │      43515000      │ 5491300  │ 78078320000  │ '2022-12-20T13:38:00.000Z' │ 10248632892000 │ 635765700 │  693500   │  20372799000  │ -177076400 │ -2619561359000 │
