"c","h","l","o","t","v","av","r","date","updown"
3.84,3.84,3.84,3.84,1674008100,800,9164.112903225807,"0.09","2023-01-18T09:15:00.000Z","-"
3.82,3.82,3.82,3.82,1674008400,200,9164.112903225807,"0.02","2023-01-18T09:20:00.000Z","-"
3.83,3.83,3.83,3.83,1674009000,200,9164.112903225807,"0.02","2023-01-18T09:30:00.000Z","-"
3.82,3.83,3.82,3.83,1674009300,2500,9164.112903225807,"0.27","2023-01-18T09:35:00.000Z","down"
3.77,3.82,3.77,3.82,1674009600,500,9164.112903225807,"0.05","2023-01-18T09:40:00.000Z","down"
3.77,3.77,3.77,3.77,1674010500,1300,9164.112903225807,"0.14","2023-01-18T09:55:00.000Z","-"
3.77,3.77,3.77,3.77,1674011100,1000,9164.112903225807,"0.11","2023-01-18T10:05:00.000Z","-"
3.78,3.78,3.78,3.78,1674011400,200,9164.112903225807,"0.02","2023-01-18T10:10:00.000Z","-"
3.83,3.83,3.82,3.82,1674011700,7400,9164.112903225807,"0.81","2023-01-18T10:15:00.000Z","up"
3.83,3.83,3.83,3.83,1674012300,500,9164.112903225807,"0.05","2023-01-18T10:25:00.000Z","-"
3.86,3.86,3.83,3.83,1674012900,6900,9164.112903225807,"0.75","2023-01-18T10:35:00.000Z","up"
3.86,3.86,3.85,3.85,1674013800,1000,9164.112903225807,"0.11","2023-01-18T10:50:00.000Z","up"
3.86,3.86,3.86,3.86,1674014400,2800,9164.112903225807,"0.31","2023-01-18T11:00:00.000Z","-"
3.86,3.86,3.86,3.86,1674015300,4400,9164.112903225807,"0.48","2023-01-18T11:15:00.000Z","-"
3.83,3.86,3.83,3.86,1674015600,2000,9164.112903225807,"0.22","2023-01-18T11:20:00.000Z","down"
3.81,3.83,3.81,3.83,1674015900,2900,9164.112903225807,"0.32","2023-01-18T11:25:00.000Z","down"
3.83,3.83,3.81,3.81,1674021600,4300,9164.112903225807,"0.47","2023-01-18T13:00:00.000Z","up"
3.82,3.82,3.82,3.82,1674021900,4300,9164.112903225807,"0.47","2023-01-18T13:05:00.000Z","-"
3.81,3.81,3.81,3.81,1674022500,2000,9164.112903225807,"0.22","2023-01-18T13:15:00.000Z","-"
3.81,3.81,3.81,3.81,1674022800,2100,9164.112903225807,"0.23","2023-01-18T13:20:00.000Z","-"
3.82,3.82,3.81,3.81,1674023400,8200,9164.112903225807,"0.89","2023-01-18T13:30:00.000Z","up"
3.8,3.82,3.8,3.82,1674023700,2400,9164.112903225807,"0.26","2023-01-18T13:35:00.000Z","down"
3.8,3.8,3.8,3.8,1674024000,11000,9164.112903225807,"1.20","2023-01-18T13:40:00.000Z","-"
3.82,3.82,3.81,3.81,1674024300,2100,9164.112903225807,"0.23","2023-01-18T13:45:00.000Z","up"
3.82,3.82,3.82,3.82,1674024600,1500,9164.112903225807,"0.16","2023-01-18T13:50:00.000Z","-"
3.82,3.82,3.82,3.82,1674024900,500,9164.112903225807,"0.05","2023-01-18T13:55:00.000Z","-"
3.81,3.82,3.81,3.82,1674025200,1800,9164.112903225807,"0.20","2023-01-18T14:00:00.000Z","down"
3.82,3.82,3.82,3.82,1674025500,4800,9164.112903225807,"0.52","2023-01-18T14:05:00.000Z","-"
3.82,3.82,3.81,3.82,1674025800,10900,9164.112903225807,"1.19","2023-01-18T14:10:00.000Z","-"
3.88,3.88,3.82,3.82,1674026100,8000,9164.112903225807,"0.87","2023-01-18T14:15:00.000Z","up"
3.82,3.82,3.82,3.82,1674026400,2300,9164.112903225807,"0.25","2023-01-18T14:20:00.000Z","-"
3.88,3.88,3.87,3.87,1674026700,300,9164.112903225807,"0.03","2023-01-18T14:25:00.000Z","up"
3.87,3.87,3.87,3.87,1674027900,4500,9164.112903225807,"0.49","2023-01-18T14:45:00.000Z","-"
3.87,3.87,3.87,3.87,1674094500,300,9164.112903225807,"0.03","2023-01-19T09:15:00.000Z","-"
3.86,3.86,3.83,3.83,1674094800,14100,9164.112903225807,"1.54","2023-01-19T09:20:00.000Z","up"
3.86,3.86,3.86,3.86,1674095100,200,9164.112903225807,"0.02","2023-01-19T09:25:00.000Z","-"
3.86,3.87,3.85,3.85,1674095400,21500,9164.112903225807,"2.35","2023-01-19T09:30:00.000Z","up"
3.82,3.86,3.82,3.86,1674095700,8300,9164.112903225807,"0.91","2023-01-19T09:35:00.000Z","down"
3.82,3.82,3.82,3.82,1674096000,200,9164.112903225807,"0.02","2023-01-19T09:40:00.000Z","-"
3.83,3.84,3.82,3.83,1674096300,5600,9164.112903225807,"0.61","2023-01-19T09:45:00.000Z","-"
3.86,3.86,3.83,3.83,1674096600,500,9164.112903225807,"0.05","2023-01-19T09:50:00.000Z","up"
3.86,3.86,3.86,3.86,1674097200,1000,9164.112903225807,"0.11","2023-01-19T10:00:00.000Z","-"
3.85,3.86,3.85,3.86,1674097500,2500,9164.112903225807,"0.27","2023-01-19T10:05:00.000Z","down"
3.83,3.83,3.83,3.83,1674097800,1300,9164.112903225807,"0.14","2023-01-19T10:10:00.000Z","-"
3.85,3.85,3.85,3.85,1674098100,700,9164.112903225807,"0.08","2023-01-19T10:15:00.000Z","-"
3.85,3.85,3.85,3.85,1674098400,2200,9164.112903225807,"0.24","2023-01-19T10:20:00.000Z","-"
3.85,3.85,3.85,3.85,1674098700,400,9164.112903225807,"0.04","2023-01-19T10:25:00.000Z","-"
3.85,3.85,3.85,3.85,1674099000,1200,9164.112903225807,"0.13","2023-01-19T10:30:00.000Z","-"
3.85,3.85,3.85,3.85,1674099300,300,9164.112903225807,"0.03","2023-01-19T10:35:00.000Z","-"
3.86,3.86,3.86,3.86,1674099600,500,9164.112903225807,"0.05","2023-01-19T10:40:00.000Z","-"
3.86,3.86,3.86,3.86,1674099900,900,9164.112903225807,"0.10","2023-01-19T10:45:00.000Z","-"
3.86,3.86,3.85,3.86,1674100200,2700,9164.112903225807,"0.29","2023-01-19T10:50:00.000Z","-"
3.86,3.86,3.86,3.86,1674100500,7300,9164.112903225807,"0.80","2023-01-19T10:55:00.000Z","-"
3.86,3.86,3.86,3.86,1674100800,2300,9164.112903225807,"0.25","2023-01-19T11:00:00.000Z","-"
3.86,3.86,3.86,3.86,1674101100,600,9164.112903225807,"0.07","2023-01-19T11:05:00.000Z","-"
3.85,3.85,3.85,3.85,1674101400,1000,9164.112903225807,"0.11","2023-01-19T11:10:00.000Z","-"
3.85,3.85,3.85,3.85,1674101700,400,9164.112903225807,"0.04","2023-01-19T11:15:00.000Z","-"
3.85,3.85,3.85,3.85,1674102000,500,9164.112903225807,"0.05","2023-01-19T11:20:00.000Z","-"
3.84,3.85,3.84,3.85,1674108000,1800,9164.112903225807,"0.20","2023-01-19T13:00:00.000Z","down"
3.85,3.85,3.85,3.85,1674108300,4300,9164.112903225807,"0.47","2023-01-19T13:05:00.000Z","-"
3.84,3.85,3.84,3.85,1674108600,500,9164.112903225807,"0.05","2023-01-19T13:10:00.000Z","down"
3.84,3.84,3.84,3.84,1674109200,1000,9164.112903225807,"0.11","2023-01-19T13:20:00.000Z","-"
3.84,3.84,3.84,3.84,1674109500,1000,9164.112903225807,"0.11","2023-01-19T13:25:00.000Z","-"
3.83,3.84,3.83,3.84,1674109800,12900,9164.112903225807,"1.41","2023-01-19T13:30:00.000Z","down"
3.85,3.85,3.82,3.83,1674110100,1500,9164.112903225807,"0.16","2023-01-19T13:35:00.000Z","up"
3.83,3.84,3.83,3.84,1674110700,2000,9164.112903225807,"0.22","2023-01-19T13:45:00.000Z","down"
3.85,3.85,3.85,3.85,1674111600,4900,9164.112903225807,"0.53","2023-01-19T14:00:00.000Z","-"
3.85,3.85,3.85,3.85,1674111900,1100,9164.112903225807,"0.12","2023-01-19T14:05:00.000Z","-"
3.88,3.88,3.85,3.85,1674112200,26100,9164.112903225807,"2.85","2023-01-19T14:10:00.000Z","up"
3.93,3.93,3.88,3.88,1674112500,12300,9164.112903225807,"1.34","2023-01-19T14:15:00.000Z","up"
3.9,3.93,3.89,3.93,1674112800,11200,9164.112903225807,"1.22","2023-01-19T14:20:00.000Z","down"
3.93,3.93,3.9,3.9,1674113100,1800,9164.112903225807,"0.20","2023-01-19T14:25:00.000Z","up"
3.86,3.86,3.86,3.86,1674114300,6000,9164.112903225807,"0.65","2023-01-19T14:45:00.000Z","-"
3.9,3.9,3.89,3.89,1674785700,11200,9164.112903225807,"1.22","2023-01-27T09:15:00.000Z","up"
3.9,3.95,3.9,3.93,1674786000,8000,9164.112903225807,"0.87","2023-01-27T09:20:00.000Z","down"
3.9,3.9,3.9,3.9,1674786300,2000,9164.112903225807,"0.22","2023-01-27T09:25:00.000Z","-"
3.87,3.92,3.87,3.9,1674786600,7900,9164.112903225807,"0.86","2023-01-27T09:30:00.000Z","down"
3.86,3.87,3.86,3.87,1674786900,2600,9164.112903225807,"0.28","2023-01-27T09:35:00.000Z","down"
3.86,3.87,3.86,3.87,1674787200,500,9164.112903225807,"0.05","2023-01-27T09:40:00.000Z","down"
3.87,3.87,3.87,3.87,1674787500,4900,9164.112903225807,"0.53","2023-01-27T09:45:00.000Z","-"
3.87,3.87,3.87,3.87,1674787800,4800,9164.112903225807,"0.52","2023-01-27T09:50:00.000Z","-"
3.89,3.89,3.89,3.89,1674788100,600,9164.112903225807,"0.07","2023-01-27T09:55:00.000Z","-"
3.89,3.89,3.89,3.89,1674788400,100,9164.112903225807,"0.01","2023-01-27T10:00:00.000Z","-"
3.89,3.89,3.89,3.89,1674788700,100,9164.112903225807,"0.01","2023-01-27T10:05:00.000Z","-"
3.89,3.89,3.89,3.89,1674789000,300,9164.112903225807,"0.03","2023-01-27T10:10:00.000Z","-"
3.89,3.89,3.89,3.89,1674789300,1000,9164.112903225807,"0.11","2023-01-27T10:15:00.000Z","-"
3.91,3.91,3.89,3.89,1674790200,4300,9164.112903225807,"0.47","2023-01-27T10:30:00.000Z","up"
3.91,3.91,3.91,3.91,1674790500,600,9164.112903225807,"0.07","2023-01-27T10:35:00.000Z","-"
3.91,3.92,3.91,3.92,1674790800,1000,9164.112903225807,"0.11","2023-01-27T10:40:00.000Z","down"
3.91,3.91,3.91,3.91,1674791100,300,9164.112903225807,"0.03","2023-01-27T10:45:00.000Z","-"
3.92,3.92,3.91,3.91,1674791700,5400,9164.112903225807,"0.59","2023-01-27T10:55:00.000Z","up"
3.92,3.92,3.92,3.92,1674792000,500,9164.112903225807,"0.05","2023-01-27T11:00:00.000Z","-"
3.98,3.98,3.95,3.95,1674792300,11800,9164.112903225807,"1.29","2023-01-27T11:05:00.000Z","up"
3.98,3.98,3.98,3.98,1674792600,3400,9164.112903225807,"0.37","2023-01-27T11:10:00.000Z","-"
3.98,3.98,3.98,3.98,1674792900,1000,9164.112903225807,"0.11","2023-01-27T11:15:00.000Z","-"
3.98,3.98,3.98,3.98,1674793200,6800,9164.112903225807,"0.74","2023-01-27T11:20:00.000Z","-"
3.98,3.98,3.98,3.98,1674793500,10900,9164.112903225807,"1.19","2023-01-27T11:25:00.000Z","-"
3.98,3.99,3.98,3.98,1674799200,5400,9164.112903225807,"0.59","2023-01-27T13:00:00.000Z","-"
3.99,3.99,3.98,3.98,1674799500,9500,9164.112903225807,"1.04","2023-01-27T13:05:00.000Z","up"
4,4,3.98,3.99,1674799800,14800,9164.112903225807,"1.61","2023-01-27T13:10:00.000Z","up"
4,4,4,4,1674800100,1300,9164.112903225807,"0.14","2023-01-27T13:15:00.000Z","-"
4,4,4,4,1674800400,5300,9164.112903225807,"0.58","2023-01-27T13:20:00.000Z","-"
4,4,3.99,4,1674800700,5500,9164.112903225807,"0.60","2023-01-27T13:25:00.000Z","-"
4,4,4,4,1674801000,3300,9164.112903225807,"0.36","2023-01-27T13:30:00.000Z","-"
4,4,4,4,1674801300,700,9164.112903225807,"0.08","2023-01-27T13:35:00.000Z","-"
4,4,4,4,1674801600,2000,9164.112903225807,"0.22","2023-01-27T13:40:00.000Z","-"
