"c","h","l","o","t","v","av","r","date","updown"
6.05,6.05,6.05,6.05,1674008100,11500,4768.9655172413795,"2.41","2023-01-18T09:15:00.000Z","-"
6.2,6.2,6.05,6.05,1674008400,33800,4768.9655172413795,"7.09","2023-01-18T09:20:00.000Z","up"
6.17,6.17,6.17,6.17,1674008700,22000,4768.9655172413795,"4.61","2023-01-18T09:25:00.000Z","-"
6.05,6.17,6.05,6.15,1674009000,12500,4768.9655172413795,"2.62","2023-01-18T09:30:00.000Z","down"
6.03,6.03,6.03,6.03,1674009600,200,4768.9655172413795,"0.04","2023-01-18T09:40:00.000Z","-"
6.01,6.02,6.01,6.02,1674009900,2200,4768.9655172413795,"0.46","2023-01-18T09:45:00.000Z","down"
6.06,6.06,6.06,6.06,1674015000,100,4768.9655172413795,"0.02","2023-01-18T11:10:00.000Z","-"
6.15,6.15,6.07,6.07,1674015900,2000,4768.9655172413795,"0.42","2023-01-18T11:25:00.000Z","up"
6.15,6.15,6.08,6.08,1674024300,1300,4768.9655172413795,"0.27","2023-01-18T13:45:00.000Z","up"
6.12,6.12,6.12,6.12,1674025500,100,4768.9655172413795,"0.02","2023-01-18T14:05:00.000Z","-"
6.14,6.14,6.13,6.13,1674025800,200,4768.9655172413795,"0.04","2023-01-18T14:10:00.000Z","up"
6.11,6.11,6.1,6.1,1674026400,200,4768.9655172413795,"0.04","2023-01-18T14:20:00.000Z","up"
6.15,6.15,6.15,6.15,1674027900,3100,4768.9655172413795,"0.65","2023-01-18T14:45:00.000Z","-"
6.27,6.27,6.27,6.27,1674094500,100,4768.9655172413795,"0.02","2023-01-19T09:15:00.000Z","-"
6.25,6.25,6.25,6.25,1674095400,1000,4768.9655172413795,"0.21","2023-01-19T09:30:00.000Z","-"
6.16,6.16,6.16,6.16,1674097800,100,4768.9655172413795,"0.02","2023-01-19T10:10:00.000Z","-"
6.18,6.18,6.17,6.17,1674098100,200,4768.9655172413795,"0.04","2023-01-19T10:15:00.000Z","up"
6.1,6.15,6.1,6.15,1674098400,2800,4768.9655172413795,"0.59","2023-01-19T10:20:00.000Z","down"
6.08,6.1,6.08,6.1,1674098700,3200,4768.9655172413795,"0.67","2023-01-19T10:25:00.000Z","down"
6.16,6.16,6.11,6.11,1674099300,500,4768.9655172413795,"0.10","2023-01-19T10:35:00.000Z","up"
6.2,6.2,6.17,6.17,1674099600,400,4768.9655172413795,"0.08","2023-01-19T10:40:00.000Z","up"
