"c","h","l","o","t","v","av","r","date","updown"
62.5,62.5,62.5,62.5,1674012600,200,1714,"0.12","2023-01-18T10:30:00.000Z","-"
63,63,63,63,1674014700,500,1714,"0.29","2023-01-18T11:05:00.000Z","-"
63,63,63,63,1674021600,300,1714,"0.18","2023-01-18T13:00:00.000Z","-"
63,63,63,63,1674021900,200,1714,"0.12","2023-01-18T13:05:00.000Z","-"
63,63,63,63,1674022800,100,1714,"0.06","2023-01-18T13:20:00.000Z","-"
63,63,63,63,1674023400,1100,1714,"0.64","2023-01-18T13:30:00.000Z","-"
64,64,63.4,63.4,1674026100,10300,1714,"6.01","2023-01-18T14:15:00.000Z","up"
64,64,64,64,1674027000,500,1714,"0.29","2023-01-18T14:30:00.000Z","-"
64,64,64,64,1674027900,2000,1714,"1.17","2023-01-18T14:45:00.000Z","-"
64,64,64,64,1674028200,300,1714,"0.18","2023-01-18T14:50:00.000Z","-"
65,65,65,65,1674097500,2000,1714,"1.17","2023-01-19T10:05:00.000Z","-"
65,65,65,65,1674098400,3700,1714,"2.16","2023-01-19T10:20:00.000Z","-"
64,64,64,64,1674102000,200,1714,"0.12","2023-01-19T11:20:00.000Z","-"
64,64,64,64,1674108000,3800,1714,"2.22","2023-01-19T13:00:00.000Z","-"
64,64,64,64,1674109500,1000,1714,"0.58","2023-01-19T13:25:00.000Z","-"
64,64,64,64,1674110100,400,1714,"0.23","2023-01-19T13:35:00.000Z","-"
64,64,64,64,1674111000,1000,1714,"0.58","2023-01-19T13:50:00.000Z","-"
64.5,64.5,64.5,64.5,1674790500,1100,1714,"0.64","2023-01-27T10:35:00.000Z","-"
65,65,65,65,1674790800,100,1714,"0.06","2023-01-27T10:40:00.000Z","-"
65,65,65,65,1674792000,500,1714,"0.29","2023-01-27T11:00:00.000Z","-"
65,65,65,65,1674792600,100,1714,"0.06","2023-01-27T11:10:00.000Z","-"
66,66,65,65,1674799200,1700,1714,"0.99","2023-01-27T13:00:00.000Z","up"
